"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","authors","design","published","proto_strength","targetleader","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",90,0.110446915790097,0.00666666666666667,"from_dataset",90,53,"Koivisto & Lipponen (2015)",1,0,1,1,12.2474487139159,0.110446915790097,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",91,0.266108406873654,0.0099009900990099,"from_dataset",91,54,"Koivisto, Lipponen, & Platow (2013): Study 1",1,0,1,1,10.0498756211209,0.266108406873654,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",92,0.202732554054082,0.0099009900990099,"from_dataset",92,54,"Koivisto, Lipponen, & Platow (2013): Study 1",1,0,1,1,10.0498756211209,0.202732554054082,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",93,0.223656109021832,0.0099009900990099,"from_dataset",93,54,"Koivisto, Lipponen, & Platow (2013): Study 1",1,0,1,1,10.0498756211209,0.223656109021832,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",94,0.151140435936467,0.00970873786407767,"from_dataset",94,55,"Koivisto, Lipponen, & Platow (2013): Study 2",0,0,0,1,10.1488915650922,0.151140435936467,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",95,0.382642354363184,0.00121359223300971,"from_dataset",95,56,"Koivisto & Rice (2016)",1,0,1,1,28.7054001888146,0.382642354363184,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",96,0.244774112659353,0.00350877192982456,"from_dataset",96,57,"Koivisto (2013)",1,1,1,1,16.8819430161341,0.244774112659353,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",97,0.181982688600706,0.0048780487804878,"from_dataset",97,58,"Lehmann & Arnhold (2013)",1,1,1,1,14.3178210632764,0.181982688600706,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",98,0.164672506734298,0.0175438596491228,"from_dataset",98,59,"Leicht, Randsley de Moura, & Crisp (2014): Study 1",0,0,0,0,7.54983443527075,0.164672506734298,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",99,0.372297871197994,0.0175438596491228,"from_dataset",99,59,"Leicht, Randsley de Moura, & Crisp (2014): Study 1",0,0,0,0,7.54983443527075,0.372297871197994,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",100,0.197321696288159,0.0208333333333333,"from_dataset",100,60,"Leicht, Randsley de Moura, & Crisp (2014): Study 2",0,0,0,0,6.92820323027551,0.197321696288159,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",101,0.405916575407461,0.0208333333333333,"from_dataset",101,60,"Leicht, Randsley de Moura, & Crisp (2014): Study 2",0,0,0,0,6.92820323027551,0.405916575407461,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",102,0.0617784743617617,0.0208333333333333,"from_dataset",102,60,"Leicht, Randsley de Moura, & Crisp (2014): Study 2",0,0,0,0,6.92820323027551,0.0617784743617617,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",103,0.620534401194792,0.0227272727272727,"from_dataset",103,61,"Leicht, Randsley de Moura, & Crisp (2014): Study 3",0,0,0,0,6.6332495807108,0.620534401194792,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",104,0.718855705112874,0.0227272727272727,"from_dataset",104,61,"Leicht, Randsley de Moura, & Crisp (2014): Study 3",0,0,0,0,6.6332495807108,0.718855705112874,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",105,0.28248127665359,0.0227272727272727,"from_dataset",105,61,"Leicht, Randsley de Moura, & Crisp (2014): Study 3",0,0,0,0,6.6332495807108,0.28248127665359,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",106,0.677666067757962,0.00943396226415094,"from_dataset",106,62,"Len, Cantisano, & Mangin (2009)",1,0,1,1,10.295630140987,0.677666067757962,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",107,0.847955755218963,0.00943396226415094,"from_dataset",107,62,"Len, Cantisano, & Mangin (2009)",1,0,1,1,10.295630140987,0.847955755218963,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",108,0.0600721559210317,0.00518134715025907,"from_dataset",108,63,"Li, Chiaburu, Kirkman, & Xie (2013)",1,0,1,1,13.8924439894498,0.0600721559210317,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",109,0.758173744684044,0.00277008310249307,"from_dataset",109,64,"Lipponen, Koivisto, & Olkkonen (2005)",1,0,1,1,19,0.758173744684044,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",110,0.611240885190448,0.00549450549450549,"from_dataset",110,65,"Lipponen, Steffens, & Holtz (2018)",1,0,1,1,13.490737563232,0.611240885190448,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",111,0.174757576814892,0.00549450549450549,"from_dataset",111,65,"Lipponen, Steffens, & Holtz (2018)",1,0,1,1,13.490737563232,0.174757576814892,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",112,0.847955755218963,0.0045662100456621,"from_dataset",112,66,"Marshall (2012): Study 2",1,1,1,1,14.7986485869487,0.847955755218963,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",113,0.775298706205583,0.0045662100456621,"from_dataset",113,66,"Marshall (2012): Study 2",1,1,1,1,14.7986485869487,0.775298706205583,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",114,1.08487516089199,0.00408163265306122,"from_dataset",114,67,"Mhlemann (2017) Sample 1",1,1,1,1,15.6524758424985,1.08487516089199,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",115,0.877172516688899,0.00408163265306122,"from_dataset",115,67,"Mhlemann (2017) Sample 1",1,1,1,1,15.6524758424985,0.877172516688899,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",116,0.930871587787185,0.0036231884057971,"from_dataset",116,68,"Mhlemann (2017) Sample 2",1,1,1,1,16.6132477258362,0.930871587787185,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",117,0.733168534396713,0.0036231884057971,"from_dataset",117,68,"Mhlemann (2017) Sample 2",1,1,1,1,16.6132477258362,0.733168534396713,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",118,0.354092528962243,0.00341296928327645,"from_dataset",118,69,"Pierro, Cicero, & Higgins (2009): Study 1",1,0,1,1,17.1172427686237,0.354092528962243,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",119,0.244774112659353,0.0116279069767442,"from_dataset",119,70,"Pierro, Cicero, & Higgins (2009): Study 2",0,0,0,1,9.2736184954957,0.244774112659353,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",120,0.435611223236224,0.00418410041841004,"from_dataset",120,71,"Pierro, Cicero, Bonaiuto, van Knippenberg, & Kruglanski (2005)",1,0,1,1,15.4596248337403,0.435611223236224,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",121,0.202732554054082,0.00418410041841004,"from_dataset",121,71,"Pierro, Cicero, Bonaiuto, van Knippenberg, & Kruglanski (2005)",1,0,1,1,15.4596248337403,0.202732554054082,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",122,0.181982688600706,0.00418410041841004,"from_dataset",122,71,"Pierro, Cicero, Bonaiuto, van Knippenberg, & Kruglanski (2005)",1,0,1,1,15.4596248337403,0.181982688600706,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",123,0.130739850028878,0.00418410041841004,"from_dataset",123,71,"Pierro, Cicero, Bonaiuto, van Knippenberg, & Kruglanski (2005)",1,0,1,1,15.4596248337403,0.130739850028878,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",124,0.234189466759367,0.0101010101010101,"from_dataset",124,72,"Pierro, Cicero, Bonaiuto, van Knippenberg, & Kruglanski (2007)",1,0,1,1,9.9498743710662,0.234189466759367,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",125,0.0902441878561468,0.00469483568075117,"from_dataset",125,73,"Platow & van Knippenberg (2001)",0,0,1,0,14.5945195193264,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",126,0.0600721559210317,0.00469483568075117,"from_dataset",126,73,"Platow & van Knippenberg (2001)",0,0,1,0,14.5945195193264,0.0600721559210317,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",127,0.186430260710457,0.005,"from_dataset",127,74,"Platow, van Knippenberg, Haslam, van Knippenberg, & Spears (2006): Study 1",0,0,1,1,14.142135623731,0.186430260710457,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",128,0.240957559203184,0.005,"from_dataset",128,74,"Platow, van Knippenberg, Haslam, van Knippenberg, & Spears (2006): Study 1",0,0,1,1,14.142135623731,0.240957559203184,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",129,-0.0820838582719368,0.00531914893617021,"from_dataset",129,75,"Platow, van Knippenberg, Haslam, van Knippenberg, & Spears (2006): Study 2",0,0,1,1,13.7113092008021,0.0820838582719368,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",130,0.0810771880290467,0.00531914893617021,"from_dataset",130,75,"Platow, van Knippenberg, Haslam, van Knippenberg, & Spears (2006): Study 2",0,0,1,1,13.7113092008021,0.0810771880290467,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",131,1.09861228866811,0.00471698113207547,"from_dataset",131,76,"Rast, Hogg, & Giessner (2013)",1,0,1,1,14.560219778561,1.09861228866811,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",132,1.07143168405867,0.00471698113207547,"from_dataset",132,76,"Rast, Hogg, & Giessner (2013)",1,0,1,1,14.560219778561,1.07143168405867,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",133,0.41180003447869,0.0105263157894737,"from_dataset",133,77,"Rast, Gaffney, Hogg, & Crisp (2012): Study 1",0,0,1,0,9.74679434480896,0.41180003447869,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",134,0.223656109021832,0.0103092783505155,"from_dataset",134,78,"Rast, Hogg, & Tomory (2015)",0,0,1,0,9.84885780179609,0.223656109021832,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",135,0.725005087752999,0.012987012987013,"from_dataset",135,79,"Riyadi, Asakarunia, Wijaya, & Riantoputra (2019)",1,0,1,1,8.77496438739212,0.725005087752999,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",136,0.562729769352149,0.00826446280991736,"from_dataset",136,80,"Rothers (2016)",1,1,0,1,11,0.562729769352149,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",137,0.57223666284798,0.00826446280991736,"from_dataset",137,80,"Rothers (2016)",1,1,0,1,11,0.57223666284798,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",138,0.549306144334055,0.00826446280991736,"from_dataset",138,80,"Rothers (2016)",1,1,0,1,11,0.549306144334055,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",139,0.693147180559945,0.00826446280991736,"from_dataset",139,80,"Rothers (2016)",1,1,0,1,11,0.693147180559945,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",140,0.58598245836335,0.00826446280991736,"from_dataset",140,80,"Rothers (2016)",1,1,0,1,11,0.58598245836335,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",141,1.04537054846688,0.0222222222222222,"from_dataset",141,81,"Scott (2017)",1,1,1,1,6.70820393249937,1.04537054846688,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",142,0.576339754969193,0.0222222222222222,"from_dataset",142,81,"Scott (2017)",1,1,1,1,6.70820393249937,0.576339754969193,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",143,0.342828254415394,0.00578034682080925,"from_dataset",143,82,"Seppala, Lipponen, & Pirttila-Backman (2012)",1,0,1,1,13.1529464379659,0.342828254415394,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",144,0.510070336613307,0.00578034682080925,"from_dataset",144,82,"Seppala, Lipponen, & Pirttila-Backman (2012)",1,0,1,1,13.1529464379659,0.510070336613307,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",145,0.536060336610567,0.00578034682080925,"from_dataset",145,82,"Seppala, Lipponen, & Pirttila-Backman (2012)",1,0,1,1,13.1529464379659,0.536060336610567,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",146,0.354092528962243,0.00689655172413793,"from_dataset",146,83,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 1",1,0,1,1,12.0415945787923,0.354092528962243,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",147,0.120581028408444,0.00689655172413793,"from_dataset",147,83,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 1",1,0,1,1,12.0415945787923,0.120581028408444,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",148,0.447692023527421,0.00398406374501992,"from_dataset",148,84,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 2",1,0,1,1,15.8429795177549,0.447692023527421,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",149,0.0701146706543252,0.00398406374501992,"from_dataset",149,84,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 2",1,0,1,1,15.8429795177549,0.0701146706543252,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",150,0.234189466759367,0.00398406374501992,"from_dataset",150,84,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 2",1,0,1,1,15.8429795177549,0.234189466759367,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",151,0.244774112659353,0.00398406374501992,"from_dataset",151,84,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 2",1,0,1,1,15.8429795177549,0.244774112659353,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",152,0.41180003447869,0.00543478260869565,"from_dataset",152,85,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 3",1,0,1,1,13.5646599662505,0.41180003447869,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",153,0.244774112659353,0.00543478260869565,"from_dataset",153,85,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 3",1,0,1,1,13.5646599662505,0.244774112659353,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",154,0.140925576070494,0.00543478260869565,"from_dataset",154,85,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 3",1,0,1,1,13.5646599662505,0.140925576070494,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",155,0.140925576070494,0.00543478260869565,"from_dataset",155,85,"Shoss, Eisenberger, Restubog, & Zagenczyk (2013): Sample 3",1,0,1,1,13.5646599662505,0.140925576070494,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",156,0.423648930193602,0.0050761421319797,"from_dataset",156,86,"Sluss (2006)",1,1,1,1,14.0356688476182,0.423648930193602,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",157,0.996215082345103,0.0050761421319797,"from_dataset",157,86,"Sluss (2006)",1,1,1,1,14.0356688476182,0.996215082345103,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",158,1.04537054846688,0.0050761421319797,"from_dataset",158,86,"Sluss (2006)",1,1,1,1,14.0356688476182,1.04537054846688,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",159,1.1881364043926,0.0050761421319797,"from_dataset",159,86,"Sluss (2006)",1,1,1,1,14.0356688476182,1.1881364043926,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",160,0.693147180559945,0.0050761421319797,"from_dataset",160,86,"Sluss (2006)",1,1,1,1,14.0356688476182,0.693147180559945,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",161,0.758173744684044,0.000910746812386157,"from_dataset",161,87,"Sluss, Ployhart, Cobb, & Ashforth (2012): Study 2",1,0,1,1,33.1360830515618,0.758173744684044,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",162,1.0277391442964,0.0149253731343284,"from_dataset",162,88,"Steffens, Haslam, & Reicher (2014): Study 2",1,0,1,1,8.18535277187244,1.0277391442964,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",163,0.686920450024302,0.0149253731343284,"from_dataset",163,88,"Steffens, Haslam, & Reicher (2014): Study 2",1,0,1,1,8.18535277187244,0.686920450024302,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",164,0.77184326743566,0.0149253731343284,"from_dataset",164,88,"Steffens, Haslam, & Reicher (2014): Study 2",1,0,1,1,8.18535277187244,0.77184326743566,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",165,0.662462707371799,0.00155763239875389,"from_dataset",165,89,"Steffens, Haslam, Reicher, Platow, Fransen, Yang, . . . Boen (2014): Study 2",1,0,1,1,25.3377189186399,0.662462707371799,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",166,0.497311287572031,0.0025974025974026,"from_dataset",166,90,"Steffens, Haslam, Reicher, Platow, Fransen, Yang, . . . Boen (2014): Study 3",1,0,1,1,19.6214168703486,0.497311287572031,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",167,0.510070336613307,0.00239234449760766,"from_dataset",167,91,"Steffens, Haslam, Reicher, Platow, Fransen, Yang, . . . Boen (2014): Study 4",1,0,1,1,20.4450483002609,0.510070336613307,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",168,0.522984277591344,0.00239234449760766,"from_dataset",168,91,"Steffens, Haslam, Reicher, Platow, Fransen, Yang, . . . Boen (2014): Study 4",1,0,1,1,20.4450483002609,0.522984277591344,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",169,0.562729769352149,0.0181818181818182,"from_dataset",169,92,"Steffens, Haslam, Ryan, & Kessler (2013): Study 1",1,0,0,1,7.41619848709566,0.562729769352149,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",170,0.365443754271396,0.0181818181818182,"from_dataset",170,92,"Steffens, Haslam, Ryan, & Kessler (2013): Study 1",1,0,0,1,7.41619848709566,0.365443754271396,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",171,0.810743125475137,0.0181818181818182,"from_dataset",171,92,"Steffens, Haslam, Ryan, & Kessler (2013): Study 1",1,0,0,1,7.41619848709566,0.810743125475137,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",172,1.2211735176846,0.0181818181818182,"from_dataset",172,92,"Steffens, Haslam, Ryan, & Kessler (2013): Study 1",1,0,0,1,7.41619848709566,1.2211735176846,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",173,0.632833186665638,0.0181818181818182,"from_dataset",173,92,"Steffens, Haslam, Ryan, & Kessler (2013): Study 1",1,0,0,1,7.41619848709566,0.632833186665638,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",174,0.2750310530917,0.0181818181818182,"from_dataset",174,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.2750310530917,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",175,0.284863111206974,0.0181818181818182,"from_dataset",175,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.284863111206974,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",176,0.178471046547276,0.0181818181818182,"from_dataset",176,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.178471046547276,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",177,0.487085285218786,0.0181818181818182,"from_dataset",177,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.487085285218786,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",178,0.287682072451781,0.0181818181818182,"from_dataset",178,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.287682072451781,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",179,0.14602922352579,0.0181818181818182,"from_dataset",179,93,"Steffens, Haslam, Ryan, & Kessler (2013): Study 2",0,0,0,1,7.41619848709566,0.14602922352579,"CRAN",NA,NA,"CRAN"
