"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","systemreplicate","species","behaviour","hostgroup","nid","area","nyears","estimate","t","r2","linearlower","linearupper","sig","rarea","rbehaviour","system","contacttype","search_string","unique_name","ott_id","tip","obs","r","rlower","rupper","rep","precision","abs_yi","source","repo","branch","repo_license"
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",40,0.661837787559287,0.00340136054421769,"from_dataset",40,"AfricanDogs_HRO","Canis_lupus","Indirect","Carnivore",223,1.87872444889925,2,0.579585152903641,12.2156819206432,0.335918949466337,0.4862096312464,0.672960674560881,1,75.6352852098904,"Indirect","AfricanDogs","HRO","canis lupus","Canis lupus",247341,"Canis_lupus",40,0.579585152903641,0.498666984601423,0.650488586081966,"Indirect_Strength",17.1464281994822,0.661837787559287,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",41,0.105073846645947,0.0075187969924812,"from_dataset",41,"BeakedWhales_HRO","Hyperoodon_ampullatus","Indirect","Cetacean",109,2.26507501841873,13,0.104688857017835,1.21855707598637,0.0109597567837008,-0.0652304041107172,0.274608118146387,0,184.108999706403,"Indirect","BeakedWhales","HRO","hyperoodon ampullatus","Hyperoodon ampullatus",1003913,"Hyperoodon_ampullatus",41,0.104688857017835,-0.0647857162006479,0.268293712356325,"Indirect_Strength",11.5325625946708,0.105073846645947,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",42,0.230795998922551,0.000314663310258024,"from_dataset",42,"DesertTortoises_HRO","Gopherus_agassizii","Indirect","Ectotherm",1519,-0.202603022036315,4,0.22678354852556,13.1287172727028,0.0514307778818449,0.192914521214218,0.260652575836903,1,0.627186898938357,"Indirect","DesertTortoises","HRO","gopherus agassizii","Gopherus agassizii",831059,"Gopherus_agassizii",42,0.22678354852556,0.193555741520388,0.259491682757583,"Indirect_Strength",56.3737527578216,0.230795998922551,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",43,0.75930481949827,0.0232558139534884,"from_dataset",43,"EuropeanBoar_HRO","Sus_scrofa","Indirect","LargeHerbivore",46,3.02473464737728,1,0.640667303233028,5.53477879528404,0.410454593431881,0.40738244096494,0.873952165501117,1,1058.60672201452,"Indirect","EuropeanBoar","HRO","sus scrofa","Sus scrofa",730013,"Sus_scrofa",43,0.640667303233028,0.430420850832134,0.784972632240765,"Indirect_Strength",6.557438524302,0.75930481949827,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",44,0.589531542337566,0.00276243093922652,"from_dataset",44,"FieldingCows_HRO","Bos_taurus","Indirect","LargeHerbivore",365,-2.10312837599121,1,0.529558604158991,11.8940980860678,0.280432315238819,0.442003590072712,0.617113618245271,1,0.00788626967676345,"Indirect","FieldingCows","HRO","bos taurus","Bos taurus",490099,"Bos_taurus",44,0.529558604158991,0.451448543845904,0.599614441063558,"Indirect_Strength",19.0262975904404,0.589531542337566,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",45,0.856296400685074,0.0018450184501845,"from_dataset",45,"GoldenCrownedSparrows_HRO","Zonotrichia_atricapilla","Indirect","Bird",285,-0.985423074133491,5,0.694344560273577,22.4831946921521,0.482114368381507,0.633680118389859,0.755009002157294,1,0.103413425925926,"Indirect","GoldenCrownedSparrows","HRO","zonotrichia atricapilla","Zonotrichia atricapilla",265554,"Zonotrichia_atricapilla",45,0.694344560273577,0.648153972433555,0.735444575432845,"Indirect_Strength",23.2808934536456,0.856296400685074,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",46,0.532305570690391,0.0004151100041511,"from_dataset",46,"KalahariMeerkats_HRO","Suricata_suricatta","Indirect","Carnivore",1357,0.324404269904954,19,0.487141507655385,27.3834859687367,0.237306848480762,0.452256995013261,0.52202602029751,1,2.11059191374106,"Indirect","KalahariMeerkats","HRO","suricata suricatta","Suricata suricatta",803645,"Suricata_suricatta",46,0.487141507655385,0.456097645198756,0.517001246502129,"Indirect_Strength",49.0815647672321,0.532305570690391,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",47,0.484264802366987,0.0135135135135135,"from_dataset",47,"KenyanElephants_HRO","Loxodonta_africana","Indirect","LargeHerbivore",55,4.02724509006408,2,0.449652639660647,4.3597075703713,0.202187496353788,0.244190695811858,0.655114583509437,1,10647.4372695617,"Indirect","KenyanElephants","HRO","loxodonta africana","Loxodonta africana",541936,"Loxodonta_africana",47,0.449652639660647,0.250947390200233,0.611995744299,"Indirect_Strength",8.60232526704263,0.484264802366987,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",48,0.102069149846857,0.0018450184501845,"from_dataset",48,"KielderVoles_HRO","Microtus_agrestis","Indirect","SmallMammal",544,-1.54895272653328,6,0.101716164825966,2.33381907673053,0.0103461781869031,0.0160950360106447,0.187337293641287,1,0.0282518748316966,"Indirect","KielderVoles","HRO","microtus agrestis","Microtus agrestis",754333,"Microtus_agrestis",48,0.101716164825966,0.017879582433506,0.184132437040137,"Indirect_Strength",23.2808934536456,0.102069149846857,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",49,0.178402249703817,0.00416666666666667,"from_dataset",49,"LiverpoolMice_HRO","Apodemus_sylvaticus","Indirect","SmallMammal",243,-1.72336061693479,4,0.176533347952539,2.73177937198561,0.0311640229393323,0.0492121561897702,0.303854539715308,1,0.0189077296108036,"Indirect","LiverpoolMice","HRO","apodemus sylvaticus","Apodemus sylvaticus",794922,"Apodemus_sylvaticus",49,0.176533347952539,0.0518406038431729,0.295806216176685,"Indirect_Strength",15.4919333848297,0.178402249703817,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",50,0.166157298077374,0.000945179584120983,"from_dataset",50,"MorayDolphins_HRO","Tursiops_truncatus","Indirect","Cetacean",224,2.87202554140045,27,0.164644893868571,5.43205198190214,0.027107941076993,0.105170628916971,0.224119158820171,1,744.775773810706,"Indirect","MorayDolphins","HRO","tursiops truncatus","Tursiops truncatus",124230,"Tursiops_truncatus",50,0.164644893868571,0.105506488353428,0.222622797833076,"Indirect_Strength",32.5269119345812,0.166157298077374,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",51,0.560843957380085,0.003125,"from_dataset",51,"MultimammateMice_HRO","Mastomys_natalensis","Indirect","SmallMammal",321,-3.62932262624153,20,0.508603346125938,10.5834703765489,0.258677363690502,0.414058089826077,0.603148602425799,1,0.000234788798701299,"Indirect","MultimammateMice","HRO","mastomys natalensis","Mastomys natalensis",271584,"Mastomys_natalensis",51,0.508603346125939,0.422949481485018,0.585249038889618,"Indirect_Strength",17.8885438199983,0.560843957380085,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",52,0.347809334596516,0.0117647058823529,"from_dataset",52,"PalmyraSharks_HRO","Carcharhinus_amblyrhynchos","Indirect","Shark",36,1.68713502330598,4,0.334431319890035,3.29087674473322,0.111844307723391,0.132409940173804,0.536452699606267,1,48.6558454492052,"Indirect","PalmyraSharks","HRO","carcharhinus amblyrhynchos","Carcharhinus amblyrhynchos",517925,"Carcharhinus_amblyrhynchos",52,0.334431319890035,0.134403209474717,0.508272136502458,"Indirect_Strength",9.2195444572929,0.347809334596516,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",53,0.621715102519367,0.00497512437810945,"from_dataset",53,"ReticulatedGiraffes_HRO","Giraffa_camelopardalis","Indirect","LargeHerbivore",204,2.1291199091631,1,0.552321053344143,9.41657941466279,0.305058545967185,0.436668212317252,0.667973894371034,1,134.623199881823,"Indirect","ReticulatedGiraffes","HRO","giraffa camelopardalis","Giraffa camelopardalis",768674,"Giraffa_camelopardalis",53,0.552321053344144,0.44901823170283,0.641053578187214,"Indirect_Strength",14.1774468787578,0.621715102519367,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",54,0.735261366050492,0.000121241513094083,"from_dataset",54,"RumDeer_HRO","Cervus_elaphus","Indirect","LargeHerbivore",889,1.24986196242241,47,0.626273651468201,72.9610575944521,0.392218686523308,0.609447498265591,0.643099804670811,1,17.7771428571429,"Indirect","RumDeer","HRO","cervus elaphus","Cervus elaphus",936014,"Cervus_elaphus",54,0.626273651468196,0.612979440020602,0.639213348831337,"Indirect_Strength",90.818500317942,0.735261366050492,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",55,0.605963134484969,0.000677966101694915,"from_dataset",55,"SerengetiLions_HRO","Panthera_leo","Indirect","Carnivore",1478,3.44387780363072,30,0.541279205347402,24.7314538955641,0.292983178141514,0.498347705471724,0.58421070522308,1,2778.9312567013,"Indirect","SerengetiLions","HRO","panthera leo","Panthera leo",563151,"Panthera_leo",55,0.541279205347401,0.504206034657987,0.576360957270417,"Indirect_Strength",38.405728739343,0.605963134484969,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",56,0.654763794794013,0.000797448165869219,"from_dataset",56,"SharkBayDolphins_HRO","Tursiops_aduncus","Indirect","Cetacean",328,2.48604233263678,12,0.574868187568395,24.8889303100076,0.330473433078172,0.529554523686926,0.620181851449863,1,306.226191158722,"Indirect","SharkBayDolphins","HRO","tursiops aduncus","Tursiops aduncus",257323,"Tursiops_aduncus",56,0.574868187568396,0.536633965936214,0.610746723105327,"Indirect_Strength",35.4118624192515,0.654763794794013,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",57,0.584351627896578,0.0111111111111111,"from_dataset",57,"SilwoodMice_HRO","Apodemus_sylvaticus","Indirect","SmallMammal",92,-3.75288558957821,2,0.525821086278448,5.89706302440511,0.276487814775048,0.348702580206444,0.702939592350453,1,0.000176650312650313,"Indirect","SilwoodMice","HRO","apodemus sylvaticus","Apodemus sylvaticus",794922,"Apodemus_sylvaticus",57,0.525821086278449,0.360754733960222,0.658946856204251,"Indirect_Strength",9.48683298050514,0.584351627896578,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",58,1.0218015771154,0.00184162062615101,"from_dataset",58,"SleepyLizards_HRO","Tiliqua_rugosa","Indirect","Ectotherm",199,0.224880219906894,9,0.770599311074265,28.201393077569,0.593823298228131,0.716924137022819,0.824274485125712,1,1.67834106134508,"Indirect","SleepyLizards","HRO","tiliqua rugosa","Tiliqua rugosa",87622,"Tiliqua_rugosa",58,0.770599311074264,0.734159802357813,0.802612479704482,"Indirect_Strength",23.3023603954621,1.0218015771154,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",59,0.461603221266119,7.24427702115329e-05,"from_dataset",59,"SoaySheep_HRO","Ovis_aries","Indirect","LargeHerbivore",5006,0.2493439716362,34,0.431389979464303,56.1826238215334,0.186097314382212,0.41633936590099,0.446440593027616,1,1.77559523809524,"Indirect","SoaySheep","HRO","ovis aries","Ovis aries",70819,"Ovis_aries",59,0.431389979464303,0.417715393640952,0.444869173780675,"Indirect_Strength",117.490425141796,0.461603221266119,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",60,0.431116296406022,0.00505050505050505,"from_dataset",60,"TayDolphins_HRO","Tursiops_truncatus","Indirect","Cetacean",94,2.42536742259026,13,0.406253791637527,6.27179259063167,0.165042143219867,0.278520801193399,0.533986782081655,1,266.297704362715,"Indirect","TayDolphins","HRO","tursiops truncatus","Tursiops truncatus",124230,"Tursiops_truncatus",60,0.406253791637527,0.283816178299961,0.515656555603776,"Indirect_Strength",14.0712472794703,0.431116296406022,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",61,0.43590392073401,0.000271886895051658,"from_dataset",61,"VulturineGuineafowl_HRO","Acryllium_vulturinum","Indirect","Bird",49,0.852638501001441,5,0.410243465824112,27.2849484566482,0.168299701251371,0.380764684306713,0.439722247341511,1,7.12259910834527,"Indirect","VulturineGuineafowl","HRO","acryllium vulturinum","Acryllium vulturinum",684040,"Acryllium_vulturinum",61,0.410243465824102,0.383013170045219,0.436761405822078,"Indirect_Strength",60.6465168002253,0.43590392073401,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",62,0.43214805446921,0.000421407501053519,"from_dataset",62,"WaterDragons_HRO","Intellagama_lesueurii","Indirect","Ectotherm",796,-1.30297877866656,11,0.407114904892658,21.7173740764967,0.165742545785758,0.370354587059039,0.443875222726278,1,0.0497761406961271,"Indirect","WaterDragons","HRO","intellagama lesueurii","Intellagama lesueurii",913385,"Intellagama_lesueurii",62,0.407114904892658,0.373008664709466,0.440122408877003,"Indirect_Strength",48.7134478352744,0.43214805446921,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",63,0.389188820720638,0.000901713255184851,"from_dataset",63,"WildCrickets_HRO","Gryllus_campestris","Indirect","Ectotherm",556,-3.27004227263348,10,0.370660706478765,13.296294723186,0.137389359327337,0.315963163347111,0.42535824961042,1,0.000536979526206979,"Indirect","WildCrickets","HRO","gryllus campestris","Gryllus campestris",599281,"Gryllus_campestris",63,0.370660706478765,0.318820825133832,0.420289580629084,"Indirect_Strength",33.3016516106934,0.389188820720638,"GitHub","DensityMetaAnalysis","main",NA
"gh_gfalbery_DensityMetaAnalysis_Output_MetaDFOutput.csv","gfalbery","Output/MetaDFOutput.csv","gfalbery / DensityMetaAnalysis / Output/MetaDFOutput.csv",64,0.473745099037523,0.000937207122774133,"from_dataset",64,"WythamTits_HRO","Parus_major","Indirect","Bird",857,0.978678241122915,3,0.441220313164456,16.0677709674609,0.194675364748941,0.387338721975537,0.495101904353376,1,9.52090520505149,"Indirect","WythamTits","HRO","parus major","Parus major",515143,"Parus_major",64,0.441220313164456,0.391646256735556,0.488240195450788,"Indirect_Strength",32.6649659421222,0.473745099037523,"GitHub","DensityMetaAnalysis","main",NA
