"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","lhs","op","rhs","est","pval","confint","est_sig","est_std","se_std","pval_std","confint_std","est_sig_std","block","group","label","lavaan_label","precision","abs_yi","source","repo","branch","repo_license"
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",57,0.626,0.002809,"est",57,"SCRPed","=~","EquitableEval",0.626,0,"[0.522, 0.731]","0.626***",0.506,0.069,0,"[0.371, 0.642]","0.506***",2,"ORG","SCRPed.BY.EquitableEval.ORG",".p12.",18.8679245283019,0.626,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",58,0.126,0.001369,"est",58,"TradPed","~~","Valued",0.126,0.001,"[0.052, 0.199]","0.126***",0.584,0.107,0,"[0.375, 0.793]","0.584***",2,"ORG","TradPed.WITH.Valued.ORG","",27.027027027027,0.126,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",59,0.277,0.005476,"est",59,"TradPed","~~","SCRPed",0.277,0,"[0.132, 0.421]","0.277***",0.678,0.103,0,"[0.475, 0.880]","0.678***",2,"ORG","TradPed.WITH.SCRPed.ORG","",13.5135135135135,0.277,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",60,0.114,0.001024,"est",60,"Valued","~~","SCRPed",0.114,0,"[0.051, 0.177]","0.114***",0.75,0.115,0,"[0.526, 0.975]","0.750***",2,"ORG","Valued.WITH.SCRPed.ORG","",31.25,0.114,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",61,0.124,0.000841,"est",61,"ClearResponsibilities","~~","ClearResponsibilities",0.124,0,"[0.066, 0.182]","0.124***",0.176,0.046,0,"[0.086, 0.267]","0.176***",2,"ORG","Variances.ClearResponsibilities.ORG","",34.4827586206897,0.124,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",62,0.168,0.001369,"est",62,"EffectiveAnswers","~~","EffectiveAnswers",0.168,0,"[0.096, 0.241]","0.168***",0.212,0.051,0,"[0.112, 0.313]","0.212***",2,"ORG","Variances.EffectiveAnswers.ORG","",27.027027027027,0.168,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",63,0.605,0.012544,"est",63,"Feedback","~~","Feedback",0.605,0,"[0.386, 0.824]","0.605***",0.52,0.073,0,"[0.377, 0.664]","0.520***",2,"ORG","Variances.Feedback.ORG","",8.92857142857143,0.605,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",64,0.406,0.006561,"est",64,"ClearOrganization","~~","ClearOrganization",0.406,0,"[0.247, 0.566]","0.406***",0.305,0.063,0,"[0.183, 0.428]","0.305***",2,"ORG","Variances.ClearOrganization.ORG","",12.3456790123457,0.406,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",65,0.136,0.001296,"est",65,"ClearPresentation","~~","ClearPresentation",0.136,0,"[0.066, 0.207]","0.136***",0.143,0.041,0.001,"[0.062, 0.224]","0.143***",2,"ORG","Variances.ClearPresentation.ORG","",27.7777777777778,0.136,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",66,0.308,0.003249,"est",66,"ValObjectives","~~","ValObjectives",0.308,0,"[0.196, 0.420]","0.308***",0.794,0.059,0,"[0.678, 0.910]","0.794***",2,"ORG","Variances.ValObjectives.ORG","",17.5438596491228,0.308,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",67,0.227,0.003364,"est",67,"IncrUnderstanding","~~","IncrUnderstanding",0.227,0,"[0.113, 0.340]","0.227***",0.425,0.095,0,"[0.238, 0.612]","0.425***",2,"ORG","Variances.IncrUnderstanding.ORG","",17.2413793103448,0.227,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",68,0.306,0.006561,"est",68,"IncrInterest","~~","IncrInterest",0.306,0,"[0.148, 0.464]","0.306***",0.409,0.096,0,"[0.221, 0.598]","0.409***",2,"ORG","Variances.IncrInterest.ORG","",12.3456790123457,0.306,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",69,0.534,0.011664,"est",69,"MultPerspectives","~~","MultPerspectives",0.534,0,"[0.321, 0.746]","0.534***",0.649,0.083,0,"[0.486, 0.812]","0.649***",2,"ORG","Variances.MultPerspectives.ORG","",9.25925925925926,0.534,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",70,0.208,0.002116,"est",70,"InclusvClassrm","~~","InclusvClassrm",0.208,0,"[0.119, 0.298]","0.208***",0.569,0.095,0,"[0.384, 0.755]","0.569***",2,"ORG","Variances.InclusvClassrm.ORG","",21.7391304347826,0.208,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",71,0.334,0.004225,"est",71,"DEIintegration","~~","DEIintegration",0.334,0,"[0.206, 0.462]","0.334***",0.709,0.078,0,"[0.556, 0.861]","0.709***",2,"ORG","Variances.DEIintegration.ORG","",15.3846153846154,0.334,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",72,0.328,0.003969,"est",72,"EquitableEval","~~","EquitableEval",0.328,0,"[0.205, 0.451]","0.328***",0.744,0.07,0,"[0.607, 0.881]","0.744***",2,"ORG","Variances.EquitableEval.ORG","",15.8730158730159,0.328,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",73,0.578,0.013225,"est",73,"TradPed","~~","TradPed",0.578,0,"[0.354, 0.803]","0.578***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.TradPed.ORG","",8.69565217391304,0.578,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",74,0.08,0.000576,"est",74,"Valued","~~","Valued",0.08,0.001,"[0.033, 0.127]","0.080***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.Valued.ORG","",41.6666666666667,0.08,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",75,0.288,0.006561,"est",75,"SCRPed","~~","SCRPed",0.288,0,"[0.129, 0.447]","0.288***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.SCRPed.ORG","",12.3456790123457,0.288,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",76,4.513,0.002704,"est",76,"ClearResponsibilities","~1","",4.513,0,"[4.411, 4.616]","4.513***",5.386,0.451,0,"[4.502, 6.270]","5.386***",2,"ORG","Means.ClearResponsibilities.ORG",".p31.",19.2307692307692,4.513,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",77,4.429,0.002916,"est",77,"EffectiveAnswers","~1","",4.429,0,"[4.324, 4.534]","4.429***",4.976,0.408,0,"[4.177, 5.775]","4.976***",2,"ORG","Means.EffectiveAnswers.ORG",".p32.",18.5185185185185,4.429,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",78,4.307,0.003249,"est",78,"Feedback","~1","",4.307,0,"[4.196, 4.418]","4.307***",3.995,0.289,0,"[3.429, 4.561]","3.995***",2,"ORG","Means.Feedback.ORG",".p33.",17.5438596491228,4.307,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",79,4.082,0.004761,"est",79,"ClearOrganization","~1","",4.082,0,"[3.947, 4.217]","4.082***",3.537,0.28,0,"[2.988, 4.087]","3.537***",2,"ORG","Means.ClearOrganization.ORG",".p34.",14.4927536231884,4.082,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",80,4.299,0.0036,"est",80,"ClearPresentation","~1","",4.299,0,"[4.182, 4.416]","4.299***",4.404,0.375,0,"[3.668, 5.139]","4.404***",2,"ORG","Means.ClearPresentation.ORG",".p35.",16.6666666666667,4.299,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",81,4.539,0.001521,"est",81,"ValObjectives","~1","",4.539,0,"[4.462, 4.616]","4.539***",7.289,0.576,0,"[6.159, 8.418]","7.289***",2,"ORG","Means.ValObjectives.ORG",".p36.",25.6410256410256,4.539,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",82,4.276,0.003364,"est",82,"IncrUnderstanding","~1","",4.276,0,"[4.161, 4.390]","4.276***",5.855,0.486,0,"[4.902, 6.809]","5.855***",2,"ORG","Means.IncrUnderstanding.ORG",".p37.",17.2413793103448,4.276,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",83,3.961,0.004761,"est",83,"IncrInterest","~1","",3.961,0,"[3.826, 4.095]","3.961***",4.583,0.385,0,"[3.827, 5.338]","4.583***",2,"ORG","Means.IncrInterest.ORG",".p38.",14.4927536231884,3.961,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",84,4.479,0.003025,"est",84,"MultPerspectives","~1","",4.479,0,"[4.371, 4.587]","4.479***",4.941,0.388,0,"[4.180, 5.701]","4.941***",2,"ORG","Means.MultPerspectives.ORG",".p39.",18.1818181818182,4.479,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",85,4.675,0.002116,"est",85,"InclusvClassrm","~1","",4.675,0,"[4.585, 4.764]","4.675***",7.728,0.616,0,"[6.522, 8.935]","7.728***",2,"ORG","Means.InclusvClassrm.ORG",".p40.",21.7391304347826,4.675,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",86,4.55,0.0025,"est",86,"DEIintegration","~1","",4.55,0,"[4.452, 4.648]","4.550***",6.629,0.523,0,"[5.604, 7.654]","6.629***",2,"ORG","Means.DEIintegration.ORG",".p41.",20,4.55,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",87,4.595,0.001764,"est",87,"EquitableEval","~1","",4.595,0,"[4.513, 4.677]","4.595***",6.919,0.543,0,"[5.854, 7.984]","6.919***",2,"ORG","Means.EquitableEval.ORG",".p42.",23.8095238095238,4.595,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",88,-0.088,0.011449,"est",88,"TradPed","~1","",-0.088,0.412,"[-0.299, 0.123]","-0.088",-0.116,0.142,0.413,"[-0.394, 0.162]","-0.116",2,"ORG","Means.TradPed.ORG","",9.34579439252336,0.088,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",89,0.049,0.002401,"est",89,"Valued","~1","",0.049,0.322,"[-0.047, 0.145]","0.049",0.172,0.174,0.323,"[-0.169, 0.512]","0.172",2,"ORG","Means.Valued.ORG","",20.4081632653061,0.049,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",90,-0.04,0.009409,"est",90,"SCRPed","~1","",-0.04,0.678,"[-0.231, 0.150]","-0.040",-0.075,0.181,0.678,"[-0.431, 0.280]","-0.075",2,"ORG","Means.SCRPed.ORG","",10.3092783505155,0.04,"GitHub","ReC_Psychometrics","main",NA
