"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","lhs","op","rhs","est","pval","confint","est_sig","est_std","se_std","pval_std","confint_std","est_sig_std","block","group","label","lavaan_label","precision","abs_yi","source","repo","branch","repo_license"
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",57,0.644,0.002704,"est",57,"SCRPed","=~","EquitableEval",0.644,0,"[0.543, 0.745]","0.644***",0.724,0.047,0,"[0.633, 0.816]","0.724***",2,"ORG","SCRPed.BY.EquitableEval.ORG",".p12.",19.2307692307692,0.644,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",58,0.127,0.001369,"est",58,"TradPed","~~","Valued",0.127,0.001,"[0.055, 0.198]","0.127***",0.616,0.103,0,"[0.415, 0.817]","0.616***",2,"ORG","TradPed.WITH.Valued.ORG","",27.027027027027,0.127,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",59,0.414,0.008836,"est",59,"TradPed","~~","SCRPed",0.414,0,"[0.231, 0.598]","0.414***",0.775,0.068,0,"[0.642, 0.908]","0.775***",2,"ORG","TradPed.WITH.SCRPed.ORG","",10.6382978723404,0.414,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",60,0.153,0.0016,"est",60,"Valued","~~","SCRPed",0.153,0,"[0.075, 0.231]","0.153***",0.76,0.089,0,"[0.586, 0.934]","0.760***",2,"ORG","Valued.WITH.SCRPed.ORG","",25,0.153,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",61,0.209,0.000441,"est",61,"ClearResponsibilities","~~","ClearResponsibilities",0.209,0,"[0.167, 0.251]","0.209***",0.277,0.047,0,"[0.185, 0.370]","0.277***",2,"ORG","Variances.ClearResponsibilities.ORG",".p16.",47.6190476190476,0.209,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",62,0.211,0.000484,"est",62,"EffectiveAnswers","~~","EffectiveAnswers",0.211,0,"[0.168, 0.254]","0.211***",0.264,0.046,0,"[0.174, 0.354]","0.264***",2,"ORG","Variances.EffectiveAnswers.ORG",".p17.",45.4545454545455,0.211,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",63,0.381,0.001296,"est",63,"Feedback","~~","Feedback",0.381,0,"[0.311, 0.452]","0.381***",0.407,0.059,0,"[0.291, 0.523]","0.407***",2,"ORG","Variances.Feedback.ORG",".p18.",27.7777777777778,0.381,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",64,0.422,0.001764,"est",64,"ClearOrganization","~~","ClearOrganization",0.422,0,"[0.340, 0.504]","0.422***",0.315,0.051,0,"[0.214, 0.415]","0.315***",2,"ORG","Variances.ClearOrganization.ORG",".p19.",23.8095238095238,0.422,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",65,0.219,0.000576,"est",65,"ClearPresentation","~~","ClearPresentation",0.219,0,"[0.171, 0.267]","0.219***",0.21,0.039,0,"[0.133, 0.287]","0.210***",2,"ORG","Variances.ClearPresentation.ORG",".p20.",41.6666666666667,0.219,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",66,0.25,0.000529,"est",66,"ValObjectives","~~","ValObjectives",0.25,0,"[0.204, 0.295]","0.250***",0.763,0.058,0,"[0.649, 0.877]","0.763***",2,"ORG","Variances.ValObjectives.ORG",".p21.",43.4782608695652,0.25,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",67,0.238,9e-04,"est",67,"IncrUnderstanding","~~","IncrUnderstanding",0.238,0,"[0.178, 0.297]","0.238***",0.433,0.073,0,"[0.291, 0.575]","0.433***",2,"ORG","Variances.IncrUnderstanding.ORG",".p22.",33.3333333333333,0.238,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",68,0.301,0.001681,"est",68,"IncrInterest","~~","IncrInterest",0.301,0,"[0.221, 0.380]","0.301***",0.405,0.072,0,"[0.263, 0.546]","0.405***",2,"ORG","Variances.IncrInterest.ORG",".p23.",24.390243902439,0.301,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",69,0.204,0.000784,"est",69,"MultPerspectives","~~","MultPerspectives",0.204,0,"[0.148, 0.260]","0.204***",0.28,0.056,0,"[0.170, 0.390]","0.280***",2,"ORG","Variances.MultPerspectives.ORG",".p24.",35.7142857142857,0.204,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",70,0.227,0.000529,"est",70,"InclusvClassrm","~~","InclusvClassrm",0.227,0,"[0.183, 0.271]","0.227***",0.528,0.069,0,"[0.392, 0.663]","0.528***",2,"ORG","Variances.InclusvClassrm.ORG",".p25.",43.4782608695652,0.227,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",71,0.37,0.001156,"est",71,"DEIintegration","~~","DEIintegration",0.37,0,"[0.303, 0.438]","0.370***",0.669,0.067,0,"[0.538, 0.799]","0.669***",2,"ORG","Variances.DEIintegration.ORG",".p26.",29.4117647058824,0.37,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",72,0.197,4e-04,"est",72,"EquitableEval","~~","EquitableEval",0.197,0,"[0.157, 0.237]","0.197***",0.475,0.068,0,"[0.343, 0.608]","0.475***",2,"ORG","Variances.EquitableEval.ORG",".p27.",50,0.197,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",73,0.544,0.012544,"est",73,"TradPed","~~","TradPed",0.544,0,"[0.325, 0.764]","0.544***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.TradPed.ORG","",8.92857142857143,0.544,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",74,0.077,0.000529,"est",74,"Valued","~~","Valued",0.077,0.001,"[0.032, 0.123]","0.077***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.Valued.ORG","",43.4782608695652,0.077,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",75,0.525,0.013456,"est",75,"SCRPed","~~","SCRPed",0.525,0,"[0.298, 0.752]","0.525***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.SCRPed.ORG","",8.62068965517241,0.525,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",76,4.514,0.002704,"est",76,"ClearResponsibilities","~1","",4.514,0,"[4.413, 4.615]","4.514***",5.2,0.393,0,"[4.430, 5.971]","5.200***",2,"ORG","Means.ClearResponsibilities.ORG",".p31.",19.2307692307692,4.514,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",77,4.429,0.002809,"est",77,"EffectiveAnswers","~1","",4.429,0,"[4.324, 4.533]","4.429***",4.952,0.379,0,"[4.210, 5.694]","4.952***",2,"ORG","Means.EffectiveAnswers.ORG",".p32.",18.8679245283019,4.429,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",78,4.297,0.003364,"est",78,"Feedback","~1","",4.297,0,"[4.183, 4.411]","4.297***",4.439,0.303,0,"[3.845, 5.033]","4.439***",2,"ORG","Means.Feedback.ORG",".p33.",17.2413793103448,4.297,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",79,4.087,0.004761,"est",79,"ClearOrganization","~1","",4.087,0,"[3.951, 4.222]","4.087***",3.527,0.262,0,"[3.013, 4.042]","3.527***",2,"ORG","Means.ClearOrganization.ORG",".p34.",14.4927536231884,4.087,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",80,4.298,0.003721,"est",80,"ClearPresentation","~1","",4.298,0,"[4.179, 4.417]","4.298***",4.207,0.337,0,"[3.546, 4.868]","4.207***",2,"ORG","Means.ClearPresentation.ORG",".p35.",16.3934426229508,4.298,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",81,4.535,0.0016,"est",81,"ValObjectives","~1","",4.535,0,"[4.458, 4.613]","4.535***",7.931,0.385,0,"[7.175, 8.686]","7.931***",2,"ORG","Means.ValObjectives.ORG",".p36.",25,4.535,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",82,4.277,0.003364,"est",82,"IncrUnderstanding","~1","",4.277,0,"[4.162, 4.391]","4.277***",5.773,0.417,0,"[4.956, 6.590]","5.773***",2,"ORG","Means.IncrUnderstanding.ORG",".p37.",17.2413793103448,4.277,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",83,3.961,0.004761,"est",83,"IncrInterest","~1","",3.961,0,"[3.827, 4.096]","3.961***",4.595,0.346,0,"[3.916, 5.273]","4.595***",2,"ORG","Means.IncrInterest.ORG",".p38.",14.4927536231884,3.961,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",84,4.47,0.003364,"est",84,"MultPerspectives","~1","",4.47,0,"[4.356, 4.583]","4.470***",5.236,0.418,0,"[4.416, 6.055]","5.236***",2,"ORG","Means.MultPerspectives.ORG",".p39.",17.2413793103448,4.47,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",85,4.685,0.001849,"est",85,"InclusvClassrm","~1","",4.685,0,"[4.601, 4.770]","4.685***",7.146,0.443,0,"[6.278, 8.013]","7.146***",2,"ORG","Means.InclusvClassrm.ORG",".p40.",23.2558139534884,4.685,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",86,4.557,0.002304,"est",86,"DEIintegration","~1","",4.557,0,"[4.463, 4.651]","4.557***",6.124,0.33,0,"[5.476, 6.771]","6.124***",2,"ORG","Means.DEIintegration.ORG",".p41.",20.8333333333333,4.557,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",87,4.6,0.001849,"est",87,"EquitableEval","~1","",4.6,0,"[4.516, 4.683]","4.600***",7.141,0.467,0,"[6.227, 8.056]","7.141***",2,"ORG","Means.EquitableEval.ORG",".p42.",23.2558139534884,4.6,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",88,-0.096,0.011025,"est",88,"TradPed","~1","",-0.096,0.362,"[-0.303, 0.110]","-0.096",-0.13,0.143,0.363,"[-0.411, 0.150]","-0.130",2,"ORG","Means.TradPed.ORG","",9.52380952380952,0.096,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",89,0.047,0.002304,"est",89,"Valued","~1","",0.047,0.328,"[-0.047, 0.142]","0.047",0.169,0.173,0.329,"[-0.171, 0.509]","0.169",2,"ORG","Means.Valued.ORG","",20.8333333333333,0.047,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strict_paramEsts.csv","lhbikos","Worked_Examples/strict_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strict_paramEsts.csv",90,-0.099,0.012769,"est",90,"SCRPed","~1","",-0.099,0.38,"[-0.319, 0.122]","-0.099",-0.136,0.156,0.382,"[-0.442, 0.169]","-0.136",2,"ORG","Means.SCRPed.ORG","",8.84955752212389,0.099,"GitHub","ReC_Psychometrics","main",NA
