"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","author","year","species","amniotes","environment","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Galdino, C. A. B. & Van Sluys, M. 2011",0.192337169219545,0.111111111111111,"ZCOR",92,"Galdino, C. A. B. & Van Sluys, M.","2011","Eurolophosaurus_nanuzae","yes","wild",12,3,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Guntrip, J., Sibly, R. M. & Smith, R. H. 1997",-0.444055026670094,0.0196078431372549,"ZCOR",93,"Guntrip, J., Sibly, R. M. & Smith, R. H.","1997","Prostephanus_truncatus","no","captive",54,7.14142842854285,0.444055026670094,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Herrmann, P. A. & Herrmann, H. W. 2005",0.320545409301946,0.0217391304347826,"ZCOR",96,"Herrmann, P. A. & Herrmann, H. W.","2005","Chamaeleo_montium","yes","captive",49,6.78232998312527,0.320545409301946,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Horak, D., Klvana, P. & Albrecht, T. 2008",0.0100003333533348,0.0454545454545455,"ZCOR",97,"Horak, D., Klvana, P. & Albrecht, T.","2008","Aythya_ferina","yes","wild",25,4.69041575982343,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Isaksson, C., Johansson, A. & Andersson, S. 2008",0.0210030878170776,0.0158730158730159,"ZCOR",98,"Isaksson, C., Johansson, A. & Andersson, S.","2008","Parus_major","yes","wild",66,7.93725393319377,0.0210030878170776,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B., Barthelmess, E. L., Smith, G. R. & Derivera, C. E. 1991",-0.37688590118819,0.125,"ZCOR",99,"Iverson, J. B., Barthelmess, E. L., Smith, G. R. & Derivera, C. E.","1991","Kinosternon_hirtipes","yes","wild",11,2.82842712474619,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. & Smith, G. R. 1993",0.0300090048631265,0.0050251256281407,"ZCOR",100,"Iverson, J. B. & Smith, G. R.","1993","Chrysemys_picta","yes","wild",202,14.1067359796659,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. & Moler, P. E. 1997",-0.0150011251518994,0.0263157894736842,"ZCOR",101,"Iverson, J. B. & Moler, P. E.","1997","Apalone_ferox","yes","wild",41,6.16441400296898,0.0150011251518994,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B., Hines, K. N. & Valiulis, J. M. 2004",0.0600721559210316,0.0133333333333333,"ZCOR",103,"Iverson, J. B., Hines, K. N. & Valiulis, J. M.","2004","Cyclura_cychlura","yes","wild",78,8.66025403784439,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B., Young, C. A., Akre, T. S. B. & Griffiths, C. M. 2012",-0.354092528962243,0.0277777777777778,"ZCOR",104,"Iverson, J. B., Young, C. A., Akre, T. S. B. & Griffiths, C. M.","2012","Pituophis_catenifer","yes","wild",39,6,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Janzen, F. J. 1993",0.382642354363184,0.333333333333333,"ZCOR",105,"Janzen, F. J.","1993","Apalone_mutica","yes","wild",6,1.73205080756888,0.382642354363184,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Janzen, F. J. 1993",-0.14194571393891,0.0909090909090909,"ZCOR",105,"Janzen, F. J.","1993","Apalone_mutica","yes","wild",14,3.3166247903554,0.14194571393891,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jarvinen, A. 1996",-0.0330119868331721,0.00177304964539007,"ZCOR",106,"Jarvinen, A.","1996","Ficedula_hypoleuca","yes","wild",567,23.7486841740758,0.0330119868331721,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ji, X., Qiu, Q. B. & Diong, C. H. 2002",-0.120581028408444,0.0588235294117647,"ZCOR",107,"Ji, X., Qiu, Q. B. & Diong, C. H.","2002","Calotes_versicolor","yes","captive",20,4.12310562561766,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kamosawa, M. & Ota, H. 1996",-0.242652948778948,0.0625,"ZCOR",110,"Kamosawa, M. & Ota, H.","1996","Ramphotyphlops_braminus","yes","captive",19,4,0.242652948778948,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","King, R. B. 1993",-1.1881364043926,0.0454545454545455,"ZCOR",111,"King, R. B.","1993","Storeria_dekayi","yes","captive",25,4.69041575982343,1.1881364043926,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",-0.4537785259527,0.0121951219512195,"ZCOR",115,"Luddecke, H.","2002","Hyla_labialis","no","captive",85,9.05538513813742,0.4537785259527,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",-0.545314107159945,0.0454545454545455,"ZCOR",115,"Luddecke, H.","2002","Hyla_labialis","no","captive",25,4.69041575982343,0.545314107159945,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",-0.35070429345804,0.0833333333333333,"ZCOR",115,"Luddecke, H.","2002","Hyla_labialis","no","captive",15,3.46410161513775,0.35070429345804,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luiselli, L., Capula, M. & Shine, R. 1997",-0.0200026673068496,0.0666666666666667,"ZCOR",116,"Luiselli, L., Capula, M. & Shine, R.","1997","Natrix_natrix","yes","captive",18,3.87298334620742,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Czapulak, A. 2002",0.10842286736361,0.00258397932816537,"ZCOR",119,"Czapulak, A.","2002","Cygnus_olor","yes","wild",390,19.672315572906,0.10842286736361,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Diaz, J. A., Perez-Tris, Bauwens, D., Perez-Aranda, D. Carbonell, R., Santos, T &  Telleria, J. 2007",-0.470991400682336,0.0196078431372549,"ZCOR",120,"Diaz, J. A., Perez-Tris, Bauwens, D., Perez-Aranda, D. Carbonell, R., Santos, T &  Telleria, J.","2007","Psammodromus_algirus","yes","wild",54,7.14142842854285,0.470991400682336,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Diaz, J. A., Perez-Tris, Bauwens, D., Perez-Aranda, D. Carbonell, R., Santos, T &  Telleria, J. 2007",-0.436813884100614,0.0526315789473684,"ZCOR",120,"Diaz, J. A., Perez-Tris, Bauwens, D., Perez-Aranda, D. Carbonell, R., Santos, T &  Telleria, J.","2007","Psammodromus_algirus","yes","wild",22,4.35889894354067,0.436813884100614,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ji, X. & Brana, F. 2000",0.472230804420426,0.024390243902439,"ZCOR",122,"Ji, X. & Brana, F.","2000","Podarcis_muralis","yes","wild",44,6.40312423743285,0.472230804420426,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Macip-Ri_os, R. Cisneros, M.,  Aguilar-Miguel X., & Casas-Andreu, G. 2009",-1.063500674725,0.0588235294117647,"ZCOR",123,"Macip-Ri_os, R. Cisneros, M.,  Aguilar-Miguel X., & Casas-Andreu, G.","2009","Kinosternon_integrum","yes","wild",20,4.12310562561766,1.063500674725,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Maddox, J. D. & Weatherhead, P. J. 2012",0.155235043730911,0.00632911392405063,"ZCOR",124,"Maddox, J. D. & Weatherhead, P. J.","2012","Quiscalus_quiscula","yes","wild",161,12.5698050899765,0.155235043730911,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Mallory, M., McNicol, D. & Weatherhead, P. 1994",-0.192337169219545,0.0357142857142857,"ZCOR",125,"Mallory, M., McNicol, D. & Weatherhead, P.","1994","Bucephala_clangula","yes","wild",31,5.29150262212918,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Marquez, R. 1996",-0.0400213538367682,0.015625,"ZCOR",126,"Marquez, R.","1996","Alytes_obstetricans","no","wild",67,8,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Moreno, J., Merino, S., Vasquez, R. and Armesto, J. 2005",0.440429028439753,0.037037037037037,"ZCOR",127,"Moreno, J., Merino, S., Vasquez, R. and Armesto, J.","2005","Aphrastura_spinicauda","yes","wild",30,5.19615242270663,0.440429028439753,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nelson, N., Thompson, M. Pledger, S. Keall, S. & Daugherty, C. 2004",0.10235596070533,0.0212765957446809,"ZCOR",128,"Nelson, N., Thompson, M. Pledger, S. Keall, S. & Daugherty, C.","2004","Sphenodon_punctatus","yes","wild",50,6.85565460040104,0.10235596070533,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nieuwolt-Dacanay, P. M. 1997",0.107411175916069,0.005,"ZCOR",129,"Nieuwolt-Dacanay, P. M.","1997","Terrapene_ornata","yes","wild",203,14.142135623731,0.107411175916069,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nilsson, J. & Svensson, E. 1993",-0.0340131104279282,0.00952380952380952,"ZCOR",130,"Nilsson, J. & Svensson, E.","1993","Parus_caeruleus","yes","wild",108,10.2469507659596,0.0340131104279282,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Podlesak, D. & Blem, C. 2001",-0.654960691167658,0.00480769230769231,"ZCOR",132,"Podlesak, D. & Blem, C.","2001","Protonotaria_citrea","yes","wild",211,14.422205101856,0.654960691167658,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Potti, J. 1993",-0.0600721559210316,0.01,"ZCOR",133,"Potti, J.","1993","Ficedula_hypoleuca","yes","wild",103,10,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Radder, R. & Shanbhag, B. 2003",0.176820020121789,0.0384615384615385,"ZCOR",134,"Radder, R. & Shanbhag, B.","2003","Sitana_ponticeriana","yes","wild",29,5.09901951359278,0.176820020121789,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Randriamahazo, H & Mori, A 2001",-0.223656109021832,0.0625,"ZCOR",135,"Randriamahazo, H & Mori, A","2001","Oplurus_cuvieri","yes","wild",19,4,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Roosenburg, W. & Dunham, A. 1997",0.0450304119590906,0.0112359550561798,"ZCOR",136,"Roosenburg, W. & Dunham, A.","1997","Malaclemys_terrapin","yes","wild",92,9.4339811320566,0.0450304119590906,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Roosenburg, W. & Dunham, A. 1997",0.20065008540444,0.0108695652173913,"ZCOR",136,"Roosenburg, W. & Dunham, A.","1997","Malaclemys_terrapin","yes","wild",95,9.59166304662544,0.20065008540444,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J. 1992",-0.693147180559945,0.0714285714285714,"ZCOR",137,"Rowe, J.","1992","Emydoidea_blandingii","yes","wild",17,3.74165738677394,0.693147180559945,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Samraoui, F., Menai, R. & Samraoui, B. 2007",0.244774112659353,0.0172413793103448,"ZCOR",138,"Samraoui, F., Menai, R. & Samraoui, B.","2007","Bubulcus_ibis","yes","wild",61,7.61577310586391,0.244774112659353,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Schwarzkopf, L. 1992",-0.0550555592082121,0.0238095238095238,"ZCOR",139,"Schwarzkopf, L.","1992","Eulamprus_tympanum","yes","captive",45,6.48074069840786,0.0550555592082121,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Schwarzkopf, L. 1992",-0.311718860003071,0.0222222222222222,"ZCOR",139,"Schwarzkopf, L.","1992","Eulamprus_tympanum","yes","captive",48,6.70820393249937,0.311718860003071,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Shanbhag, B. A.,Radder, R. S. & Saidapur, S. K. 2000",-0.240533924425558,0.0078125,"ZCOR",141,"Shanbhag, B. A.,Radder, R. S. & Saidapur, S. K.","2000","Calotes_versicolor","yes","wild",131,11.3137084989848,0.240533924425558,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. & Licht, P. 1991",-0.810743125475137,0.1,"ZCOR",143,"Sinervo, B. & Licht, P.","1991","Uta_stansburiana","yes","captive",13,3.16227766016838,0.810743125475137,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. & Licht, P. 1991",-0.677666067757962,0.032258064516129,"ZCOR",143,"Sinervo, B. & Licht, P.","1991","Uta_stansburiana","yes","captive",34,5.56776436283002,0.677666067757962,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. & Licht, P. 1991",-0.867300527694053,0.0294117647058824,"ZCOR",143,"Sinervo, B. & Licht, P.","1991","Uta_stansburiana","yes","captive",37,5.8309518948453,0.867300527694053,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, G. R., Ballinger, R. E. & Rose, B. R. 1995",0.14194571393891,0.04,"ZCOR",144,"Smith, G. R., Ballinger, R. E. & Rose, B. R.","1995","Sceloporus_virgatus","yes","wild",28,5,0.14194571393891,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, H. G., Ottosson, U. & Ohlsson, T. 1993",0.2768638226551,0.0333333333333333,"ZCOR",145,"Smith, H. G., Ottosson, U. & Ohlsson, T.","1993","Sturnus_vulgaris","yes","wild",33,5.47722557505166,0.2768638226551,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, H. G., Ottosson, U. & Ohlsson, T. 1993",0.181982688600706,0.00819672131147541,"ZCOR",145,"Smith, H. G., Ottosson, U. & Ohlsson, T.","1993","Sturnus_vulgaris","yes","wild",125,11.0453610171873,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, H. G., Ottosson, U. & Ohlsson, T. 1993",0.0701146706543251,0.00543478260869565,"ZCOR",145,"Smith, H. G., Ottosson, U. & Ohlsson, T.","1993","Sturnus_vulgaris","yes","wild",187,13.5646599662505,0.0701146706543251,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tanaka, K. & Mori, A. 2011",-0.847955755218963,0.025,"ZCOR",146,"Tanaka, K. & Mori, A.","2011","Elaphe_quadrivirgata","yes","captive",43,6.32455532033676,0.847955755218963,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tanaka, K. & Mori, A. 2011",-1.09861228866811,0.111111111111111,"ZCOR",146,"Tanaka, K. & Mori, A.","2011","Elaphe_quadrivirgata","yes","captive",12,3,1.09861228866811,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tejedo, M. 1992",0.434409747246291,0.010989010989011,"ZCOR",147,"Tejedo, M.","1992","Epidalea_calamita","no","captive",94,9.53939201416946,0.434409747246291,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1994",0.287682072451781,0.00671140939597315,"ZCOR",148,"Thorbjarnarson, J. B.","1994","Caiman_crocodilus","yes","wild",152,12.2065556157337,0.287682072451781,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Timi, J. T., Lanfranchi, A. L. & Poulin, R. 2005",0.605568312629785,0.0196078431372549,"ZCOR",150,"Timi, J. T., Lanfranchi, A. L. & Poulin, R.","2005","Lernanthropus_cynoscicola","no","wild",54,7.14142842854285,0.605568312629785,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Uzun, A., Uzun, B. & Kopij, G. 2010",-0.604155602962267,0.166666666666667,"ZCOR",153,"Uzun, A., Uzun, B. & Kopij, G.","2010","Fulica_atra","yes","wild",9,2.44948974278318,0.604155602962267,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wallace, B. P., Sotherland, P. R., Tomillo, P. S., Reina, R. D., Spotila, J. R. & Paladino, F. V. 2007",0.0360155641044414,0.00746268656716418,"ZCOR",154,"Wallace, B. P., Sotherland, P. R., Tomillo, P. S., Reina, R. D., Spotila, J. R. & Paladino, F. V.","2007","Dermochelys_coriacea","yes","wild",137,11.5758369027902,0.0360155641044414,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wheelwright, N. T., Leary, J. & Fitzgerald, C. 1991",-0.266108406873654,0.111111111111111,"ZCOR",155,"Wheelwright, N. T., Leary, J. & Fitzgerald, C.","1991","Tachycineta_bicolor","yes","wild",12,3,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wheelwright, N. T., Leary, J. & Fitzgerald, C. 1991",-0.298566263660178,0.0192307692307692,"ZCOR",155,"Wheelwright, N. T., Leary, J. & Fitzgerald, C.","1991","Tachycineta_bicolor","yes","wild",55,7.21110255092798,0.298566263660178,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wheelwright, N. T., Leary, J. & Fitzgerald, C. 1991",-0.21317134656486,0.0204081632653061,"ZCOR",155,"Wheelwright, N. T., Leary, J. & Fitzgerald, C.","1991","Tachycineta_bicolor","yes","wild",52,7,0.21317134656486,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wheelwright, N. T., Leary, J. & Fitzgerald, C. 1991",0.120581028408444,0.0555555555555556,"ZCOR",155,"Wheelwright, N. T., Leary, J. & Fitzgerald, C.","1991","Tachycineta_bicolor","yes","wild",21,4.24264068711928,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","You, Y. Y., Feng, J., Wang, H. T., Wang, J. L., Dong, C., Su, X. R., Sun, H. M. & Gao, W. 2009",-0.206902720012192,0.00122699386503067,"ZCOR",156,"You, Y. Y., Feng, J., Wang, H. T., Wang, J. L., Dong, C., Su, X. R., Sun, H. M. & Gao, W.","2009","Parus_major","yes","wild",818,28.5482048472404,0.206902720012192,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Van-Damme, R., Bauwens, D., Brana, F. & Verheyen, R. 1992",-0.210034999731342,0.0909090909090909,"ZCOR",157,"Van-Damme, R., Bauwens, D., Brana, F. & Verheyen, R.","1992","Podarcis_muralis","yes","captive",14,3.3166247903554,0.210034999731342,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Murphy, M., Armbrecth, B., Vlamis, E. & Pierce, A. 2000",-0.179916484577676,0.0204081632653061,"ZCOR",158,"Murphy, M., Armbrecth, B., Vlamis, E. & Pierce, A.","2000","Tachycineta_bicolor","yes","wild",52,7,0.179916484577676,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Naef-Daenzer, L., Nager, R., Keller, L. & Naef-Daenzer, B. 2004",-0.838474101980415,0.0185185185185185,"ZCOR",159,"Naef-Daenzer, L., Nager, R., Keller, L. & Naef-Daenzer, B.","2004","Parus_major","yes","wild",57,7.34846922834953,0.838474101980415,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Pettifor, R., Perrins, C. & McCleery 2001",0.140925576070494,0.00191570881226054,"ZCOR",160,"Pettifor, R., Perrins, C. & McCleery","2001","Parus_major","yes","wild",525,22.8473193175917,0.140925576070494,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rauter, C., Mcguire, M., Gwartney, M. & Space, J. 2010",-0.629924172176498,0.00854700854700855,"ZCOR",161,"Rauter, C., Mcguire, M., Gwartney, M. & Space, J.","2010","Nicrophorus_pustulatus","no","captive",120,10.816653826392,0.629924172176498,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Saeki, Y., Crowley, P., Fox, C. & Potter, D. 2009",-0.991497176044218,0.0454545454545455,"ZCOR",162,"Saeki, Y., Crowley, P., Fox, C. & Potter, D.","2009","Copidosoma_bakeri","no","captive",25,4.69041575982343,0.991497176044218,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Saino, N., Incagli, M., Martinelli, R., Ambrosini, R & Moller, A. 2001",-0.510070336613307,0.0344827586206897,"ZCOR",163,"Saino, N., Incagli, M., Martinelli, R., Ambrosini, R & Moller, A.","2001","Hirundo_rustica","yes","wild",32,5.3851648071345,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sanchez-Lafuente, A. 2004",0.546643022192718,0.0625,"ZCOR",164,"Sanchez-Lafuente, A.","2004","Porphyrio_porphyrio","yes","wild",19,4,0.546643022192718,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sanchez-Lafuente, A. 2004",0.867300527694053,0.0769230769230769,"ZCOR",164,"Sanchez-Lafuente, A.","2004","Porphyrio_porphyrio","yes","wild",16,3.60555127546399,0.867300527694053,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jarvinen, A. 1991",0.331647108705132,0.00386100386100386,"ZCOR",165,"Jarvinen, A.","1991","Ficedula_hypoleuca","yes","wild",262,16.0934769394311,0.331647108705132,"CRAN",NA,NA,"CRAN"
