"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","experiment","sample","pairing","ni","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",349,0.712,0.000589975563822184,"from_dataset",104,"1",4,175,46,75,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","no","younger","immediate",41.170201066725,0.712,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",350,0.879,0.000395700567662799,"from_dataset",104,"1",1,176,44,15,"generate",NA,"between","pure","words","recognition","item","low","intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",50.2709003333624,0.879,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",351,0.897,0.000367379763045068,"from_dataset",104,"1",2,176,42,15,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",52.1725885873837,0.897,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",352,0.842,0.00049412686396363,"from_dataset",104,"1",3,177,43,15,"generate",NA,"between","pure","words","recognition","item","low","intentional",NA,"verbal/speaking","word fragment","full","timed","no","younger","immediate",44.986350973034,0.842,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",353,0.782,0.000619934968541422,"from_dataset",104,"1",4,177,46,15,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","no","younger","immediate",40.1630728416577,0.782,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",354,0.84,0.000428728962669034,"from_dataset",104,"1",1,178,44,24,"generate",NA,"between","pure","words","recognition","item","low","intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",48.2957137108738,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",355,0.876,0.000364252724824318,"from_dataset",104,"1",2,178,42,24,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",52.3960557284898,0.876,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",356,0.806,0.000514107050702546,"from_dataset",104,"1",3,179,43,24,"generate",NA,"between","pure","words","recognition","item","low","intentional",NA,"verbal/speaking","word fragment","full","timed","no","younger","immediate",44.1035166618446,0.806,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",357,0.747,0.00061729170247884,"from_dataset",104,"1",4,179,46,24,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","no","younger","immediate",40.2489708721852,0.747,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",358,0.582,0.00131224333359003,"from_dataset",104,"2",1,180,23,25,"generate",NA,"between","pure","words","cued recall","item","medium","intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",27.6053216899773,0.582,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",359,0.613,0.00128784297161413,"from_dataset",104,"2",2,180,23,25,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",27.8656093186077,0.613,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",360,0.556,0.00134509867071806,"from_dataset",104,"2",3,181,22,25,"generate",NA,"between","pure","words","cued recall","item","medium","intentional","category","verbal/speaking","word fragment","full","timed","no","younger","immediate",27.2660940400861,0.556,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",361,0.421,0.0011076235633914,"from_dataset",104,"2",4,181,22,25,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","verbal/speaking","word fragment","full","timed","no","younger","immediate",30.0471930201602,0.421,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",362,0.502,0.00129665206157636,"from_dataset",104,"2",5,182,22,25,"generate",NA,"between","pure","words","cued recall","item","medium","intentional","category",NA,"word fragment","full","timed","no","younger","immediate",27.7707924423038,0.502,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",363,0.577,0.00131400203239748,"from_dataset",104,"2",6,182,23,25,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category",NA,"word fragment","full","timed","no","younger","immediate",27.586841618783,0.577,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",364,0.84,0.000556822947283697,"from_dataset",104,"3",1,183,23,84,"generate",NA,"between","pure","words","recognition","item","low","intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",42.3780957254333,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",365,0.87,0.000473047801201324,"from_dataset",104,"3",2,183,23,84,"read",NA,"between","pure","words","recognition","item",NA,"intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",45.9777258000633,0.87,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",366,0.85,0.000540588087833218,"from_dataset",104,"3",3,184,22,84,"generate",NA,"within","mixed","words","recognition","item","low","intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",43.0097347550963,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",367,0.83,0.000599281542069484,"from_dataset",104,"3",3,184,22,84,"read",NA,"within","mixed","words","recognition","item",NA,"intentional",NA,"covert/thinking","word fragment","full","timed","no","younger","immediate",40.8492934545487,0.83,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",368,0.62,0.00112229239955335,"from_dataset",104,"4",1,185,24,50,"generate",NA,"between","pure","words","cued recall","item","medium","intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",29.8501823914249,0.62,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",369,0.64,0.00109534888964515,"from_dataset",104,"4",2,185,24,50,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",30.2150810692941,0.64,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",370,0.57,0.00115407853030114,"from_dataset",104,"4",3,186,24,50,"generate",NA,"within","mixed","words","cued recall","item","medium","intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",29.4362389118161,0.57,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",371,0.54,0.0011474623074344,"from_dataset",104,"4",3,186,24,50,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","category","covert/thinking","word fragment","full","timed","no","younger","immediate",29.5209810346271,0.54,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",372,0.8,0.000622413793103448,"from_dataset",112,"1",1,187,58,8,"generate",NA,"between","pure","words","free recall","item","medium","intentional","category","writing/typing","word fragment","full","timed","yes","younger","immediate",40.0830163466522,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",373,0.75,0.000760344827586207,"from_dataset",112,"1",2,187,58,8,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word fragment","full","timed","yes","younger","immediate",36.2655862183996,0.75,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",374,0.94,0.000248275862068966,"from_dataset",112,"1",3,188,58,8,"generate",NA,"between","pure","words","free recall","item","medium","intentional","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate",63.4647758821992,0.94,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",375,0.92,0.000291379310344828,"from_dataset",112,"1",4,188,58,8,"read",NA,"between","pure","words","free recall","item",NA,"intentional","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate",58.582870045107,0.92,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",376,0.6,0.000387931034482759,"from_dataset",112,"1",1,189,58,32,"generate",NA,"between","pure","words","free recall","cue word","medium","incidental","category","writing/typing","word fragment","full","timed","yes","younger","immediate",50.7718207057594,0.6,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",377,0.65,0.000441379310344828,"from_dataset",112,"1",2,189,58,32,"read",NA,"between","pure","words","free recall","cue word",NA,"incidental","category","writing/typing","word fragment","full","timed","yes","younger","immediate",47.5985819116494,0.65,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",378,0.65,0.000337931034482759,"from_dataset",112,"1",3,190,58,32,"generate",NA,"between","pure","words","free recall","cue word","medium","incidental","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate",54.3983793275993,0.65,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",379,0.66,0.000337931034482759,"from_dataset",112,"1",4,190,58,32,"read",NA,"between","pure","words","free recall","cue word",NA,"incidental","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate",54.3983793275993,0.66,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",380,0.35,0.000576,"from_dataset",112,"2",1,191,25,36,"generate",NA,"between","pure","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",41.6666666666667,0.35,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",381,0.36,0.000784,"from_dataset",112,"2",2,191,25,36,"read",NA,"between","pure","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",35.7142857142857,0.36,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",382,0.4,0.0016,"from_dataset",112,"2",3,192,25,6,"generate",NA,"within","mixed","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",25,0.4,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",383,0.34,0.000676,"from_dataset",112,"2",3,192,25,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",38.4615384615385,0.34,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",384,0.37,0.000784,"from_dataset",112,"2",4,193,25,30,"generate",NA,"within","mixed","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",35.7142857142857,0.37,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",385,0.29,0.001444,"from_dataset",112,"2",4,193,25,6,"read",NA,"within","mixed","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate",26.3157894736842,0.29,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",386,0.44,0.00117185217131851,"from_dataset",114,"1",1,194,24,20,"generate",NA,"within","mixed","words","cued recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",29.2121542683132,0.44,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",387,0.3,0.00070186466152136,"from_dataset",114,"1",1,194,24,20,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",37.7462065230581,0.3,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",388,0.54,0.00134940200335495,"from_dataset",114,"1",1,195,24,20,"generate",NA,"within","mixed","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",27.2225826295247,0.54,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",389,0.52,0.00133169265532792,"from_dataset",114,"1",1,195,24,20,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",27.4029928728695,0.52,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",390,0.5,0.0012752009952748,"from_dataset",114,"2",1,196,25,20,"generate",NA,"within","mixed","words","cued recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",28.0033944930452,0.5,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",391,0.39,0.000995092156135151,"from_dataset",114,"2",1,196,25,20,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",31.7006632358724,0.39,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",392,0.56,0.00132675484207723,"from_dataset",114,"2",1,197,25,20,"generate",NA,"within","mixed","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",27.4539386819203,0.56,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",393,0.5,0.0012752009952748,"from_dataset",114,"2",1,197,25,20,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate",28.0033944930452,0.5,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",394,0.43,0.00035,"from_dataset",115,"1a",1,198,14,48,"generate",NA,"between","pure","words","recognition","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","long",53.4522483824849,0.43,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",395,0.32,0.000457142857142857,"from_dataset",115,"1a",2,198,14,48,"read",NA,"between","pure","words","recognition","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","long",46.7707173346743,0.32,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",396,0.49,0.0014,"from_dataset",115,"1a",3,199,14,48,"generate",NA,"between","pure","words","recognition","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","long",26.7261241912424,0.49,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",397,0.42,0.00102857142857143,"from_dataset",115,"1a",4,199,14,48,"read",NA,"between","pure","words","recognition","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","long",31.1804782231162,0.42,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",398,0.93,0.00030625,"from_dataset",115,"1b",1,200,16,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",57.1428571428571,0.93,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",399,0.79,0.001225,"from_dataset",115,"1b",2,200,16,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",28.5714285714286,0.79,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",400,0.97,5.625e-05,"from_dataset",115,"1b",3,201,16,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",133.333333333333,0.97,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",401,0.75,0.00105625,"from_dataset",115,"1b",4,201,16,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",30.7692307692308,0.75,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",402,0.36,9e-04,"from_dataset",115,"1c",1,202,16,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",33.3333333333333,0.36,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",403,0.33,0.000625,"from_dataset",115,"1c",2,202,16,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",40,0.33,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",404,0.37,9e-04,"from_dataset",115,"1c",3,203,16,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",33.3333333333333,0.37,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",405,0.49,0.00140625,"from_dataset",115,"1c",4,203,16,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.6666666666667,0.49,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",406,0.35,0.000426666666666667,"from_dataset",115,"2",1,204,15,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",48.4122918275927,0.35,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",407,0.45,0.00096,"from_dataset",115,"2",2,204,15,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",32.2748612183951,0.45,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",408,0.34,0.000666666666666667,"from_dataset",115,"2",3,205,15,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",38.7298334620742,0.34,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",409,0.34,0.000426666666666667,"from_dataset",115,"2",4,205,15,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",48.4122918275927,0.34,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",410,0.88,0.000426666666666667,"from_dataset",115,"2",1,206,15,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",48.4122918275927,0.88,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",411,0.78,0.00130666666666667,"from_dataset",115,"2",2,206,15,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",27.6641667586244,0.78,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",412,0.87,0.000426666666666667,"from_dataset",115,"2",3,207,15,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",48.4122918275927,0.87,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",413,0.69,0.00192666666666667,"from_dataset",115,"2",4,207,15,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",22.7822549776907,0.69,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",414,0.35,0.000918121276581843,"from_dataset",115,"3",1,208,12,72,"generate",NA,"between","pure","words","free recall","item","high","intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate",33.0027381825034,0.35,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",415,0.47,0.00130202276075813,"from_dataset",115,"3",2,208,12,72,"read",NA,"between","pure","words","free recall","item",NA,"intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate",27.7134575399875,0.47,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",416,0.63,0.0013628620930123,"from_dataset",115,"3",1,209,12,72,"generate",NA,"between","pure","words","cued recall","item","high","intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate",27.0878193184007,0.63,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",417,0.51,0.00137760904266925,"from_dataset",115,"3",2,209,12,72,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate",26.9424451620995,0.51,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",418,0.46,0.00129487092293901,"from_dataset",115,"4",1,210,14,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",27.7898857096319,0.46,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",419,0.39,0.00107715134049747,"from_dataset",115,"4",2,210,14,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",30.4692410666522,0.39,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",420,0.97,0.00030903367564484,"from_dataset",115,"4",1,211,14,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",56.8849127484876,0.97,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",421,0.83,0.000744352375976027,"from_dataset",115,"4",2,211,14,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate",36.6530998958488,0.83,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",422,0.58,0.000729572804581116,"from_dataset",116,"1",1,212,46,64,"generate",NA,"within","pure","words",NA,"order","low","intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",37.0224948624367,0.58,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",423,0.68,0.00064610170895164,"from_dataset",116,"1",1,212,46,64,"read",NA,"within","pure","words",NA,"order",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",39.3413768543693,0.68,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",424,0.63,0.0007028563503384,"from_dataset",116,"1",1,213,46,64,"generate",NA,"within","mixed","words",NA,"order","low","intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",37.7195682889734,0.63,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",425,0.63,0.0007028563503384,"from_dataset",116,"1",1,213,46,64,"read",NA,"within","mixed","words",NA,"order",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",37.7195682889734,0.63,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",426,0.55,0.00112491107244227,"from_dataset",116,"2",1,214,24,64,"generate",NA,"within","pure","words","free recall","item","low","intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",29.8154181287596,0.55,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",427,0.62,0.00109607160997596,"from_dataset",116,"2",1,214,24,64,"read",NA,"within","pure","words","free recall","item",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",30.2051179181339,0.62,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",428,0.58,0.00112504913613228,"from_dataset",116,"2",1,215,24,64,"generate",NA,"within","mixed","words","free recall","item","low","intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",29.8135886295797,0.58,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",429,0.52,0.00110594617154296,"from_dataset",116,"2",1,215,24,64,"read",NA,"within","mixed","words","free recall","item",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",30.0699707202014,0.52,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",430,0.45,0.000995394227339536,"from_dataset",116,"2",1,216,24,64,"generate",NA,"within","pure","words",NA,"order","low","intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",31.6958527879793,0.45,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",431,0.52,0.00110594617154296,"from_dataset",116,"2",1,216,24,64,"read",NA,"within","pure","words",NA,"order",NA,"intentional",NA,"verbal/speaking","word fragment","full","timed","yes","younger","immediate",30.0699707202014,0.52,"CRAN",NA,NA,"CRAN"
