"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","effectsize_id","summary_statistic","effect_size","first_author","year_published","title","paper_id","study_id","group_id","group_id_notes","species","class","rearing_type","competition_order","competition_order_notes","perception_competition","perception_competition_notes","precendence","precedence_notes","fertilisation_mode","pc_variation_level","pc_variation_level_note","pc_variation_cause","pc_variation_notes","pc_variation_cause2","pc_variation_nature","study_design","study_design_notes","fertilisation_methods","pc_type","pc_type_notes","precop_correlation","precop_correlation_notes","postcop_correlation","postcop_correlation_notes","coin","inverse_precedence_notes","n_notes","n_dependent","corr_r","estimate","n_groups","ci_lower","ci_upper","f","t","p","mean_low","n_low","sd_low","se_low","mean_high","n_high","sd_high","se_high","data_location","notes","effect_size_group2","effect_size_est","effect_size_t","effect_size_f","effect_size_p","effect_size2","n2","precision","abs_yi","source","repo","branch","repo_license"
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",33,0.432359099248204,0.2,"from_dataset",33,35,"effect_size_est",0.407290955443922,"Egeland",2015,"On the relative effect of spawning asynchrony, sperm quantity, and sperm quality on paternity under sperm competition in an external fertilizer","18",18,20,NA,"Salvelinus_alpinus","Actinopterygii",2,3,NA,3,NA,5,NA,2,1,NA,1,NA,1,1,1,NA,2,1,NA,1,NA,1,NA,1,NA,"taken as 8 male pairs mated to two females","dependent",NA,9e-04,"continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,NA,0.407290955443922,NA,NA,NA,0.407290955443922,8,2.23606797749979,0.432359099248204,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",34,0.661737914637363,0.2,"from_dataset",34,36,"effect_size_est",0.579518825349589,"Egeland",2015,"On the relative effect of spawning asynchrony, sperm quantity, and sperm quality on paternity under sperm competition in an external fertilizer","18",18,20,NA,"Salvelinus_alpinus","Actinopterygii",2,3,NA,3,NA,5,NA,2,1,NA,1,NA,1,1,1,NA,2,1,NA,1,NA,1,NA,1,NA,"taken as 8 male pairs mated to two females","dependent",NA,1.6,"continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,NA,0.579518825349589,NA,NA,NA,0.579518825349589,8,2.23606797749979,0.661737914637363,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",35,0.05775503491509,0.0769230769230769,"from_dataset",35,37,"effect_size_est",0.0576909037349015,"Smith",2012,"Opposing effects of sperm viability and velocity on the outcome of sperm competition","19",19,21,NA,"Xiphophorus_nigrensis","Actinopterygii",6,3,NA,3,"single sex",5,NA,1,1,NA,1,NA,5,1,1,NA,2,1,NA,1,NA,1,NA,1,NA,NA,"independent",NA,0.05,"continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576909037349015,NA,NA,NA,0.0576909037349015,16,3.60555127546399,0.05775503491509,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",36,-0.41180003447869,0.125,"from_dataset",36,38,"Corr_r",-0.39,"Smith",2012,"Opposing effects of sperm viability and velocity on the outcome of sperm competition","19",19,21,NA,"Xiphophorus_nigrensis","Actinopterygii",6,3,NA,2,"single sex",5,NA,1,1,NA,1,NA,5,1,1,NA,2,4,NA,1,NA,1,NA,1,NA,NA,"independent",-0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig.2c",NA,NA,NA,NA,NA,NA,-0.39,11,2.82842712474619,0.41180003447869,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",37,0.266108406873654,0.5,"from_dataset",37,39,"Corr_r",0.26,"Smith",2012,"Opposing effects of sperm viability and velocity on the outcome of sperm competition","19",19,21,NA,"Xiphophorus_nigrensis","Actinopterygii",6,3,NA,2,"single sex",5,NA,1,1,NA,1,NA,5,1,1,NA,2,4,NA,1,NA,1,NA,1,NA,NA,"independent",0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig.2b",NA,NA,NA,NA,NA,NA,0.26,5,1.41421356237309,0.266108406873654,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",38,0.725005087752999,0.0769230769230769,"from_dataset",38,40,"Corr_r",0.62,"Smith",2012,"Opposing effects of sperm viability and velocity on the outcome of sperm competition","19",19,21,NA,"Xiphophorus_nigrensis","Actinopterygii",6,3,NA,2,"single sex",5,NA,1,1,NA,1,NA,5,1,1,NA,2,5,NA,1,NA,1,NA,1,NA,NA,"independent",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig. 1",NA,NA,NA,NA,NA,NA,0.62,16,3.60555127546399,0.725005087752999,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",39,0.604155602962267,0.142857142857143,"from_dataset",39,41,"Corr_r",0.54,"Gwynne",1995,"Paternity and female remating in Requena verticalis (Orthoptera: Tettigoniidae)","20",20,22,NA,"Requena_verticalis","Insecta",2,2,NA,2,"isolation",4,NA,1,1,NA,1,NA,1,1,4,NA,1,6,NA,1,NA,1,NA,1,NA,NA,"independent",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in text",NA,NA,NA,NA,NA,NA,0.54,10,2.64575131106459,0.604155602962267,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",40,1.07143168405867,0.142857142857143,"from_dataset",40,42,"Corr_r",0.79,"Gwynne",1995,"Paternity and female remating in Requena verticalis (Orthoptera: Tettigoniidae)","20",20,23,NA,"Requena_verticalis","Insecta",2,2,NA,2,"isolation",4,NA,1,1,NA,1,NA,1,1,4,NA,1,6,NA,4,NA,1,NA,1,NA,NA,"independent",0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in text",NA,NA,NA,NA,NA,NA,0.79,10,2.64575131106459,1.07143168405867,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",41,0.531597515582142,0.333333333333333,"from_dataset",41,43,"effect_size_group2",0.486601292631099,"Denk",2005,"Paternity in mallards: Effects of sperm quality and female sperm selection for inbreeding avoidance","21",21,24,NA,"Anas_platyrhynchos","Aves",6,3,NA,4,NA,5,NA,1,1,NA,1,NA,1,1,3,NA,2,5,NA,1,NA,1,NA,1,NA,"""6 different pairs of males"" but multiple clutches","independent",NA,NA,NA,NA,NA,NA,NA,NA,34.57,3,28.82,4.87,65.66,3,30.2,5.1,"Fig. 3B","also measured sperm length but various models are reported and it's not clear how they differ",0.486601292631099,NA,NA,NA,NA,0.486601292631099,6,1.73205080756888,0.531597515582142,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",42,0.36578268335664,0.333333333333333,"from_dataset",42,44,"effect_size_group2",0.350297374984753,"Denk",2005,"Paternity in mallards: Effects of sperm quality and female sperm selection for inbreeding avoidance","21",21,24,NA,"Anas_platyrhynchos","Aves",6,3,NA,4,NA,5,NA,1,1,NA,1,NA,1,1,3,NA,2,4,NA,1,NA,1,NA,1,NA,"""6 different pairs of males"" but multiple clutches","independent",NA,NA,NA,NA,NA,NA,NA,NA,38.69,3,30.78,5.2,61.09,3,30.78,5.2,"Fig. 3A","also measured sperm length but various models are reported and it's not clear how they differ",0.350297374984753,NA,NA,NA,NA,0.350297374984753,6,1.73205080756888,0.36578268335664,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",43,0.758173744684044,0.0175438596491228,"from_dataset",43,45,"Corr_r",0.64,"Sekii",2013,"Phenotypic engineering of spermproductionrate confirms evolutionarypredictions of sperm competition theory","22",22,25,NA,"Macrostomum_lignano","unknown",4,2,NA,2,"isolation",2,"slight second male precendence (referenced in this study)",1,2,NA,4,NA,4,2,4,NA,1,1,"sperm production rate",1,NA,1,NA,1,NA,NA,"independent",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig.4A","also measured testes size but not reported",NA,NA,NA,NA,NA,0.64,60,7.54983443527075,0.758173744684044,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",44,0.179618310917058,0.0294117647058824,"from_dataset",44,46,"effect_size_group2",0.177711258357265,"Cook",1997,"Predicting variation in sperm precedence","23",23,26,NA,"Plodia_interpunctella","Insecta",4,2,NA,2,NA,3,"large variation in P2/sperm mixing (based on results)",1,2,NA,4,NA,4,2,4,NA,1,1,NA,1,NA,1,NA,1,NA,NA,"independent",NA,NA,NA,NA,NA,NA,NA,NA,0.8,18,0.32,NA,0.88,19,0.22,NA,"Table 1, small second (early) vs large second (early)",NA,0.177711258357265,NA,NA,NA,NA,0.177711258357265,37,5.8309518948453,0.179618310917058,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",45,0.55914074238781,0.0277777777777778,"from_dataset",45,47,"effect_size_group2",0.507339620803897,"Cook",1997,"Predicting variation in sperm precedence","23",23,27,NA,"Plodia_interpunctella","Insecta",4,2,NA,2,NA,3,"large variation in P2/sperm mixing (based on results)",1,2,NA,4,NA,4,2,4,NA,1,1,NA,1,NA,1,NA,1,NA,NA,"independent",NA,NA,NA,NA,NA,NA,NA,NA,0.46,16,0.38,NA,0.75,23,0.27,NA,"Table 1, small second (late) vs large second (late)",NA,0.507339620803897,NA,NA,NA,NA,0.507339620803897,39,6,0.55914074238781,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",46,1.73804934491764,0.0714285714285714,"from_dataset",46,48,"Corr_r",0.94,"Bretman",2009,"Promiscuous females avoid inbreeding by controlling sperm storage","24",24,28,NA,"Gryllus_bimaculatus","Insecta",4,3,NA,2,NA,3,NA,1,1,NA,1,NA,5,1,2,NA,1,1,NA,1,NA,1,NA,1,NA,NA,"independent",0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in text",NA,NA,NA,NA,NA,NA,0.94,17,3.74165738677394,1.73804934491764,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",47,0.511485271466481,0.0108695652173913,"from_dataset",47,49,"effect_size_est",0.471101642395386,"Drodge-Young",2016,"Resolving mechanisms of short-term competitive fertilization success in the red flour beetle","25",25,29,NA,"Tribolium_castaneum","Insecta",4,2,NA,2,NA,2,"cited in paper",1,1,NA,1,NA,5,1,1,NA,1,1,NA,5,NA,1,NA,1,NA,NA,"independent",NA,2.66,"continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,NA,0.471101642395386,NA,NA,NA,0.471101642395386,95,9.59166304662544,0.511485271466481,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",48,0.510241824666435,0.0123456790123457,"from_dataset",48,50,"effect_size_group2",0.470133595573161,"Geßner",2017,"Sexual selection for genetic compatibility: the role of the major histocompatibility complex on cryptic female choice in Chinook salmon (Oncorhynchus tshawytscha)","26",26,30,NA,"Oncorhynchus_tshawytscha","Actinopterygii",1,3,NA,4,NA,5,NA,2,1,NA,1,NA,1,1,1,NA,2,4,NA,1,NA,1,NA,1,NA,"Some males were used more than once, but velocity was scored relative to the competitor","independent",NA,NA,NA,NA,NA,NA,NA,NA,40.22,42,24.62,3.78,60.33,42,24.62,3.78,"Fig. 1",NA,0.470133595573161,NA,NA,NA,NA,0.470133595573161,84,8.99999999999999,0.510241824666435,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",49,-0.400059650056057,0.0333333333333333,"from_dataset",49,51,"Corr_r",-0.38,"Garcia-Gonzalez",2007,"Shorter sperm confer higher competitive fertilization success","27",27,31,NA,"Onthophagus_taurus","Insecta",4,2,"large and small in alternating order but only p2 reported",2,NA,3,NA,1,1,NA,1,NA,1,1,2,NA,1,3,"total",1,NA,1,NA,1,NA,NA,"independent",-0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig. 1",NA,NA,NA,NA,NA,NA,-0.38,33,5.47722557505166,0.400059650056057,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",50,1.15681746459032,0.166666666666667,"from_dataset",50,53,"Corr_r",0.82,"Beausoleil",2012,"Spawning coloration, female choice and sperm competition in the redside dace, Clinostomus elongatus","28",28,32,NA,"Clinostomus_elongatus","Actinopterygii",2,3,NA,5,NA,5,NA,2,1,NA,1,NA,1,1,1,NA,2,4,NA,1,NA,5,NA,1,NA,NA,"independent",0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig. 5",NA,NA,NA,NA,NA,NA,0.82,9,2.44948974278318,1.15681746459032,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",51,0.0688849912167765,0.0106382978723404,"from_dataset",51,54,"effect_size_group2",0.0687762412703489,"Morrow",2001,"Sperm competition experiments between lines of crickets producing different sperm lengths","31",31,35,NA,"Gryllus_bimaculatus","Insecta",4,2,NA,2,NA,3,"approx 50% based on Fig. 1",1,1,NA,5,NA,5,2,4,NA,1,3,"total",1,NA,1,NA,1,NA,NA,"independent",NA,NA,NA,NA,NA,NA,NA,NA,0.48,47,0.4,NA,0.52,50,0.32,NA,"Fig. 1",NA,0.0687762412703489,NA,NA,NA,NA,0.0687762412703489,97,9.69535971483267,0.0688849912167765,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",52,-0.202732554054082,0.25,"from_dataset",52,55,"Corr_r",-0.2,"Stoltz",2006,"Sperm competition in a fish with external fertilization: The contribution of sperm number, speed and length","32",32,36,"some individuals may be the same as 37 and 38","Lepomis_macrochirus","Actinopterygii",2,3,NA,3,NA,5,NA,2,4,"ejaculates manupulated but males also vary in their mating role (satellite etc)",4,NA,4,1,1,NA,2,3,"tail",1,NA,5,"controlling for sperm number",1,NA,"not clear if dependent or independent","dependent",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,7,2,0.202732554054082,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",53,-0.110446915790097,0.4,"from_dataset",53,56,"Corr_r",-0.11,"Stoltz",2006,"Sperm competition in a fish with external fertilization: The contribution of sperm number, speed and length","32",32,36,"some individuals may be the same as 37 and 38","Lepomis_macrochirus","Actinopterygii",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,1,1,NA,2,4,NA,1,NA,5,"controlling for sperm number",1,NA,"not clear if dependent or independent","dependent",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,5.5,1.58113883008419,0.110446915790097,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",54,0.618381313574464,0.03125,"from_dataset",54,57,"Corr_r",0.55,"Stoltz",2006,"Sperm competition in a fish with external fertilization: The contribution of sperm number, speed and length","32",32,37,NA,"Lepomis_macrochirus","Actinopterygii",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,1,NA,1,NA,1,NA,1,NA,NA,"independent",0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig. 3A",NA,NA,NA,NA,NA,NA,0.55,35,5.65685424949238,0.618381313574464,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",55,0.562729769352149,0.0238095238095238,"from_dataset",55,58,"Corr_r",0.51,"Stoltz",2006,"Sperm competition in a fish with external fertilization: The contribution of sperm number, speed and length","32",32,38,NA,"Lepomis_macrochirus","Actinopterygii",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,1,NA,1,NA,1,NA,1,NA,NA,"independent",0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fig. 3B",NA,NA,NA,NA,NA,NA,0.51,45,6.48074069840786,0.562729769352149,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",56,-0.0310099360630968,0.027027027027027,"from_dataset",56,59,"Corr_r",-0.031,"Dziminski",2009,"Sperm competitiveness in frogs: Slow and steady wins the race","33",33,39,NA,"Crinia_georgiana","Amphibia",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,5,NA,4,NA,3,NA,1,NA,NA,"independent",-0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raw data",NA,NA,NA,NA,NA,NA,-0.031,40,6.08276253029822,0.0310099360630968,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",57,0.0350143021802418,0.027027027027027,"from_dataset",57,60,"Corr_r",0.035,"Dziminski",2009,"Sperm competitiveness in frogs: Slow and steady wins the race","33",33,39,NA,"Crinia_georgiana","Amphibia",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,5,NA,4,NA,3,NA,1,NA,NA,"independent",0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raw data",NA,NA,NA,NA,NA,NA,0.035,40,6.08276253029822,0.0350143021802418,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",58,0.158309384595911,0.027027027027027,"from_dataset",58,61,"Corr_r",0.157,"Dziminski",2009,"Sperm competitiveness in frogs: Slow and steady wins the race","33",33,39,NA,"Crinia_georgiana","Amphibia",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,3,"head",4,NA,5,NA,1,NA,NA,"independent",0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raw data",NA,NA,NA,NA,NA,NA,0.157,40,6.08276253029822,0.158309384595911,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",59,-0.0510442861335116,0.027027027027027,"from_dataset",59,62,"Corr_r",-0.051,"Dziminski",2009,"Sperm competitiveness in frogs: Slow and steady wins the race","33",33,39,NA,"Crinia_georgiana","Amphibia",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,3,"tail",4,NA,5,NA,1,NA,NA,"independent",-0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raw data",NA,NA,NA,NA,NA,NA,-0.051,40,6.08276253029822,0.0510442861335116,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",60,-0.32608655317482,0.027027027027027,"from_dataset",60,63,"Corr_r",-0.315,"Dziminski",2009,"Sperm competitiveness in frogs: Slow and steady wins the race","33",33,39,NA,"Crinia_georgiana","Amphibia",2,3,NA,3,NA,5,NA,2,4,NA,4,NA,4,2,1,NA,2,4,NA,4,NA,4,NA,1,NA,NA,"independent",-0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raw data",NA,NA,NA,NA,NA,NA,-0.315,40,6.08276253029822,0.32608655317482,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",61,0.0254306399831065,0.0344827586206897,"from_dataset",61,64,"effect_size_group2",0.0254251592546817,"Laugen",2022,"Sperm competition in yellow dung flies: No consistent effect of sperm size","34",34,40,"mated to females with short SD","Scathophaga_stercoraria","Insecta",4,2,NA,4,NA,2,"based on P2 paternity reported",1,1,NA,5,NA,5,2,2,NA,1,3,"total",5,"body size in model",1,NA,1,NA,"64 / 2","independent",NA,NA,NA,NA,NA,NA,NA,NA,0.75,16,0.23,NA,0.76,16,0.25,NA,"Fig. 2B",NA,0.0254251592546817,NA,NA,NA,NA,0.0254251592546817,32,5.3851648071345,0.0254306399831065,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",62,-0.599858661951103,0.0344827586206897,"from_dataset",62,65,"effect_size_group2",-0.536948986351474,"Laugen",2022,"Sperm competition in yellow dung flies: No consistent effect of sperm size","34",34,41,"mated to females with long SD","Scathophaga_stercoraria","Insecta",4,2,NA,4,NA,2,"based on P2 paternity reported",1,1,NA,5,NA,5,2,2,NA,1,3,"total",5,"body size in model",1,NA,1,NA,"64 / 2","independent",NA,NA,NA,NA,NA,NA,NA,NA,0.89,16,0.16,NA,0.68,16,0.26,NA,"Fig. 2B",NA,-0.536948986351474,NA,NA,NA,NA,-0.536948986351474,32,5.3851648071345,0.599858661951103,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",63,0.119002326793746,0.0128205128205128,"from_dataset",63,66,"effect_size_est",0.118443738156673,"Laugen",2022,"Sperm competition in yellow dung flies: No consistent effect of sperm size","34",34,42,"temperature manupulation","Scathophaga_stercoraria","Insecta",4,2,NA,4,NA,2,"based on P2 paternity reported",1,1,NA,2,"temperature",2,2,2,NA,1,3,"total",5,"body size in model",1,NA,1,NA,NA,"independent",NA,0.27,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in text","error assumed to be SE but no mention in paper",NA,0.118443738156673,NA,NA,NA,0.118443738156673,81,8.83176086632785,0.119002326793746,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",64,1.02032775832234,0.111111111111111,"from_dataset",64,67,"Corr_r",0.77,"Neff",2002,"Sperm investment and alternative mating tactics in bluegill sunfish (Lepomis macrochirus)","35",35,43,NA,"Lepomis_macrochirus","Actinopterygii",1,3,NA,3,NA,5,NA,2,1,NA,1,NA,1,1,4,"testes size and sperm density",2,1,NA,1,NA,2,"gonad weight",1,NA,NA,"independent",0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in text",NA,NA,NA,NA,NA,NA,0.77,12,3,1.02032775832234,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",65,0.662462707371799,0.1,"from_dataset",65,68,"Corr_r",0.58,"Birkhead",1999,"Sperm mobility determines the outcome of sperm competition in the domestic fowl","36",36,44,NA,"Gallus_gallus","Aves",6,3,NA,3,NA,5,NA,1,1,NA,1,NA,6,1,5,NA,2,5,NA,1,NA,1,NA,1,NA,NA,"independent",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,13,3.16227766016838,0.662462707371799,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",66,-0.0437864386834535,0.0714285714285714,"from_dataset",66,69,"effect_size_est",-0.043758476911683,"Boschetto",2010,"Sperm number and velocity affect sperm competition success in the guppy (Poecilia reticulata)","37",37,45,NA,"Poecilia_reticulata","Actinopterygii",4,3,NA,3,NA,5,NA,1,1,NA,4,NA,4,2,1,NA,2,3,"head",5,NA,5,NA,1,NA,NA,"independent",NA,-0.755,"continuous",-12.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 full model",NA,NA,-0.043758476911683,NA,NA,NA,-0.043758476911683,17,3.74165738677394,0.0437864386834535,"GitHub","Postcop_MA","main",NA
"gh_elmacartney_Postcop_MA_R_processed_data.csv","elmacartney","R/processed_data.csv","elmacartney / Postcop_MA / R/processed_data.csv",67,-0.464744143951383,0.0714285714285714,"from_dataset",67,70,"effect_size_est",-0.43394291734264,"Boschetto",2010,"Sperm number and velocity affect sperm competition success in the guppy (Poecilia reticulata)","37",37,45,NA,"Poecilia_reticulata","Actinopterygii",4,3,NA,3,NA,5,NA,1,1,NA,4,NA,4,2,1,NA,2,3,"midpiece",5,NA,5,NA,1,NA,NA,"independent",NA,-0.506,"continuous",-1.26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 full model",NA,NA,-0.43394291734264,NA,NA,NA,-0.43394291734264,17,3.74165738677394,0.464744143951383,"GitHub","Postcop_MA","main",NA
