"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","pub_year","pub_type","study_id","es_id","subsample","participants","clusters","lab_group","proficiency","age","country","geo_area","match","study_quality","verbal_non_verbal","outcome_task","outcome_type","sub_measure","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",356,0.331925923757452,0.0624523714582713,"from_dataset",2018,"Journal Article",41,356,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker","Congruent","RT",4.00152498498442,0.331925923757452,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",357,-0.0473718282226446,0.0615713484869137,"from_dataset",2018,"Journal Article",41,357,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker","Incongruent","Acc",4.03005216202587,0.0473718282226446,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",358,0.534006287998509,0.063880772420036,"from_dataset",2018,"Journal Article",41,358,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker","Congruent","RT",3.95653416816332,0.534006287998509,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",359,-0.0822915947670182,0.0616083083996055,"from_dataset",2018,"Journal Article",41,359,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker",NA,"Acc",4.02884313092182,0.0822915947670182,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",360,-0.0686037959441954,0.0615914486271052,"from_dataset",2018,"Journal Article",41,360,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker",NA,"Acc",4.02939451209873,0.0686037959441954,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",361,0.354549607387084,0.0625791455487473,"from_dataset",2018,"Journal Article",41,361,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker",NA,"RT",3.99746974528743,0.354549607387084,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",362,0.196706090330235,0.0618688780154785,"from_dataset",2018,"Journal Article",41,362,1,54,61,2,"Bilingual",16.16,"Canada","North America","0",12,"Non-verbal","Flanker",NA,"RT",4.02035015501865,0.196706090330235,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",363,0.284824412994384,0.0607550780212225,"from_dataset",2008,"Disseration",153,363,1,195,232,99,"Bilingual",NA,"Canada","North America","0",13,"Non-verbal","Stroop",NA,"Acc",4.05703457183122,0.284824412994384,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",364,0.0348437305940578,0.060133231967682,"from_dataset",2008,"Disseration",153,364,1,195,232,99,"Bilingual",NA,"Canada","North America","0",13,"Non-verbal","Stroop",NA,"Acc",4.07795779577336,0.0348437305940578,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",365,0.202665632640974,0.0604434067231488,"from_dataset",2008,"Disseration",153,365,1,195,232,99,"Bilingual",NA,"Canada","North America","0",13,"Non-verbal","DCCS",NA,"Acc",4.06748099987915,0.202665632640974,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",366,-0.0226355490655877,0.0601277713801964,"from_dataset",2008,"Disseration",153,366,1,195,232,99,"Bilingual",NA,"Canada","North America","0",13,"Non-verbal",NA,NA,"Other",4.07814296428404,0.0226355490655877,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",367,-0.814096068444152,0.055240075053888,"from_dataset",2012,"Journal Article",42,367,1,55,62,10,"Bilingual",7.20833333333333,"South Africa","Africa","0",12,"Non-verbal","Dot Matrix",NA,"Other",4.2547384695779,0.814096068444152,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",368,-0.72073914824839,0.0542880303402057,"from_dataset",2012,"Journal Article",42,368,1,55,62,10,"Bilingual",7.20833333333333,"South Africa","Africa","0",12,"Non-verbal",NA,NA,"Other",4.2918838225586,0.72073914824839,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",369,-0.253111562448437,0.0512622208368847,"from_dataset",2012,"Journal Article",42,369,1,55,62,10,"Bilingual",7.20833333333333,"South Africa","Africa","0",12,"Verbal","Forward Digit Span",NA,"Other",4.41673447739126,0.253111562448437,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",370,-1.07007832153148,0.0584447208013996,"from_dataset",2012,"Journal Article",42,370,1,55,62,10,"Bilingual",7.20833333333333,"South Africa","Africa","0",12,"Verbal",NA,NA,"Other",4.13644596888227,1.07007832153148,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",371,-0.5415935219433,0.0540291653195968,"from_dataset",2012,"Journal Article",42,371,1,55,63,10,"Bilingual",7.91666666666667,"UK","Europe","0",12,"Non-verbal","Dot Matrix",NA,"Other",4.30215319268086,0.5415935219433,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",372,0.145051810913423,0.0521706399296987,"from_dataset",2012,"Journal Article",42,372,1,55,63,10,"Bilingual",7.91666666666667,"UK","Europe","0",12,"Non-verbal",NA,NA,"Other",4.37811251075385,0.145051810913423,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",373,-0.169462309758197,0.0522230438711888,"from_dataset",2012,"Journal Article",42,373,1,55,63,10,"Bilingual",7.91666666666667,"UK","Europe","0",12,"Verbal","Forward Digit Span",NA,"Other",4.37591532039489,0.169462309758197,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",374,-0.311131178857185,0.0526877725342827,"from_dataset",2012,"Journal Article",42,374,1,55,63,10,"Bilingual",7.91666666666667,"UK","Europe","0",12,"Verbal",NA,NA,"Other",4.35657385462706,0.311131178857185,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",375,-0.0789070069668455,0.0338200771429866,"from_dataset",2016,"Journal Article",43,375,1,56,64,10,"Bilingual",6.725,"South Africa","Africa","0",14,"Verbal","Forward Digit Span",NA,"Other",5.43766818909122,0.0789070069668455,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",376,-0.111311145834721,0.0338465879805839,"from_dataset",2016,"Journal Article",43,376,1,56,64,10,"Bilingual",6.725,"South Africa","Africa","0",14,"Verbal",NA,NA,"Other",5.43553820515145,0.111311145834721,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",377,-0.263240446120992,0.0340913388198154,"from_dataset",2016,"Journal Article",43,377,1,56,64,10,"Bilingual",6.725,"South Africa","Africa","0",14,"Verbal","Backward Digit Span",NA,"Other",5.41599146787956,0.263240446120992,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",378,-0.250286002979026,0.0763502067137027,"from_dataset",2015,"Journal Article",44,378,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.6190525676403,0.250286002979026,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",379,0.0606850961583636,0.0757516704340803,"from_dataset",2015,"Journal Article",44,379,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.63332203689386,0.0606850961583636,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",380,0,0.0757142857142857,"from_dataset",2015,"Journal Article",44,380,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.63421892155816,0,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",381,0.0982114229485769,0.0758122018009048,"from_dataset",2015,"Journal Article",44,381,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.63187125547978,0.0982114229485769,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",382,-0.266118512095075,0.076433205132466,"from_dataset",2015,"Journal Article",44,382,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.61708707876407,0.266118512095075,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",383,0.299260432205274,0.0766234212607498,"from_dataset",2015,"Journal Article",44,383,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.61259461534061,0.299260432205274,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",384,0.538566481928349,0.0786587662214323,"from_dataset",2015,"Journal Article",44,384,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.5655492115206,0.538566481928349,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",385,0.640997292372533,0.0798853072390866,"from_dataset",2015,"Journal Article",44,385,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.5380710101727,0.640997292372533,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",386,0.508778646631441,0.0783420583904754,"from_dataset",2015,"Journal Article",44,386,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.57274903757463,0.508778646631441,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",387,-0.0643885504872966,0.0757563726530221,"from_dataset",2015,"Journal Article",44,387,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.63320927449364,0.0643885504872966,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",388,-0.544724111976735,0.0787264818019679,"from_dataset",2015,"Journal Article",44,388,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.56401545076958,0.544724111976735,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",389,0.92731895882546,0.0844437645996775,"from_dataset",2015,"Journal Article",44,389,1,57,65,22,"Bilingual",8.25,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.44124986048196,0.92731895882546,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",390,-0.339409054054734,0.0799226326412621,"from_dataset",2015,"Journal Article",44,390,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.53724474018355,0.339409054054734,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",391,0.0784302046699496,0.0787687913006215,"from_dataset",2015,"Journal Article",44,391,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.56305814294022,0.0784302046699496,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",392,-0.0495171643354638,0.0787296480703559,"from_dataset",2015,"Journal Article",44,392,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.56394378308661,0.0495171643354638,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",393,-0.22473564207796,0.0792381147799908,"from_dataset",2015,"Journal Article",44,393,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.55249056230554,0.22473564207796,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",394,0,0.0787037037037037,"from_dataset",2015,"Journal Article",44,394,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.56453115471603,0,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",395,-0.246150544309043,0.079344814575505,"from_dataset",2015,"Journal Article",44,395,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.55010113372569,0.246150544309043,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",396,0.186822753727772,0.0790730137136171,"from_dataset",2015,"Journal Article",44,396,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.55619735248997,0.186822753727772,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",397,0.273832834677043,0.0794971226831705,"from_dataset",2015,"Journal Article",44,397,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.54669869347827,0.273832834677043,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",398,0.0139881817573174,0.0787057741028226,"from_dataset",2015,"Journal Article",44,398,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.56448427092141,0.0139881817573174,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",399,-0.0634461678080745,0.0787462971059533,"from_dataset",2015,"Journal Article",44,399,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"RT",3.56356700750646,0.0634461678080745,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",400,-0.475091609682133,0.0810919893142434,"from_dataset",2015,"Journal Article",44,400,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.51164837264005,0.475091609682133,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",401,1.05791057933208,0.0905458237979455,"from_dataset",2015,"Journal Article",44,401,2,58,66,22,"Bilingual",10.3,"Italy","Europe","0",14,"Non-verbal","Global Local",NA,"Acc",3.32327122995807,1.05791057933208,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",402,0.244003795126107,0.059595872436482,"from_dataset",1995,"Journal Article",45,402,1,59,67,3,"Unclear",10.5,"Canada","North America","0",9,"Verbal",NA,NA,"Other",4.09630144854455,0.244003795126107,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",403,0.513126897069099,0.24603618552915,"from_dataset",2017,"Journal Article",46,403,1,60,68,23,"Unclear",4.5,"Sweden","Europe","1",10,"Non-verbal",NA,NA,"Other",2.01604632599676,0.513126897069099,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",404,-0.723093070543722,0.165591407122646,"from_dataset",2017,"Journal Article",46,404,1,60,68,23,"Unclear",4.5,"Sweden","Europe","1",10,"Non-verbal","Stroop",NA,"Other",2.45742969396417,0.723093070543722,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",405,-0.365429925327438,0.145609639603262,"from_dataset",2017,"Journal Article",46,405,1,60,68,23,"Unclear",4.5,"Sweden","Europe","1",10,"Non-verbal",NA,NA,"Other",2.62062534259293,0.365429925327438,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",406,-0.0344049242881834,0.142881541170726,"from_dataset",2017,"Journal Article",46,406,1,60,68,23,"Unclear",4.5,"Sweden","Europe","1",10,"Non-verbal",NA,NA,"Other",2.64552540845478,0.0344049242881834,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",407,-0.498444116448113,0.147978104748389,"from_dataset",2017,"Journal Article",46,407,1,60,68,23,"Unclear",4.5,"Sweden","Europe","1",10,"Verbal",NA,NA,"Other",2.59956852290213,0.498444116448113,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",408,-0.218118724719106,0.0658030718753631,"from_dataset",2007,"Journal Article",47,408,1,61,69,23,"Bilingual",10.3,"USA","North America","0",13,"Verbal",NA,NA,"Acc",3.89831488250413,0.218118724719106,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",409,0.601598590181067,0.0737221708167414,"from_dataset",2001,"Journal Article",48,409,1,62,70,3,"Bilingual",NA,"Canada","North America","0",12,"Verbal",NA,NA,"Other",3.68299341647135,0.601598590181067,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",410,0.360593655143546,0.0419210649516493,"from_dataset",2001,"Journal Article",48,410,1,62,70,3,"Bilingual",NA,"Canada","North America","0",12,"Verbal",NA,NA,"Other",4.88409211900414,0.360593655143546,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",411,0.541389280446446,0.0867898331068609,"from_dataset",2001,"Journal Article",48,411,2,63,71,3,"Bilingual",NA,"Canada","North America","0",12,"Verbal",NA,NA,"Other",3.39441996671624,0.541389280446446,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",412,0.623001578536152,0.0519626448198832,"from_dataset",2001,"Journal Article",48,412,2,63,71,3,"Bilingual",NA,"Canada","North America","0",12,"Verbal",NA,NA,"Other",4.38686607358388,0.623001578536152,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",413,-0.0145998175952339,0.0666685612621385,"from_dataset",2010,"Journal Article",50,413,1,65,73,24,"Emergent",9.085,"South Africa","Africa","0",13,"Non-verbal","K-ABC",NA,"Other",3.87292831435505,0.0145998175952339,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",414,0.978328799535009,0.0751739581204405,"from_dataset",2010,"Journal Article",50,414,1,65,73,24,"Emergent",9.085,"South Africa","Africa","0",13,"Non-verbal","K-ABC",NA,"Other",3.64725636747078,0.978328799535009,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",415,-0.223944039640931,0.0671124262114269,"from_dataset",2010,"Journal Article",50,415,1,65,73,24,"Emergent",9.085,"South Africa","Africa","0",13,"Verbal","K-ABC",NA,"Other",3.86009977409937,0.223944039640931,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",416,-0.0731484940996111,0.0667142256338574,"from_dataset",2010,"Journal Article",50,416,1,65,73,24,"Emergent",9.085,"South Africa","Africa","0",13,"Verbal","K-ABC",NA,"Other",3.8716026217449,0.0731484940996111,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",417,0.978328799535009,0.0751739581204405,"from_dataset",2012,"Journal Article",49,417,1,64,72,24,"Unclear",9.315,"South Africa","Africa","0",13,"Non-verbal","K-ABC",NA,"Other",3.64725636747078,0.978328799535009,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",418,-0.223944039640931,0.0671124262114269,"from_dataset",2012,"Journal Article",49,418,1,64,72,24,"Unclear",9.315,"South Africa","Africa","0",13,"Non-verbal","K-ABC",NA,"Other",3.86009977409937,0.223944039640931,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",419,-0.0731484940996111,0.0667142256338574,"from_dataset",2012,"Journal Article",49,419,1,64,72,24,"Unclear",9.315,"South Africa","Africa","0",13,"Non-verbal","K-ABC",NA,"Other",3.8716026217449,0.0731484940996111,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",420,-0.642879935,0.090531283,"from_dataset",2015,"Journal Article",155,420,1,197,234,101,"Bilingual",8.105,"France and Spain","Europe","1",11,"Verbal","Stroop","Congruent","RT",3.32353810497443,0.642879935,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",421,0.011869191,0.085966469,"from_dataset",2015,"Journal Article",155,421,1,197,234,101,"Bilingual",8.105,"France and Spain","Europe","1",11,"Verbal","Stroop","Congruent","RT",3.41063665785968,0.011869191,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",422,-0.304778204,0.086991224,"from_dataset",2015,"Journal Article",155,422,1,197,234,101,"Bilingual",8.105,"France and Spain","Europe","1",11,"Verbal","Stroop","Incongruent","RT",3.39048852774617,0.304778204,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",423,0.516134905,0.088908235,"from_dataset",2015,"Journal Article",155,423,1,197,234,101,"Bilingual",8.105,"France and Spain","Europe","1",11,"Verbal","Stroop",NA,"Acc",3.35373702615389,0.516134905,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",424,0.122365807705866,0.0514166169486525,"from_dataset",2017,"Journal Article",51,424,1,66,74,11,"Bilingual",3.97916666666667,"USA","North America","0",16,"Non-verbal","Stroop",NA,"Acc",4.41009810795938,0.122365807705866,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",425,0.457918265686418,0.0527277893650462,"from_dataset",2018,"Journal Article",51,425,1,66,74,11,"Bilingual",3.97916666666667,"USA","North America","0",16,"Non-verbal","Stroop",NA,"Acc",4.35492036819541,0.457918265686418,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",426,0.0880613652160249,0.0513680085946607,"from_dataset",2018,"Journal Article",51,426,1,66,74,11,"Bilingual",3.97916666666667,"USA","North America","0",16,"Non-verbal","DCCS",NA,"Acc",4.4121842012988,0.0880613652160249,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",427,-0.376679736207806,0.05227122908811,"from_dataset",2018,"Journal Article",51,427,1,66,74,11,"Bilingual",3.97916666666667,"USA","North America","0",16,"Verbal","Forward Digit Span",NA,"Other",4.37389792910674,0.376679736207806,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",428,0.17694363748485,0.0618086015692094,"from_dataset",2018,"Journal Article",52,428,1,67,75,11,"Bilingual",4.16791666666667,"USA","North America","0",17,"Non-verbal","Stroop",NA,"Acc",4.02231002275076,0.17694363748485,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",429,-0.453314113917039,0.0632304456213335,"from_dataset",2018,"Journal Article",52,429,1,67,75,11,"Bilingual",4.16791666666667,"USA","North America","0",17,"Non-verbal","Stroop",NA,"Acc",3.97682864840314,0.453314113917039,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",430,-0.218496146917031,0.0619427296591751,"from_dataset",2018,"Journal Article",52,430,1,67,75,11,"Bilingual",4.16791666666667,"USA","North America","0",17,"Non-verbal","DCCS",NA,"Other",4.01795279523405,0.218496146917031,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",431,-0.354281534371994,0.0625775944551282,"from_dataset",2018,"Journal Article",52,431,1,67,75,11,"Bilingual",4.16791666666667,"USA","North America","0",17,"Verbal","Forward Digit Span",NA,"Other",3.99751928707188,0.354281534371994,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",432,-0.0144793758553241,0.000933931236323652,"from_dataset",2019,"Journal Article",53,432,1,68,76,11,"Bilingual",10.0008333333333,"USA","North America","0",11,"Non-verbal","SST",NA,"RT",32.7222041221704,0.0144793758553241,"CRAN",NA,NA,"CRAN"
