...1,Es_id,Study,Species,Phylum,PFT,Variable,Mode,Phase,Temp_treat,LD,Ntype,delX,fracX,delY,fracY,varfracY,sXY,varsXY,CIlow_sXY,CIup_sXY,logRR,var_logRR,CIlow_logRR,CIup_logRR,P_lim,N_lim,Fe_lim
85,86,Levitan10,Trichodesmium sp. IMS101,Cyanobacteria,Dz,CP,B,E,31,12,N2,6,0.0201240986080832,-3.28140590750689,-0.392413488261026,0.00700852490488156,-19.4996802541708,17.3058823742058,8.15351669503949,-27.6531969492103,-0.500304177284853,0.00711358066825758,0.165307371900945,-0.665611549185797,n,n,n
86,87,Levitan10,Trichodesmium sp. IMS101,Cyanobacteria,Dz,CN,B,E,31,12,N2,6,0.0201240986080832,14.2141697536862,0.0926763867940339,9.2130458131659e-4,4.6052441204402,2.27494214994893,2.95619630411957,1.64904781632063,0.0887451086439321,8.1740840997059e-4,0.0560360664803581,0.032709042163574,n,n,n
87,89,Martiny16,Prochlorococcus sp. VOL7,Cyanobacteria,Pro,CP,B,E,24,12,NO3,8,0.0276673007089746,-18.571429761328,-0.74901763812277,0.0263112299813814,-27.0723062578999,34.3722189830784,11.4908426061528,-38.5631488640527,-1.39068344965122,0.0172122858129405,0.257138653571237,-1.64782210322245,n,n,n
88,90,Martiny16,Prochlorococcus sp. VOL7,Cyanobacteria,Pro,CN,B,E,24,12,NO3,8,0.0276673007089746,-20.4542552116502,-0.112849067146031,6.8042054537675e-4,-4.07878847065937,0.888881439705601,1.84786402289464,-5.92665249355402,-0.120070055798399,6.7359809995195e-4,0.050868451545759,-0.170938507344158,n,n,n
89,91,Martiny16,Prochlorococcus sp. VOL4,Cyanobacteria,Pro,CP,B,E,24,12,NO3,5,0.0171144959780934,-5.51136995565691,-0.531368365802454,0.108824513165341,-31.0478536138374,371.533950657377,37.7787290937654,-68.8265827076028,-0.800359189243422,0.0884788856990371,0.582999138861931,-1.38335832810535,n,n,n
90,92,Martiny16,Prochlorococcus sp. VOL4,Cyanobacteria,Pro,CN,B,E,24,12,NO3,5,0.0171144959780934,-3.52189222016776,-0.0206360897138846,1.3111133706831e-4,-1.20576672198228,0.447622613877013,1.31130615739423,-2.51707287937651,-0.0208053940353915,1.3578531783479e-4,0.0228388639585512,-0.0436442579939427,n,n,n
91,93,Martiny16,Prochlorococcus sp. VOL29,Cyanobacteria,Pro,CN,B,E,19,12,NO3,3,0.0103752377658655,-2.0095484235475,-0.0124724876896252,7.9100468125051e-4,-1.20213993848504,7.34823332068819,5.31299686676701,-6.51513680525206,-0.0129372177776657,7.9141830704866e-4,0.055138016254404,-0.0680752340320697,n,n,n
92,94,Martiny16,Prochlorococcus sp. UH18301,Cyanobacteria,Pro,CP,B,E,24,12,NO3,5,0.0171144959780934,0.375411591534133,0.0696084433734392,5.54424098089251e-5,4.06722134631005,0.189283985300067,0.852717206902193,3.21450413940786,0.0673163239695501,4.85330677876169e-5,0.0136542221070293,0.0536621018625208,n,n,n
93,95,Martiny16,Prochlorococcus sp. UH18301,Cyanobacteria,Pro,CN,B,E,24,12,NO3,5,0.0171144959780934,-1.96353151838693,-0.0115739896651331,2.33562670735538e-5,-0.676268216133729,0.0797398116108458,0.553459305345001,-1.22972752147873,-0.0116364195853526,2.37454414665503e-5,0.00955076622962555,-0.0211871858149781,n,n,n
94,96,Martiny16,Prochlorococcus sp. VOL8,Cyanobacteria,Pro,CP,B,E,24,12,NO3,5,0.0171144959780934,-0.539599020868332,-0.0828554263342665,2.65338652443803e-5,-4.84124256071119,0.0905883379921687,0.589907933521865,-5.43115049423305,-0.0864747345607046,3.14828294424476e-5,0.0109972720645667,-0.0974720066252713,n,n,n
95,97,Martiny16,Prochlorococcus sp. VOL8,Cyanobacteria,Pro,CN,B,E,24,12,NO3,5,0.0171144959780934,-10.2708307075916,-0.0647620443685613,1.0340262472587e-4,-3.78404625245503,0.353023271644468,1.16452752684037,-4.9485737792954,-0.0669953477697889,1.0441205184717e-4,0.0200273462434517,-0.0870226940132406,n,n,n
96,98,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CP,B,E,20,18,NO3,7.5,0.0262559075792053,-2,-0.0909090909090908,0.0206782323611775,-3.46242424242424,29.9957234698601,10.7343996807645,-14.1968239231887,-0.0850932376555644,0.0248213751195274,0.308788423349493,-0.393881661005058,n,n,n
97,99,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CN,B,E,20,18,NO3,7.5,0.0262559075792053,0,0,5.1422016534156e-4,0,0.745924777940398,1.69276085664616,-1.69276085664616,9.88884933349165e-5,5.1429604987028e-4,0.0444482519028855,-0.0443493634095506,n,n,n
98,100,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CP,B,E,20,18,NO3,7.5,0.0262559075792053,4,0.19047619047619,0.00461741763976943,7.25460317460317,6.69799914461794,5.07248340510782,2.18211976949534,0.174019600296705,0.00387142464137884,0.121950474936662,0.0520691253600434,n,n,n
99,101,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CN,B,E,20,18,NO3,7.5,0.0262559075792053,-14,-0.0838323353293415,4.671415770299e-4,-3.19289421157685,0.677632851837513,1.6134121283427,-4.80630633991955,-0.0874353701297743,5.2797742900183e-4,0.0450355809529144,-0.132470951082689,n,n,n
100,102,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CP,B,E,22.5,18,NO3,10,0.0350078767722738,-0.999999999999993,-0.0333333333333331,0.0200111111111112,-0.95216666666666006,16.3282507136112,7.91986759550352,-8.87203426217018,-0.033550778786264,0.020808807319863,0.282729864759654,-0.316280643545918,n,n,n
101,103,Nielsen91,Gyrodinium aureolum,Miozoa,Din,CN,B,E,22.5,18,NO3,10,0.0350078767722738,-15,-0.0920245398773006,4.9056697895135e-4,-2.62868098159509,0.400282651955737,1.24002795296163,-3.86870893455672,-0.0964077608114739,5.6153099694518e-4,0.0464445712791952,-0.142852332090669,n,n,n
102,104,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CP,B,E,20,18,NO3,13,0.0464037122969838,-16,-0.470588235294118,0.00509153386573435,-10.1411764705882,2.3645210560817,3.01383646995022,-13.1550129405385,-0.636175660649682,0.00655737687734993,0.158713242188897,-0.794888902838579,n,n,n
103,105,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CN,B,E,20,18,NO3,13,0.0464037122969838,10,0.0537634408602151,0.00396133218063272,1.15860215053763,1.83965256801629,2.65837348474942,-1.49977133421178,0.0537116095511982,0.0036172778328702,0.117879700703643,-0.0641680911524453,n,n,n
104,106,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CP,B,E,20,18,NO3,13,0.0464037122969838,-4,-0.148148148148148,0.00688881738518483,-3.19259259259259,3.1991840157233,3.5056431159238,-6.69823570851639,-0.157247802794937,0.00896270728594197,0.185552879150072,-0.342800681945009,n,n,n
105,107,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CN,B,E,20,18,NO3,13,0.0464037122969838,18,0.092783505154639,0.00398184923697731,1.99948453608247,1.84918074027535,2.66524889377867,-0.665764357696204,0.0879447231768377,0.00375140036505048,0.120045199913526,-0.0321004767366878,n,n,n
106,108,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CP,B,E,20,18,NO3,13,0.0464037122969838,-2,-0.08,0.00321024000000001,-1.724,1.4908434816,2.39311801686976,-4.11711801686976,-0.0832364293549299,0.00349342589713445,0.115844083694371,-0.199080513049301,n,n,n
107,109,Nielsen96,Gymnodinium galatheanum,Miozoa,Din,CN,B,E,20,18,NO3,13,0.0464037122969838,-4,-0.0191387559808612,0.0015567744595573,-0.41244019138756,0.722969950954558,1.66651111463176,-2.07895130601932,-0.0186086078070101,0.0016156398386642,0.0787807965769667,-0.0973894043839768,n,n,n
108,110,Passow15,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,S,15,14,NO3,5,0.0176584849019954,0,0,0.00115740740740741,0,3.7117556712963,3.77605039211113,-3.77605039211113,-1.929012345679e-4,0.00115777951627039,0.0666900467475908,-0.0668829479821587,n,n,n
109,111,Passow15,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,S,20,14,NO3,5,0.0173520735727919,-10.2040816326531,-0.0666666666666667,0.00152315444696397,-3.842,5.0587262905669,4.40827502889458,-8.25027502889458,-0.0694917377001036,0.00155414002524668,0.0772668422324716,-0.146758579932575,n,n,n
110,112,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-3.40897086297284,-0.322288673406408,0.00540788433008324,-23.2974424788657,28.2588057738561,10.4189749352929,-33.7164174141586,-0.3850868524797,0.010215743924329,0.198099368015312,-0.583186220495012,n,y,n
111,113,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,-2.59536935873447,-0.0250505050505051,0.00840791305090628,-1.81083838383839,43.9354038227688,12.9913834735079,-14.8022218573463,-0.021879673236099,0.00882915582412107,0.184165247861405,-0.206044921097504,n,y,n
112,114,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-3.50024397543702,-0.290700372516249,0.0129487096021787,-21.0140031782683,67.6632574470028,16.12220881755,-37.1362119958183,-0.344244807350738,0.0158125962381158,0.24646183740487,-0.590706644755608,n,n,n
113,115,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,-23.1470437138631,-0.171565888007153,7.2418003439139e-4,-12.4020691293171,3.78419020971476,3.81271699189608,-16.2147861212132,-0.188119979770904,8.835614196723e-4,0.0582594611134122,-0.246379440884316,n,n,n
114,116,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-5.50949521451048,-0.386067772742599,0.00343700820497228,-27.9078741221306,17.9600267644716,8.30618463762286,-36.2140587597535,-0.48667868062271,0.00572064662756567,0.148241790489512,-0.634920471112221,n,n,n
115,117,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,-5.00783753595084,-0.0366223159004085,5.457919483836e-4,-2.64733566065078,2.85202636019943,3.30997610538811,-5.95731176603889,-0.0372422678940477,5.7096172187264e-4,0.046832957869073,-0.0840752257631207,n,n,n
116,118,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-2.52931668317052,-0.264344875980057,0.0177550131004056,-19.1088302224083,92.7785130176611,18.8786873802862,-37.9875176026946,-0.31250422788909,0.0185399611145469,0.266871686693816,-0.579375914582906,n,y,n
117,119,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,-12.9360121191869,-0.122284122562674,0.00852901669655611,-8.83961350974931,44.5682288227206,13.0846098808392,-21.9242233905885,-0.131978559935536,0.00915411878897084,0.187523786138116,-0.319502346073652,n,y,n
118,120,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-2.59333426047163,-0.232473993404695,0.0106932838695737,-16.8049637982419,55.8775693988154,14.6509856953731,-31.455949493615,-0.266332245661735,0.012064889917663,0.215283017897163,-0.481615263558898,n,n,n
119,121,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,3.71207045483675,0.0295183842568618,0.00487885515420019,2.1338102019679,25.494372990629,9.89624090263156,-7.76243070066366,0.0277422196187809,0.0048198550851631,0.13607084489841,-0.108328625279629,n,n,n
120,122,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CP,SCB,E,20,12,NO3,4,0.0138336503544873,-3.32487884997954,-0.297492657333903,0.0122221208713657,-21.5050004670245,63.8664806359126,15.6633475153147,-37.1683479823392,-0.344037341921123,0.022473747556123,0.293823034807555,-0.637860376728678,n,n,n
121,123,Qu18,Coscinodiscus sp,Bacillariophyta,Dia,CN,SCB,E,20,12,NO3,4,0.0138336503544873,-2.71337861419565,-0.0209364293871336,0.00204373976681007,-1.51344213932242,10.6795267053544,6.40507315048956,-7.91851528981198,-0.0210827302901447,0.00209085459947994,0.0896210457647148,-0.110703776054859,n,n,n
122,124,Roleda13,Thalassiosira pseudonana,Bacillariophyta,Dia,CP,B,E,20,16,NO3,10,0.0353169698039908,0.878348704435661,0.222222222222222,0.0278897664002181,6.29222222222222,22.3603196991419,9.26802283886963,-2.97580061664741,0.190106337453597,0.0259008933198994,0.315431791529619,-0.125325454076022,y,y,y
123,125,Roleda13,Thalassiosira pseudonana,Bacillariophyta,Dia,CN,B,E,20,16,NO3,10,0.0353169698039908,-10,-0.2,0.00959864880000001,-5.663,7.69561324995918,5.43712988622732,-11.1001298862273,-0.21724596631421,0.0143207793780022,0.234547829367149,-0.451793795681359,y,y,y
124,126,Roleda13,Thalassiosira pseudonana,Bacillariophyta,Dia,CP,B,E,20,16,NO3,10,0.0353169698039908,-32.6340326340326,-0.717948717948718,0.0376256307686875,-20.3287179487179,30.1659440526237,10.7648145300101,-31.0935324787281,-1.27773321602303,0.0257606651349625,0.314576754242346,-1.59230997026538,n,n,n
125,127,Roleda13,Thalassiosira pseudonana,Bacillariophyta,Dia,CN,B,E,20,16,NO3,10,0.0353169698039908,28.4090909090909,0.454545454545455,0.0125052341597796,12.8704545454545,10.0259367437052,6.20598285042972,6.66447169502482,0.371760116108077,0.00916279222222222,0.1876126035325,0.184147512575577,n,n,n
126,128,Roleda13,Odontella aurita,Bacillariophyta,Dia,CP,B,E,20,16,NO3,10,0.0353169698039908,-1.19406737053796,-0.139705882352941,0.0447331093159344,-3.95577205882353,35.8642883947975,11.7375971562374,-15.693369215061,-0.168920040194961,0.0458340210557635,0.419606368484253,-0.588526408679214,y,y,y
127,129,Roleda13,Odontella aurita,Bacillariophyta,Dia,CN,B,E,20,16,NO3,10,0.0353169698039908,0,0,0.00308744855967078,0,2.47532861545782,3.08364604712782,-3.08364604712782,2.7613168724279e-4,0.00308990789303164,0.108948400313262,-0.108672268626019,y,y,y
128,130,Roleda13,Odontella aurita,Bacillariophyta,Dia,CP,B,E,20,16,NO3,10,0.0353169698039908,-20.3619909502262,-0.346153846153846,0.0124456668615994,-9.80134615384615,9.97817930422689,6.19118445070811,-15.9925306045543,-0.413747193473875,0.0263451507022878,0.318125465104288,-0.731872658578163,n,n,n
129,131,Roleda13,Odontella aurita,Bacillariophyta,Dia,CN,B,E,20,16,NO3,10,0.0353169698039908,27.7777777777778,0.333333333333333,0.0218561499771376,9.43833333333333,17.5229327441541,8.20448807388131,1.23384525945203,0.280320549818036,0.0186688277682095,0.267797559925791,0.012522989892245,n,n,n
130,132,Roleda13,Nannochloropsis oculata,Ochrophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-2.34970021066278,-0.568627450980392,0.0448354511333773,-16.1006862745098,35.9463398441993,11.7510163077994,-27.8517025823092,-0.857179844984129,0.0352696510675181,0.368085468602227,-1.22526531358636,y,y,y
131,133,Roleda13,Nannochloropsis oculata,Ochrophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-6.66666666666666,-0.166666666666667,0.00367215296296296,-4.71916666666666,2.94410907060738,3.36298583975168,-8.08215250641834,-0.182090216793954,0.00435877948483564,0.129398886778374,-0.311489103572329,y,y,y
132,134,Roleda13,Nannochloropsis oculata,Ochrophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-1.86244710650218,-0.379939209726444,0.152995579926185,-10.7579787234043,122.662557678445,21.7072145648115,-32.4651932882158,-0.53582504878361,0.151038489689971,0.76171394793837,-1.29753899672198,n,n,n
133,135,Roleda13,Nannochloropsis oculata,Ochrophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-58.3333333333333,-0.466666666666667,0.0112962742386831,-13.2136666666667,9.05666615350927,5.89837351152673,-19.1120401781934,-0.627258307570522,0.0167890614385192,0.253957650316298,-0.881215957886821,n,n,n
134,136,Roleda13,Isochrysis galbana,Haptophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-1.06557525429809,-0.672377985462098,0.0496804279296218,-19.0383826583593,39.8307477859634,12.3696474249362,-31.4080300832955,-1.13261903233238,0.0354558856738786,0.369055991371829,-1.50167502370421,y,y,y
135,137,Roleda13,Isochrysis galbana,Haptophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-87.3015873015873,-0.611111111111111,0.00109950070868158,-17.3036111111111,0.881512846065322,1.8401889299941,-19.1438000411052,-0.943710420464266,0.00264890983975513,0.100874566017162,-1.04458498648143,y,y,y
136,138,Roleda13,Isochrysis galbana,Haptophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-3.55054302422723,-0.472222222222222,0.01938219212145,-13.3709722222222,15.5394636902524,7.72620281003392,-21.0971750322561,-0.638622924367359,0.0265656307633711,0.319453872449928,-0.958076796817288,n,n,n
137,139,Roleda13,Isochrysis galbana,Haptophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-11.1111111111111,-0.1,0.00270363193415638,-2.8315,2.16760777157578,2.8856153579306,-5.7171153579306,-0.105468795493217,0.00294940959774235,0.106442639553363,-0.21191143504658,n,n,n
138,140,Roleda13,Chromulina ochromonoides,Ochrophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-0.577949021932425,-0.139285714285714,0.0177736054999364,-3.943875,14.2497966989748,7.39864901332498,-11.342524013325,-0.140205994172232,0.0235237070176996,0.300608302976758,-0.44081429714899,y,y,y
139,141,Roleda13,Chromulina ochromonoides,Ochrophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-58.3333333333333,-0.466666666666667,9.22139917695473e-5,-13.2136666666667,0.0739315742954732,0.532921287063248,-13.7465879537299,-0.6285345853483,2.1483183813443e-4,0.0287274722098454,-0.657262057558146,y,y,y
140,142,Roleda13,Chromulina ochromonoides,Ochrophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-30.4912478825522,-0.701298701298701,0.0277100792951039,-19.8572727272727,22.2162574987452,9.23811876581843,-29.0953914930912,-1.214619382804,0.0240426450565671,0.303905957370644,-1.51852534017464,n,n,n
141,143,Roleda13,Chromulina ochromonoides,Ochrophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-42.8571428571429,-0.3,0.00400353442176871,-8.4945,3.20979058456967,3.51144960859131,-12.0059496085913,-0.35417343373465,0.00698604083540044,0.163818766290307,-0.517992200024957,n,n,n
142,144,Roleda13,Dunaliella tertiolecta,Chlorophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-3.2893384318079,-0.398009950248756,0.03402999605848,-11.2696517412935,27.2831826666788,10.237539875943,-21.5071916172365,-0.519083041701916,0.0330422842923383,0.356273173913902,-0.875356215615819,y,y,y
143,145,Roleda13,Dunaliella tertiolecta,Chlorophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-9.09090909090909,-0.0909090909090909,0.00418556569451085,-2.57409090909091,3.35573219610372,3.59039093200307,-6.16448184109398,-0.0973366825591466,0.00416942967256062,0.126557071682786,-0.223893754241933,y,y,y
144,146,Roleda13,Dunaliella tertiolecta,Chlorophyta,Euk,CP,B,E,20,16,NO3,10,0.0353169698039908,-152.173913043478,-0.91304347826087,0.016324946560262302,-25.8528260869565,13.088350003391101,7.09072334595412,-32.9435494329106,-2.44553309222001,0.0114557869920108,0.209778297229367,-2.65531138944937,n,n,n
145,147,Roleda13,Dunaliella tertiolecta,Chlorophyta,Euk,CN,B,E,20,16,NO3,10,0.0353169698039908,-55.5555555555555,-0.333333333333333,0.00341831275720165,-9.43833333333333,2.74059542076646,3.24467016090345,-12.6830034942368,-0.401984089589646,0.00740443251071674,0.168652964932512,-0.570637054522158,n,n,n
146,149,Schaum18,Thalassiosira pseudonana,Bacillariophyta,Dia,CP,SCB,E,26,12,NO3,4,0.0135524309673048,-2.52692944497966,-0.176657637498528,0.00205486044706175,-13.0351254269226,11.1878832368421,6.55574501830745,-19.5908704452301,-0.19481812642067,0.00222620407354821,0.0924763281872553,-0.287294454607925,n,n,n
147,150,Schaum18,Thalassiosira pseudonana,Bacillariophyta,Dia,CN,SCB,E,26,12,NO3,4,0.0135524309673048,-2.84928116706556,-0.019774011299435,4.2177565136039e-4,-1.45907485875706,2.296397668421,2.97010388356657,-4.42917874232363,-0.0200577850575277,4.2671105068962e-4,0.0404869476443866,-0.0605447327019143,n,n,n
148,151,Skau17,Emiliania huxleyi,Haptophyta,Coc,CP,SCB,E,19,14,NO3,6,0.0209680237637603,0.895134887437209,0.132305173472725,0.00876418426473535,6.30985423153669,19.9340938978431,8.75077144235949,-2.4409172108228,0.124967142524182,0.00747293808872558,0.169431354646759,-0.0444642121225772,n,n,n
149,152,Skau17,Emiliania huxleyi,Haptophyta,Coc,CN,SCB,E,19,14,NO3,6,0.0209680237637603,-9.73860862855929,-0.120798823572854,0.0276576793694543,-5.76109722756201,62.9072553580992,15.5452768061887,-21.3063740337507,-0.111456157649917,0.0362324058497624,0.373075454896914,-0.484531612546831,n,n,n
150,153,Skau17,Prymnesium polylepis,Haptophyta,Euk,CP,SCB,E,19,14,NO3,6,0.0209680237637603,0.191720823667217,0.0461190484126538,0.00631079408776765,2.19949428388015,14.3538700369067,7.42561786414923,-5.22612358026908,0.0460787731333791,0.00594286672839225,0.151093606132066,-0.105014832998687,y,n,n
151,154,Skau17,Prymnesium polylepis,Haptophyta,Euk,CN,SCB,E,19,14,NO3,6,0.0209680237637603,-11.5532199876103,-0.130989127258222,0.00183626038219278,-6.24708979415669,4.17656518551365,4.00550910273531,-10.252598896892,-0.140748595029313,0.00197006330076885,0.0869937758926711,-0.227742370921984,y,n,n
152,155,Skau17,Chrysochromulina rotalis,Haptophyta,Euk,CP,SCB,E,19,14,NO3,6,0.0209680237637603,2.22804665531602,0.481918785022314,0.00500605779573266,22.9835100556892,11.3862537737479,6.61360907476587,16.3699009809233,0.392686208107543,0.00328986553994918,0.112418339239358,0.280267868868185,n,n,n
153,156,Skau17,Chrysochromulina rotalis,Haptophyta,Euk,CN,SCB,E,19,14,NO3,6,0.0209680237637603,3.30748741667911,0.0415101513263766,0.0141362594838079,1.97968830034045,32.1528524963084,11.1136789063038,-9.13399060596331,0.0451782990703453,0.0132556134573775,0.225656582530966,-0.180478283460621,n,n,n
154,165,Strzepek00,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,E,29,24,NO3,16,0.055914730036694,39.8753894080997,0.426666666666667,0.00277185902880083,7.63066666666667,0.886581519497235,1.84547186332847,5.7851948033382,0.354894079297506,0.0019611097625152,0.0867958662354573,0.268098213062049,n,n,n
155,166,Strzepek00,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,E,29,24,NH4,16,0.055914730036694,11.1111111111111,0.111111111111111,0.00319058070416095,1.98715277777778,1.02051001128919,1.97996140984452,0.00719136793325581,0.104195700843011,0.00307408395747599,0.108669070733123,-0.00447336989011177,n,n,n
156,167,Taucher15,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,S,20,14,NO3,5,0.0173520735727919,-11.568049048528,-0.261437908496732,0.0202467437678578,-15.0666666666667,67.2438275717791,16.0721620998186,-31.1388287664853,-0.312324156550062,0.0192591300148321,0.271998446455806,-0.584322603005867,n,n,n
157,168,Taucher15,Thalassiosira weissflogii,Bacillariophyta,Dia,CN,SCB,S,20,14,NO3,5,0.0173520735727919,-8.60215053763441,-0.193548387096774,5.3676475249361e-4,-11.1541935483871,1.78271216730611,2.61690950929847,-13.7711030576856,-0.215108820554241,6.3731840873188e-4,0.0494796162355149,-0.264588436789756,n,n,n
158,169,Tew14,Nitzschia ovalis,Bacillariophyta,Dia,CP,SCB,NA,31,12,NO3,3,0.0099618130499751,-0.529622880733984,-0.102953391785879,0.0228702552819188,-10.3348046454392,230.459299714425,29.7539898114349,-40.088794456874,-0.109174504148558,0.0252352659279796,0.311352268165175,-0.420526772313733,n,n,n
159,170,Tew14,Nitzschia ovalis,Bacillariophyta,Dia,CN,SCB,NA,31,12,NO3,3,0.0099618130499751,-16.5581365727842,-0.0885860306643954,0.00865604219016213,-8.89256104486089,87.2253237601778,18.3049853686485,-27.1975464135094,-0.093428533837372,0.00930909261957153,0.189104457790163,-0.282532991627535,n,n,n
160,171,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,8.00320128051217,0.0408163265306121,0.012834544110152,2.78724489795917,59.8498234953364,15.1628042387662,-12.375559340807,0.0428459800088446,0.0121336884113948,0.215895957293106,-0.173049977284262,y,y,y
161,172,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,-3.49113252339059,-0.32258064516129,0.0139632664936602,-22.0282258064516,65.1132621378331,15.8154960460792,-37.8437218525308,-0.395553893082075,0.0129190989711009,0.222773846530413,-0.618327739612488,y,y,y
162,173,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,13.8026224982747,0.0952380952380952,0.00153334536146182,6.50357142857143,7.15026949561014,5.24094131089556,1.26263011767587,0.0905796402074439,0.00145683354949851,0.0748088637061424,0.0157707765013015,y,y,n
163,174,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,-2.66364824075325,-0.391556291390728,0.0011255017835288,-26.7384002483444,5.24842039652994,4.49016601329626,-31.2285662616406,-0.496630881895115,0.00170443979301548,0.0809168417402792,-0.577547723635394,y,y,n
164,175,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,-2.33100233100231,-0.015151515151515,0.0026408328689725,-1.03465909090908,12.3146860326475,6.87796185538946,-7.91262094629854,-0.0159093128075941,0.00266327413380657,0.101147703450141,-0.117057016257736,n,n,y
165,176,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,-1.24320829900998,-0.112634671890304,0.00224736454730124,-7.69154015670911,10.4798713792463,6.34491878195029,-14.0364589386594,-0.120032618024753,0.00236493063291594,0.0953141313769614,-0.215346749401715,n,n,y
166,177,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,2.13128729752771,0.0147058823529412,3.5433724898766e-4,1.00422794117647,1.65233931394259,2.51940338817039,-1.51517544699392,0.0144948166453942,3.5218268191827e-4,0.0367817246734119,-0.0222869080280177,n,n,n
167,178,Zhu16,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,-0.123455075469632,-0.00988875154511754,0.0164067031665708,-0.675278121137214,76.5074536525949,17.1435186785738,-17.818796799711,-0.0178253485484322,0.0165409380845176,0.252074061552008,-0.26989941010044,n,n,n
168,179,Zhu16,Chaetoceros sp.,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,-2.33100233100231,-0.015151515151515,0.0019728393854268,-1.03465909090908,9.19971040568915,5.94477154193213,-6.97943063284121,-0.016253665424674,0.00197433174219701,0.0870879675158349,-0.103341632940509,y,y,y
169,180,Zhu16,Chaetoceros sp.,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,1.18750192776287,0.179906542056075,0.0292393887950176,12.2853679906542,136.348610708277,22.8861873909723,-10.6008194003181,0.151564728610458,0.028628077110906,0.331622645995718,-0.18005791738526,y,y,y
