"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","rownames","phylum","class","order","family","genus","species","interceptest","interceptse","intercepttval","xinterceptpval","xinterceptpvalpadj","sex","group","est","tval","pval","pvalpadj","raball","rabwin0","rabwin1","diffbtw","diffwin","effect","overlap","direct","precision","abs_yi","source","repo","branch","repo_license"
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",73,3.22509871093086,1.89601817931281,"effect",73,"686b1c1752a35be01421dfdacfa244e1","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.45130981275816,0.973657583371286,-2.47418849480304,0.0794912689703522,0.958281564120523,"female","IL10Knockout",12.2819173077951,9.3354388926415,3.58975073508512e-06,0.00260129778299414,2.74760971057626,-1.72498312443376,10.4580948725821,11.8587416271444,3.69663056438479,3.22509871093086,0.000137056276785441,"Positive",0.726237635553759,3.22509871093086,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",74,5.02558946724416,1.17712104033003,"effect",74,"6f2414f3216c719e8f1a44de9f625c94","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_acidifaciens",-2.17894826162518,0.767176980992664,-2.86711782785756,0.0761957436655224,0.872445353356089,"female","IL10Knockout",13.7797563663037,13.7275259863632,1.78520128584109e-07,0.000130851286863065,6.22053370290518,-1.55381018939659,11.8588455850831,13.2268081905565,2.75165601346817,5.02558946724416,0.000137056276785441,"Positive",0.92169968430441,5.02558946724416,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",75,3.90966603469325,1.51240945630159,"effect",75,"a7220f7270c65a9457a801ce372d5611","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,-2.16970796895138,0.869600326673578,-2.46823295072355,0.0928499707602812,0.955311835141706,"female","IL10Knockout",12.8315481356134,11.1766480253648,1.71551502121839e-06,0.00124548166898645,4.65368469615353,-1.44273896448573,11.1984612103213,12.3595048373465,3.24428857644377,3.90966603469325,0.000137056276785441,"Positive",0.813139967289793,3.90966603469325,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",76,4.0115564951727,1.10741301514201,"effect",76,"af0648c4b12da5715e44cd091879e7a4","Campilobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA,-2.2189217107308,0.744114579598469,-3.02171034304771,0.0524883789606464,0.877550937189716,"female","IL10Knockout",9.79556382605771,10.4175395422884,5.56844467956464e-06,0.00403882023332278,4.43315494942149,-1.56543958838009,7.60457341524098,9.13813298554121,2.36687756357368,4.0115564951727,0.000137056276785441,"Positive",0.950265994745202,4.0115564951727,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",77,2.29451020161908,0.723622651035415,"effect",77,"b0d5a4ec8e74ac4c6cb4ecb9406183d8","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,5.17612063990752,0.601507544023936,8.64054347712757,8.687260262858e-07,0.000624130271760905,"female","IL10Knockout",5.75697309414935,6.78486979145268,1.03192135953867e-05,0.00751185756456584,7.5957527977141,5.49208878068609,11.8139727885472,5.99043256616182,2.39834716285794,2.29451020161908,0.000137056276785441,"Positive",1.17555762718482,2.29451020161908,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",78,3.19030748820099,1.30574201039029,"effect",78,"b389fbbd736a1d40ab3b5098a7614d13","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales",-2.06573310398191,0.808004334886358,-2.5108273187787,0.11258896461787,0.96653728548927,"female","IL10Knockout",9.76319432338208,9.25902982186859,1.07844966190292e-05,0.00778519194954479,3.50121957899421,-1.33105560845824,7.83294793085227,9.14653947113975,2.7886330950057,3.19030748820099,0.000137056276785441,"Positive",0.87512745991146,3.19030748820099,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",79,-3.92374807890365,1.47662257346058,"effect",79,"ccad0d96a6aa6840d31222daabe0dac9","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.7443239753327,0.859250421431548,14.1155636746688,1.79358716047985e-05,0.00890708228329094,"female","IL10Knockout",-12.0276321097455,-10.9307124214602,2.25557394925077e-05,0.0100443337484614,6.07529736692979,11.0347879285827,-0.554281313536094,-11.5913788952182,2.95371593424601,-3.92374807890365,0.000137056276785441,"Negative",0.822934459558925,3.92374807890365,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",80,-3.95160884828101,1.36884763033004,"effect",80,"ec4075339e16f5cd45fd5a7955596899","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.7586531267422,0.827299108645124,14.3741475232376,4.22165386953735e-06,0.0028719891678168,"female","IL10Knockout",-11.9791973166441,-11.1263361888863,5.97422466469023e-06,0.00426691582766173,6.27233183522134,10.8436319016413,-0.484269630616888,-11.4804758025837,3.04108414976646,-3.95160884828101,0.000137056276785441,"Negative",0.854717204209952,3.95160884828101,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",81,-3.55195966247055,1.3725576605082,"effect",81,"f14c5222f17c66211465f77780d4f2e0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.079141248265,0.828419477230043,13.4234515388003,9.81433004450527e-07,0.000687411833727358,"female","IL10Knockout",-11.2899792989905,-10.403749128154,3.80575075321736e-06,0.00274594321323468,5.58141349428624,10.1536732676674,-0.52089109010893,-10.6364085598386,3.08204734652218,-3.55195966247055,0.000137056276785441,"Negative",0.853561270131979,3.55195966247055,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",82,-6.32327737444416,1.01627323301296,"effect",82,"52a75c47f8f898d3235257ab6943b539","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae_UCG-002","uncultured_bacterium",13.4262065208101,0.712837019595976,19.8600618159719,2.99392039147236e-06,0.0015941722301517,"male","MRLMpJ",-10.4364130748713,-10.8572961349707,7.99034082222417e-05,0.0437701598001224,8.89604313806887,13.590029717435,3.66542814644822,-9.845854352457,1.5707656611454,-6.32327737444416,0.00027407495720991,"Negative",0.991961362482718,6.32327737444416,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",83,-8.34272808423942,0.386625869306195,"effect",83,"b0d5a4ec8e74ac4c6cb4ecb9406183d8","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,12.1651825733146,0.439673668364501,29.8934984252652,3.61805883475097e-07,0.000196804268120529,"male","MRLMpJ",-10.0778216778833,-17.4330592747965,7.12017536165857e-06,0.00395223609496772,7.8571189762565,12.2450598706728,1.99888995282739,-10.1021526889358,1.17836272781638,-8.34272808423942,0.00027407495720991,"Negative",1.60825364824972,8.34272808423942,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",84,-7.59716729656642,0.51163000495111,"effect",84,"345b2e2f68d0022bf201b41dbd25743a","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",12.1874140843566,0.505781575856174,25.6645630959785,8.24982225751018e-07,0.000442910170464407,"female","MRLMpJ",-9.94217471739127,-14.7507041437273,1.77221984265889e-05,0.009734786637125,7.63861409275104,12.1792028144897,2.55155145500972,-9.73444789933349,1.31702320949538,-7.59716729656642,0.00027407495720991,"Negative",1.39804772443436,7.59716729656642,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",85,-6.82782249234405,0.879482766966528,"effect",85,"52a75c47f8f898d3235257ab6943b539","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae_UCG-002","uncultured_bacterium",14.9433526379827,0.663129989883782,23.230260820696,7.75684975270316e-07,0.000418456941604506,"female","MRLMpJ",-11.7544041379525,-12.8808047828452,2.1621993055717e-05,0.011889688839611,10.0620742284808,14.911537877329,3.55921472241669,-11.5023788303909,1.67694069272351,-6.82782249234405,0.00027407495720991,"Negative",1.06631699964357,6.82782249234405,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",86,-5.9242415810551,0.734623103919712,"effect",86,"8f98fb8693ed59c21399d83ce2d10724","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,15.0010800919384,0.606062333394723,25.011839454709,3.34289999973411e-07,0.000182068770405996,"female","MRLMpJ",-10.2127363351001,-12.0286258241414,2.37152476249159e-05,0.0130419376276227,10.2342340547823,15.1560105862913,4.97119132635592,-9.95442245467451,1.65571405878379,-5.9242415810551,0.00027407495720991,"Negative",1.16672286367946,5.9242415810551,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",87,-12.1521995183509,0.23840913569718,"effect",87,"b0d5a4ec8e74ac4c6cb4ecb9406183d8","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,12.1075454684687,0.345260145178371,39.9360505767841,1.58399360325237e-07,8.56563403123793e-05,"female","MRLMpJ",-10.2490267763618,-23.8100488502752,3.00204182980372e-06,0.00165601994523949,7.53025964537778,12.077473152767,2.00563837386516,-10.1343403312429,0.834356342455571,-12.1521995183509,0.00027407495720991,"Negative",2.04804056031789,12.1521995183509,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",88,1.12635555574049,4.40891360656153,"effect",88,"8f98fb8693ed59c21399d83ce2d10724","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,4.46975697439537,1.4847413253765,3.07256723738447,0.0174146413855949,0.920965849006698,"male","AOMDSSNrf2KO",10.4753581394459,4.99799759417333,3.0727660963081e-05,0.041565935213078,11.2479834532399,8.43178565371636,15.4840050143943,6.23820693643585,4.59135450572903,1.12635555574049,0.0937503800015545,"Positive",0.476249141248385,1.12635555574049,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",89,-1.38836631471851,1.43211454093598,"effect",89,"cfd65c7bbc3926cdc9b88c2e38bbecaa","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",10.9620046065831,0.846201672456392,13.426869520882,3.34675863474294e-10,4.44213581394102e-07,"male","AOMDSS",-6.39187495373668,-5.44791300151907,2.9731048788258e-05,0.0401804249437504,10.4770251255389,10.8963582163838,5.7525152407611,-5.27627622558497,3.69202031004113,-1.38836631471851,0.0175803440538973,"Negative",0.835624419334849,1.38836631471851,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",90,0.81771180550955,0.13613764357079,"effect",90,"b558365592f7a8d645f69873f6cda354","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",4.87899926188171,0.260900022586037,18.9398372775922,2.19950146520039e-09,1.25366722917215e-06,"male","Glrx1KOHighfatchow",2.49096501709374,6.82162526187553,4.50225201389159e-05,0.0257405605947657,6.96738160577201,5.56095074134945,7.44064207949402,1.57319633169239,1.47548467171841,0.81771180550955,0.182880046788708,"Positive",2.71025956294566,0.81771180550955,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",91,0.905973841188935,0.122523879213711,"effect",91,"b558365592f7a8d645f69873f6cda354","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",4.87899926188171,0.260900022586037,18.9398372775922,2.19950146520039e-09,1.25366722917215e-06,"male","Highfatchow",2.46947968207039,7.13436007203833,3.18768593603517e-05,0.0182290688373949,6.96738160577201,5.40604792050778,7.1997605196599,1.71984333704588,1.41251400043173,0.905973841188935,0.274143531663651,"Positive",2.8568644230536,0.905973841188935,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",92,1.51702478287016,1.20124345006908,"effect",92,"a5d1217aa1cbc154c499796f9040d954","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,-1.43189954412641,0.754327551727943,-1.87324956970194,0.158588645596825,0.980431014413431,"male","beefchowstress",7.83090548706788,7.19431283144039,1.66302782810097e-08,1.77445069258374e-05,0.545625383969642,-0.544891703903654,7.14272850526868,7.37795665248944,4.50738084228543,1.51702478287016,0.0546876352231107,"Positive",0.912398334165456,1.51702478287016,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",93,-0.550793887124059,0.861488105328565,"effect",93,"addf1e3d60f6910392223e40dcfa898b","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium",7.88771131171364,0.638806162345334,12.47209452822,1.2349598533523e-15,1.24642128988213e-12,"male","beefchow",-4.57740306186694,-4.96308552375447,2.24713996368892e-05,0.023929943383999,6.31999968843216,6.72217289071575,3.26692261930949,-2.95895868821827,4.64987716929697,-0.550793887124059,0.250868076365901,"Negative",1.07739599612632,0.550793887124059,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",94,-0.425148816893065,0.861488105328567,"effect",94,"addf1e3d60f6910392223e40dcfa898b","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium",7.88771131171364,0.638806162345334,12.47209452822,1.2349598533523e-15,1.24642128988213e-12,"male","beefchowstress",-4.34777280296225,-4.69858995515477,2.4362994317224e-05,0.025967681855304,6.31999968843216,6.6631359331236,4.26781103748992,-2.2319704571459,4.70430905895476,-0.425148816893065,0.289679114023291,"Negative",1.07739599612632,0.425148816893065,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",95,1.16704153105486,1.38585963779738,"effect",95,"bab562fb6ace7910af4a9d0d0ce79102","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",0.504874435241641,0.832424061941202,0.653114650448126,0.539367125169409,1,"male","chowstress",6.0790674719597,5.18455803149751,7.79452179438086e-06,0.00831675475460438,2.93221201408992,0.715025746550272,6.51888221356974,5.53014065829097,4.26832875673231,1.16704153105486,0.0858704807190915,"Positive",0.849454999579882,1.16704153105486,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",96,0.650441431469769,0.562382628267174,"effect",96,"15f2932bc12de0860594b2b8a24f33d2","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",NA,2.3660795899507,0.530274753437863,4.66331064791496,0.00237561213601878,0.266507568801972,"female","beefchow",3.69833330299474,4.99012814232782,2.96667038927605e-05,0.0275296032830733,4.88460536262478,4.46800509907245,5.91256615644228,1.81833307201456,2.49949213967274,0.650441431469769,0.198027964297325,"Positive",1.3334724623457,0.650441431469769,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",97,0.67636994960621,1.04217858183115,"effect",97,"a5d1217aa1cbc154c499796f9040d954","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,-1.94885140978844,0.721865147320175,-2.69540515121881,0.0461176800012703,0.873424444648058,"female","beefchow",8.31259900784759,8.2532898098749,2.72871155318828e-08,2.92970779951747e-05,1.70698919112204,0.521423018029764,7.4801413130904,5.46517671942012,7.62094535326289,0.67636994960621,0.239309230702986,"Positive",0.97955523107271,0.67636994960621,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",98,1.29726209997729,1.01612411728539,"effect",98,"a5d1217aa1cbc154c499796f9040d954","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,-1.94885140978844,0.721865147320175,-2.69540515121881,0.0461176800012703,0.873424444648058,"female","beefchowstress",10.0825352683219,10.1166386919507,4.45801899947326e-12,4.78791240543427e-09,1.70698919112204,0.130524120586957,8.17548923232935,7.86694913210706,4.94600217742577,1.29726209997729,0.136612060972223,"Positive",0.992034144740063,1.29726209997729,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",99,1.04988987417494,0.33265207860303,"effect",99,"b0d5a4ec8e74ac4c6cb4ecb9406183d8","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,6.24205865829253,0.413026402957505,15.117425670551,4.88456407612571e-24,5.14410064366175e-21,"female","beefchowstress",3.90920003499991,6.77871228389893,2.89144982279826e-09,3.10252565986254e-06,8.03099568625793,7.25211412351601,10.1649650176644,3.00161720743837,2.65323020067238,1.04988987417494,0.139843788072273,"Positive",1.73382347692942,1.04988987417494,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",100,-1.20073454341984,0.206862885492415,"effect",100,"e3acd1847381805fd9cf7f67f238c142","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","unidentified",9.1173768886736,0.321607591244683,28.3622080462161,4.22942838575474e-26,2.85376906700586e-23,"male","EtOHSynT1",-2.29024569935451,-5.03702722495888,1.46332694026773e-05,0.0102281318649557,8.19399163447983,8.8102762646992,6.89099926531362,-1.88239930643458,1.47643942441637,-1.20073454341984,0.117187688205377,"Negative",2.19866321702764,1.20073454341984,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",101,0.678715332219349,1.46370361620947,"effect",101,"00712058002f8c2c9f2943f582bbae81","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.74587629487786,0.927902003005731,-1.87123593878583,0.212292914460557,0.950309681032333,"male","Combo",9.43261164415768,7.96279933808107,9.95477491955989e-08,0.000154412515256027,6.36419845268701,2.56992459010578,7.73186597861026,4.52679262876577,5.50113052181604,0.678715332219349,0.246875069245073,"Positive",0.826558177871113,0.678715332219349,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",102,0.792734260121458,1.46370361620947,"effect",102,"00712058002f8c2c9f2943f582bbae81","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.74587629487786,0.927902003005731,-1.87123593878583,0.212292914460557,0.950309681032333,"male","MK4",9.58952203100088,8.09620685071469,6.17831461446971e-08,9.62407561964051e-05,6.36419845268701,2.56992459010578,7.79121570442584,5.08160804959887,5.45303702687217,0.792734260121458,0.195312598604095,"Positive",0.826558177871113,0.792734260121458,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",103,0.604966399507374,1.53067044832365,"effect",103,"00712058002f8c2c9f2943f582bbae81","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.74587629487786,0.927902003005731,-1.87123593878583,0.212292914460557,0.950309681032333,"male","MK9",9.09406908506219,7.5051679429431,3.03254680255475e-07,0.000472202954377947,6.36419845268701,2.86645596719433,7.22118607993353,3.68443606010605,5.52143288641734,0.604966399507374,0.3125000548014,"Positive",0.808275009182588,0.604966399507374,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",104,0.774456683033226,1.61437898846633,"effect",104,"00712058002f8c2c9f2943f582bbae81","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.74587629487786,0.927902003005731,-1.87123593878583,0.212292914460557,0.950309681032333,"male","VKdef",9.89121420720598,7.95342227352665,8.77759804992052e-08,0.00013652393987509,6.36419845268701,4.62526491267505,8.34233652991593,2.74827467709196,5.48641826355905,0.774456683033226,0.134503172522655,"Positive",0.787040809239112,0.774456683033226,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",105,0.829955401930722,1.44998241960007,"effect",105,"074478577353df0840cde9827351d2e9","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.75695085939356,0.923542546425911,-1.89783125375422,0.194190761354803,0.946021122719826,"male","Combo",12.6457213880572,10.7241414564071,6.52535016935754e-10,1.02386626529911e-06,9.5505146702109,6.1949258942991,10.6622643285804,7.62785540319129,8.21215025353647,0.829955401930722,0.149766130098894,"Positive",0.830459832971967,0.829955401930722,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",106,0.835119566942145,1.44998241960007,"effect",106,"074478577353df0840cde9827351d2e9","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.75695085939356,0.923542546425911,-1.89783125375422,0.194190761354803,0.946021122719826,"male","MK4",12.3431752191187,10.4658299492979,1.23021950534838e-09,1.93520079219567e-06,9.5505146702109,6.1949258942991,10.5876954918513,8.21765995205327,7.65077230130734,0.835119566942145,0.218750083705167,"Positive",0.830459832971967,0.835119566942145,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",107,0.636393902877689,1.51632148454909,"effect",107,"074478577353df0840cde9827351d2e9","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.75695085939356,0.923542546425911,-1.89783125375422,0.194190761354803,0.946021122719826,"male","MK9",11.8879414861661,9.85593082827479,6.05452352589295e-09,9.49410722853936e-06,9.5505146702109,8.77697843342155,9.96581030758611,6.07427664889106,7.44564163426843,0.636393902877689,0.308492257215968,"Positive",0.812090361080256,0.636393902877689,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",108,0.158531427052875,1.44998241960007,"effect",108,"074478577353df0840cde9827351d2e9","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.75695085939356,0.923542546425911,-1.89783125375422,0.194190761354803,0.946021122719826,"male","PK",10.6847205220553,9.07333778841769,2.69397747741115e-07,0.000419031781520623,9.5505146702109,9.09927646957835,9.65363799471749,0.961107118429341,9.35887127364574,0.158531427052875,0.392187523004041,"Positive",0.830459832971967,0.158531427052875,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
