"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","lhs","op","rhs","est","pval","confint","est_sig","est_std","se_std","pval_std","confint_std","est_sig_std","block","group","label","lavaan_label","precision","abs_yi","source","repo","branch","repo_license"
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",57,0.626,0.002809,"est",57,"SCRPed","=~","EquitableEval",0.626,0,"[0.522, 0.731]","0.626***",0.506,0.069,0,"[0.371, 0.641]","0.506***",2,"ORG","SCRPed.BY.EquitableEval.ORG",".p12.",18.8679245283019,0.626,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",58,0.126,0.001444,"est",58,"TradPed","~~","Valued",0.126,0.001,"[0.053, 0.200]","0.126***",0.583,0.106,0,"[0.375, 0.792]","0.583***",2,"ORG","TradPed.WITH.Valued.ORG","",26.3157894736842,0.126,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",59,0.272,0.005329,"est",59,"TradPed","~~","SCRPed",0.272,0,"[0.129, 0.415]","0.272***",0.669,0.103,0,"[0.466, 0.872]","0.669***",2,"ORG","TradPed.WITH.SCRPed.ORG","",13.6986301369863,0.272,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",60,0.113,0.001024,"est",60,"Valued","~~","SCRPed",0.113,0,"[0.050, 0.176]","0.113***",0.74,0.114,0,"[0.516, 0.964]","0.740***",2,"ORG","Valued.WITH.SCRPed.ORG","",31.25,0.113,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",61,0.124,0.000841,"est",61,"ClearResponsibilities","~~","ClearResponsibilities",0.124,0,"[0.066, 0.182]","0.124***",0.177,0.046,0,"[0.086, 0.267]","0.177***",2,"ORG","Variances.ClearResponsibilities.ORG","",34.4827586206897,0.124,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",62,0.166,0.001369,"est",62,"EffectiveAnswers","~~","EffectiveAnswers",0.166,0,"[0.094, 0.239]","0.166***",0.21,0.051,0,"[0.110, 0.309]","0.210***",2,"ORG","Variances.EffectiveAnswers.ORG","",27.027027027027,0.166,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",63,0.591,0.011881,"est",63,"Feedback","~~","Feedback",0.591,0,"[0.377, 0.805]","0.591***",0.517,0.073,0,"[0.374, 0.660]","0.517***",2,"ORG","Variances.Feedback.ORG","",9.1743119266055,0.591,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",64,0.399,0.0064,"est",64,"ClearOrganization","~~","ClearOrganization",0.399,0,"[0.242, 0.555]","0.399***",0.303,0.062,0,"[0.181, 0.425]","0.303***",2,"ORG","Variances.ClearOrganization.ORG","",12.5,0.399,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",65,0.136,0.001296,"est",65,"ClearPresentation","~~","ClearPresentation",0.136,0,"[0.066, 0.206]","0.136***",0.142,0.041,0.001,"[0.061, 0.223]","0.142***",2,"ORG","Variances.ClearPresentation.ORG","",27.7777777777778,0.136,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",66,0.303,0.003136,"est",66,"ValObjectives","~~","ValObjectives",0.303,0,"[0.193, 0.414]","0.303***",0.789,0.06,0,"[0.671, 0.907]","0.789***",2,"ORG","Variances.ValObjectives.ORG","",17.8571428571429,0.303,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",67,0.224,0.003364,"est",67,"IncrUnderstanding","~~","IncrUnderstanding",0.224,0,"[0.112, 0.337]","0.224***",0.42,0.095,0,"[0.234, 0.606]","0.420***",2,"ORG","Variances.IncrUnderstanding.ORG","",17.2413793103448,0.224,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",68,0.3,0.006241,"est",68,"IncrInterest","~~","IncrInterest",0.3,0,"[0.144, 0.455]","0.300***",0.405,0.096,0,"[0.217, 0.593]","0.405***",2,"ORG","Variances.IncrInterest.ORG","",12.6582278481013,0.3,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",69,0.523,0.011236,"est",69,"MultPerspectives","~~","MultPerspectives",0.523,0,"[0.314, 0.731]","0.523***",0.647,0.083,0,"[0.484, 0.809]","0.647***",2,"ORG","Variances.MultPerspectives.ORG","",9.43396226415094,0.523,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",70,0.194,0.001849,"est",70,"InclusvClassrm","~~","InclusvClassrm",0.194,0,"[0.109, 0.279]","0.194***",0.552,0.096,0,"[0.365, 0.740]","0.552***",2,"ORG","Variances.InclusvClassrm.ORG","",23.2558139534884,0.194,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",71,0.33,0.004225,"est",71,"DEIintegration","~~","DEIintegration",0.33,0,"[0.204, 0.457]","0.330***",0.706,0.078,0,"[0.554, 0.859]","0.706***",2,"ORG","Variances.DEIintegration.ORG","",15.3846153846154,0.33,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",72,0.326,0.003844,"est",72,"EquitableEval","~~","EquitableEval",0.326,0,"[0.203, 0.448]","0.326***",0.744,0.07,0,"[0.608, 0.880]","0.744***",2,"ORG","Variances.EquitableEval.ORG","",16.1290322580645,0.326,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",73,0.578,0.013225,"est",73,"TradPed","~~","TradPed",0.578,0,"[0.353, 0.803]","0.578***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.TradPed.ORG","",8.69565217391304,0.578,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",74,0.081,0.000576,"est",74,"Valued","~~","Valued",0.081,0.001,"[0.033, 0.129]","0.081***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.Valued.ORG","",41.6666666666667,0.081,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",75,0.286,0.0064,"est",75,"SCRPed","~~","SCRPed",0.286,0,"[0.130, 0.442]","0.286***",1,0,NA,"[1.000, 1.000]","1.000",2,"ORG","Variances.SCRPed.ORG","",12.5,0.286,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",76,4.431,0.010816,"est",76,"ClearResponsibilities","~1","",4.431,0,"[4.227, 4.635]","4.431***",5.287,0.456,0,"[4.393, 6.181]","5.287***",2,"ORG","Means.ClearResponsibilities.ORG","",9.61538461538461,4.431,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",77,4.369,0.0121,"est",77,"EffectiveAnswers","~1","",4.369,0,"[4.153, 4.586]","4.369***",4.906,0.417,0,"[4.088, 5.724]","4.906***",2,"ORG","Means.EffectiveAnswers.ORG","",9.09090909090909,4.369,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",78,4.108,0.017689,"est",78,"Feedback","~1","",4.108,0,"[3.848, 4.368]","4.108***",3.841,0.3,0,"[3.253, 4.430]","3.841***",2,"ORG","Means.Feedback.ORG","",7.5187969924812,4.108,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",79,3.892,0.020164,"est",79,"ClearOrganization","~1","",3.892,0,"[3.613, 4.171]","3.892***",3.392,0.291,0,"[2.821, 3.963]","3.392***",2,"ORG","Means.ClearOrganization.ORG","",7.04225352112676,3.892,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",80,4.215,0.014641,"est",80,"ClearPresentation","~1","",4.215,0,"[3.978, 4.453]","4.215***",4.314,0.384,0,"[3.563, 5.066]","4.314***",2,"ORG","Means.ClearPresentation.ORG","",8.26446280991736,4.215,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",81,4.523,0.005929,"est",81,"ValObjectives","~1","",4.523,0,"[4.372, 4.674]","4.523***",7.296,0.585,0,"[6.149, 8.444]","7.296***",2,"ORG","Means.ValObjectives.ORG","",12.987012987013,4.523,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",82,4.338,0.008281,"est",82,"IncrUnderstanding","~1","",4.338,0,"[4.161, 4.516]","4.338***",5.938,0.502,0,"[4.954, 6.922]","5.938***",2,"ORG","Means.IncrUnderstanding.ORG","",10.989010989011,4.338,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",83,4.138,0.011449,"est",83,"IncrInterest","~1","",4.138,0,"[3.929, 4.348]","4.138***",4.809,0.415,0,"[3.996, 5.622]","4.809***",2,"ORG","Means.IncrInterest.ORG","",9.34579439252336,4.138,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",84,4.308,0.012544,"est",84,"MultPerspectives","~1","",4.308,0,"[4.089, 4.526]","4.308***",4.791,0.392,0,"[4.024, 5.559]","4.791***",2,"ORG","Means.MultPerspectives.ORG","",8.92857142857143,4.308,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",85,4.738,0.005476,"est",85,"InclusvClassrm","~1","",4.738,0,"[4.594, 4.883]","4.738***",7.99,0.646,0,"[6.724, 9.256]","7.990***",2,"ORG","Means.InclusvClassrm.ORG","",13.5135135135135,4.738,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",86,4.523,0.007225,"est",86,"DEIintegration","~1","",4.523,0,"[4.357, 4.689]","4.523***",6.616,0.532,0,"[5.574, 7.658]","6.616***",2,"ORG","Means.DEIintegration.ORG","",11.7647058823529,4.523,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",87,4.523,0.006724,"est",87,"EquitableEval","~1","",4.523,0,"[4.362, 4.684]","4.523***",6.837,0.547,0,"[5.765, 7.910]","6.837***",2,"ORG","Means.EquitableEval.ORG","",12.1951219512195,4.523,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",88,0,0,"est",88,"TradPed","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",2,"ORG","Means.TradPed.ORG","",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",89,0,0,"est",89,"Valued","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",2,"ORG","Means.Valued.ORG","",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_weak_paramEsts.csv","lhbikos","Worked_Examples/weak_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/weak_paramEsts.csv",90,0,0,"est",90,"SCRPed","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",2,"ORG","Means.SCRPed.ORG","",NA,0,"GitHub","ReC_Psychometrics","main",NA
