"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","paper","cross","paper_id","exp_id","cntrl_id","obs_id","biome","climate","region","soil_suborder","duration_first","duration_last","c_type","c_rate","c_app","c_app_tm","c_app_ma","c_app_py","c_app_ty","c_total","c_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","sd_trt","mean_cntrl","sd_cntrl","dfc","dlc","cratc","capc","capm","capt","plotc","seedn","precision","abs_yi","source","repo","branch","repo_license"
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",184,0.114463200107874,0.500818864011183,"from_dataset","Paschke_2000","uncult",35,50,29,1470,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Aristida purpurea","native annual perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,4.44,2.46025743910402,4.1925,1.00121176581181,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.4130569342707,0.114463200107874,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",185,-1.01756121298398,0.564714426385589,"from_dataset","Paschke_2000","uncult",35,50,31,1472,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Artemisia frigida","native perennial subshrub","perennial","subshrub","perennial subshrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.3825,0.461762926186155,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.33071655168484,1.01756121298398,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",186,0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,35,1476,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Astragalus drummondii","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.07,0.14,0,0,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",187,0.148375690945164,0.501375959103966,"from_dataset","Paschke_2000","uncult",35,50,37,1478,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Astragalus gracilis","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.3075,0.259149249146767,0.255,0.348950808376577,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.41227166937715,0.148375690945164,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",188,1.23181780817158,0.59483594453304,"from_dataset","Paschke_2000","uncult",35,50,38,1479,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Astragalus lotiflorus","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.5775,0.441163235095582,0.1025,0.17250603854165,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.29658620905427,1.23181780817158,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",189,-0.74502950290624,0.534691810012545,"from_dataset","Paschke_2000","uncult",35,50,41,1482,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Bahia oppositifolia","native perennial forb subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.1525,0.305,0.86,1.1259662517145,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.36756580807206,0.74502950290624,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",190,-1.64073191444538,0.668250075942475,"from_dataset","Paschke_2000","uncult",35,50,43,1484,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Bouteloua gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,23.17,5.7579047114959,34.16,5.87799852557541,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.22329300285279,1.64073191444538,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",191,-0.679673507860101,0.528872254830428,"from_dataset","Paschke_2000","uncult",35,50,46,1487,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Buchloe dactyloides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,7.85,2.67248947612521,9.6575,1.87881833430838,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.37506936933193,0.679673507860101,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",192,-5.76697443405622,2.57862463269113,"from_dataset","Paschke_2000","uncult",35,50,49,1490,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Carex sp","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,1.5125,0.354530205577278,7.7925,1.28986756426128,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",0.622738815819429,5.76697443405622,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",193,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,51,1492,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Chenopodium leptophyllum","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.0025,0.005,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",194,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,52,1493,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Chrysothamnus nauseosus","native perennial shrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.665,1.33,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",195,-1.24096955988283,0.596250340534737,"from_dataset","Paschke_2000","uncult",35,50,62,1503,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Eriogonum effusum","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.08,0.16,0.705,0.597634224812022,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.29504744665784,1.24096955988283,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",196,-0.486705019251581,0.514805110985293,"from_dataset","Paschke_2000","uncult",35,50,67,1508,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Gaura coccinea","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.09,0.0778888096369861,0.135,0.082663978450915,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.39372976481888,0.486705019251581,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",197,-1.06327429859922,0.570659514628854,"from_dataset","Paschke_2000","uncult",35,50,69,1510,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Gutierrezia sarothrae","native perennial forb shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,4.245,4.70051415627411,8.8625,2.52272835107812,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.32376675079657,1.06327429859922,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",198,-0.340865310607918,0.50726182249849,"from_dataset","Paschke_2000","uncult",35,50,74,1515,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Heterotheca villosa","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.05,0.1,0.095,0.127671453348037,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.40405432342253,0.340865310607918,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",199,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,75,1516,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Ipomopsis laxiflorus","native biennial forb","biennial","forb","biennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.015,0.03,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",200,-1.06384608107049,0.570735530263065,"from_dataset","Paschke_2000","uncult",35,50,79,1520,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Lepidium densiflorum","native annual biennial forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.005,0.00577350269189626,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.32367859234612,1.06384608107049,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",201,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,80,1521,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Leucocrinum montanum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.0325,0.065,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",202,0.588109371838863,0.521617039577794,"from_dataset","Paschke_2000","uncult",35,50,87,1528,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Machaeranthera pinnatifida","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.06,0.12,0.0025,0.005,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38459932326133,0.588109371838863,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",203,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,89,1530,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Mammillaria missouriensis","native perennial shrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.2325,0.465,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",204,0.785281295531159,0.538541669569443,"from_dataset","Paschke_2000","uncult",35,50,90,1531,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Mammillaria vivipara","native perennial shrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.735,1.14976809255896,0,0,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.36266889878245,0.785281295531159,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",205,0.476223825501412,0.51417432074845,"from_dataset","Paschke_2000","uncult",35,50,92,1533,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Mirabilis linearis","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.155,0.12396235987858,0.0925,0.103077640640442,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.39458441821374,0.476223825501412,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",206,-0.416941836091167,0.510865030917692,"from_dataset","Paschke_2000","uncult",35,50,96,1537,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Opuntia polyacantha","native perennial shrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,46.2925,14.5136679834332,56.5975,26.6676462840899,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.39909405769539,0.416941836091167,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",207,0.0264723523537052,0.500043799089946,"from_dataset","Paschke_2000","uncult",35,50,104,1545,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Penstemon sp","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.125,0.099498743710662,0.1225,0.0596517672272443,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.41415162517523,0.0264723523537052,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",208,-0.518847323211395,0.516825159050227,"from_dataset","Paschke_2000","uncult",35,50,106,1547,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Plantago patagonica","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.03,0.0408248290463863,0.115,0.197061750051433,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.39100335192689,0.518847323211395,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",209,0.54093728155839,0.518288321411236,"from_dataset","Paschke_2000","uncult",35,50,108,1549,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Psoralidium tenuiflorum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,1.83,1.22019124184149,1.19,0.789599054372956,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38903851679867,0.54093728155839,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",210,-1.51177691540854,0.642841840122635,"from_dataset","Paschke_2000","uncult",35,50,120,1561,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Elymus elymoides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.5725,0.302365672654817,1.27,0.479374592568275,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.24723397374994,1.51177691540854,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",211,0.455229598263022,0.51295212419592,"from_dataset","Paschke_2000","uncult",35,50,121,1562,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Sophora nuttalliana","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.4275,0.777061773606192,0.125,0.25,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.39624484820866,0.455229598263022,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",212,2.2901383086327,0.827795842041691,"from_dataset","Paschke_2000","uncult",35,50,122,1563,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Sphaeralcea coccinea","native biennial perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,1.3575,0.356966384972031,0.5775,0.218231528427952,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.09910296559382,2.2901383086327,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",213,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,123,1564,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Sporobolus cryptandrus","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.01,0.02,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",214,-0.614211821282374,0.523578510087688,"from_dataset","Paschke_2000","uncult",35,50,128,1569,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Thelesperma megapotamicum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0,0,0.0425,0.085,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.38200334286233,0.614211821282374,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",215,0.456164906917993,0.513005401393969,"from_dataset","Paschke_2000","uncult",35,50,129,1570,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Townsendia excarpa","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.2725,0.173277234511635,0.19,0.139044357430761,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.3961723441526,0.456164906917993,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",216,-1.5396618077652,0.648159905143176,"from_dataset","Paschke_2000","uncult",35,50,132,1573,"shortgrass steppe",NA,"Great Plains, USA","Argids",39,0.75,"sucrose",160,32,38.25,1.1953125,8,4,1280,"relevant","Vulpia octoflora","native annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","veg continued","none",0,0,100,NA,4,4,0.2775,0.353022662162077,5.1975,3.90953002290557,"37-50","0-1.5","133-160","32-40","1-2","37-48",">100","native not seeded",1.24210674135432,1.5396618077652,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",217,-0.82227824691555,0.361505896472938,"from_dataset","Smith_2021","slash",42,58,5,1728,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,1,0,0,1,1,420,"relevant","Rytidosperma racemosum R. Br.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","mow","partial",0,NA,2,"slash",6,6,1.91778840583333,0.587424678158952,2.51581487933333,0.745431119466483,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded",1.66319169338834,0.82227824691555,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",218,-0.27226210714101,0.336421943957703,"from_dataset","Smith_2021","control",42,58,6,1729,"grassy woodland","Mediterranean","southeast Australia",NA,5,5,"sucrose AND sawdust",420,1,0,0,1,1,420,"relevant","Rytidosperma racemosum R. Br.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,2,NA,6,6,2.5216971015,1.33106816997236,2.89998245616667,1.23113910067105,"5-6","4-6","420-500","1","1 application total","1 application total","1.3-3.75","native seeded",1.72408169952597,0.27226210714101,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",219,0.991844343747615,0.561484700139009,"from_dataset","Sollenberger_2016",NA,43,59,2,1733,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"woodchip",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,341.921397379912,183.406113537118,170.305676855895,107.423580786026,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded",1.33453828311313,0.991844343747615,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",220,1.00248782323776,0.562811364733749,"from_dataset","Sollenberger_2016",NA,43,59,2,1734,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"sawdust",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,341.921397379912,180.786026200874,170.305676855895,107.423580786026,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded",1.33296446159484,1.00248782323776,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",221,1.13851583309024,0.581013643887323,"from_dataset","Sollenberger_2016",NA,43,59,2,1735,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"sawdust AND woodchip",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,279.039301310043,47.161572052402,170.305676855895,107.423580786026,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded",1.31191843412268,1.13851583309024,"GitHub","C-meta-analysis","main",NA
