"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","age","ses","experimenter","duration","dialogic_reading","follow_up","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Mukerjee 2002 2002",-0.296157198903031,0.387649302850385,"from_dataset",89,19,"Mukerjee 2002","Preschool","Unknown","Teacher",6,"N","Y",2002,1.60612926866463,0.296157198903031,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crevecoeur 2008 2008",0.232289281229256,0.427019878260343,"from_dataset",90,20,"Crevecoeur 2008","Primary School age","Low","Researcher",18,"N","N",2008,1.53029779966314,0.232289281229256,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",-0.288578165910838,0.778891571521189,"from_dataset",91,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.13308241063344,0.288578165910838,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",0.495303824813573,0.732388327215291,"from_dataset",92,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.16850155061998,0.495303824813573,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",-0.470635568596803,0.867179194690951,"from_dataset",93,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.0738548306661,0.470635568596803,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",0.348602348786808,0.813444074287364,"from_dataset",94,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.10875642657617,0.348602348786808,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",-0.728772188901838,0.821832266912984,"from_dataset",95,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.10308354386293,0.728772188901838,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",-0.688691122080475,1.2359450613731,"from_dataset",96,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,0.899498444704111,0.688691122080475,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",-0.484984255438899,0.752952235754616,"from_dataset",97,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,1.15243459364873,0.484984255438899,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Jacobi-vessels 2008 2008",1.07678600960628,1.87821401516684,"from_dataset",98,21,"Jacobi-vessels 2008","Primary School age","Mixed","Researcher",7,"N","N",2008,0.729671630924666,1.07678600960628,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.150703537287,5.54242767864016,"from_dataset",99,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.424766230633202,3.150703537287,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.88026289556683,8.47571811596482,"from_dataset",100,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.343488141127489,3.88026289556683,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",4.03165043239795,10.4395055375742,"from_dataset",101,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.309499559687574,4.03165043239795,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.49930898853506,6.02810726265297,"from_dataset",102,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.40729540852886,3.49930898853506,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",4.51080019956863,12.2763711064402,"from_dataset",103,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.285407246588802,4.51080019956863,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",4.21730499091983,9.40199891280969,"from_dataset",104,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.326129362616757,4.21730499091983,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.88689840654597,13.5160782908157,"from_dataset",105,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.272003599139027,3.88689840654597,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.20750606809349,12.1469623772403,"from_dataset",106,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.286923524406717,3.20750606809349,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",5.23138120963922,18.3109930415262,"from_dataset",107,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.233692110740306,5.23138120963922,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",3.67480048338741,11.8305448327808,"from_dataset",108,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.290735207460699,3.67480048338741,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",4.33511224948241,8.68029492510214,"from_dataset",109,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.339416350432659,4.33511224948241,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",4.93674586925218,21.7256891895833,"from_dataset",110,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.214542441654633,4.93674586925218,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Elmonayer (2013) 2013",6.85258917700896,30.9104068678874,"from_dataset",111,22,"Elmonayer (2013)","Primary School age","Middle or high","Teacher",8,"Y","N",2013,0.179865404689707,6.85258917700896,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Gonzalez et al. (2011) 2011",0.372262461138344,0.0642408208035651,"from_dataset",112,23,"Gonzalez et al. (2011)","Preschool","Low","Teacher",18,"N","N",2011,3.94543106152375,0.372262461138344,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Gonzalez et al. (2011) 2011",-0.0485733890426324,0.0713710948697418,"from_dataset",113,23,"Gonzalez et al. (2011)","Preschool","Low","Teacher",18,"N","N",2011,3.74316369903658,0.0485733890426324,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Gonzalez et al. (2011) 2011",0.640893624291868,0.0979082727866004,"from_dataset",114,23,"Gonzalez et al. (2011)","Preschool","Low","Teacher",18,"N","N",2011,3.19587883361288,0.640893624291868,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Gonzalez et al. (2011) 2011",1.28222845854343,0.125895633789764,"from_dataset",115,23,"Gonzalez et al. (2011)","Preschool","Low","Teacher",18,"N","N",2011,2.81834831444145,1.28222845854343,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.56401918693304,0.0752011930702406,"from_dataset",116,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,3.64659586040119,0.56401918693304,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.802434382740871,0.077685564093521,"from_dataset",117,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,3.58781332261353,0.802434382740871,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.808034227251434,0.0972180903459539,"from_dataset",118,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,3.20720305561363,0.808034227251434,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.389024649423044,0.0733718997142813,"from_dataset",119,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,3.69177409539128,0.389024649423044,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.543568687883433,0.0749722848110371,"from_dataset",120,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,3.65215858082142,0.543568687883433,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Korat et al. (2013) 2013",0.978978661470464,0.112445556267821,"from_dataset",121,24,"Korat et al. (2013)","Preschool","Low","Parent",2,"N","N",2013,2.98214565349851,0.978978661470464,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Kotaman (2013) 2013",0.43527616940974,0.122580538035197,"from_dataset",122,25,"Kotaman (2013)","Preschool","Middle or high","Parent",7,"Y","N",2013,2.85620410093946,0.43527616940974,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",0.0845223143590244,0.417196687365036,"from_dataset",123,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,1.54820895208257,0.0845223143590244,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",-0.0663989784851904,0.138005018992129,"from_dataset",124,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.69186055991357,0.0663989784851904,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",0.417767146342695,0.118901462666945,"from_dataset",125,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.90005611513664,0.417767146342695,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",-0.0346807621593488,0.179862358244366,"from_dataset",126,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.35792430092148,0.0346807621593488,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",0.24090520935271,0.532818949602094,"from_dataset",127,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,1.36996719891995,0.24090520935271,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",0.114530185266391,0.179666958770599,"from_dataset",128,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.35920615031777,0.114530185266391,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",-29.158940397351,14.1786541194214,"from_dataset",129,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,0.265572129420238,29.158940397351,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",-0.0778897060324893,0.238319900092153,"from_dataset",130,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.04842395472565,0.0778897060324893,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lever and Senechal (2011) 2011",1.46533451151892,0.23263690579788,"from_dataset",131,26,"Lever and Senechal (2011)","Primary School age","Mixed","Researcher",8,"Y","N",2011,2.07329305813276,1.46533451151892,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Butler (2012) 2012",1.20623561027185,0.101460739760181,"from_dataset",132,27,"Butler (2012)","Preschool","Low","Teacher",43,"N","N",2012,3.13943132823084,1.20623561027185,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Butler (2012) 2012",0.94390646361356,0.0722231573131542,"from_dataset",133,27,"Butler (2012)","Preschool","Low","Teacher",43,"N","N",2012,3.72101794897632,0.94390646361356,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Butler (2012) 2012",1.63643673665982,0.0873254199288867,"from_dataset",134,27,"Butler (2012)","Preschool","Low","Teacher",43,"N","N",2012,3.38399457884982,1.63643673665982,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Butler (2012) 2012",3.25471666801367,0.180621296129161,"from_dataset",135,27,"Butler (2012)","Preschool","Low","Teacher",43,"N","N",2012,2.35296530138199,3.25471666801367,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.428734786136421,0.183269945741999,"from_dataset",136,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,2.33590068680888,0.428734786136421,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.805988889478829,0.335787139633058,"from_dataset",137,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,1.72571061500934,0.805988889478829,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.591545324445211,0.225938137240742,"from_dataset",138,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,2.10380376534008,0.591545324445211,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.317350478152669,0.16880875509437,"from_dataset",139,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,2.43389879925827,0.317350478152669,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.389333351700304,0.159739352175778,"from_dataset",140,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,2.50203880244684,0.389333351700304,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Carson (2012) THESIS 2012",0.499579492564315,0.159044047091843,"from_dataset",141,28,"Carson (2012) THESIS","Preschool","Low",NA,30,"Y","N",2012,2.50750201563422,0.499579492564315,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Mihai (2015) 2015",0.2762610183761,0.310089042059313,"from_dataset",142,29,"Mihai (2015)","Preschool","Low","Teacher",30,"N","N",2015,1.79579513346738,0.2762610183761,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Mihai (2015) 2015",0.568766689843061,0.315938443398199,"from_dataset",143,29,"Mihai (2015)","Preschool","Low","Teacher",30,"N","N",2015,1.77909345899671,0.568766689843061,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.659360647063877,0.362147697951196,"from_dataset",144,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.66171727805412,0.659360647063877,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.279267962495168,0.316749157540371,"from_dataset",145,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.77681522038911,0.279267962495168,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.754864913092674,0.35810443264082,"from_dataset",146,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.67107195865864,0.754864913092674,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.934317334935867,0.488762915780657,"from_dataset",147,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.43037818013522,0.934317334935867,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.896696880750972,0.286802436045522,"from_dataset",148,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.86727628723726,0.896696880750972,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.166155963093084,0.258412028466154,"from_dataset",149,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.96717790308367,0.166155963093084,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.682839020877201,0.328715291567127,"from_dataset",150,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.74417495558215,0.682839020877201,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.281480587891903,0.270706575041743,"from_dataset",151,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","N",2014,1.9219876728368,0.281480587891903,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",-0.146902550289893,0.354762733929551,"from_dataset",152,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.67892386906006,0.146902550289893,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",-0.205191983336591,0.359035597380354,"from_dataset",153,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.66890357547756,0.205191983336591,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.253339642576796,0.66238061385247,"from_dataset",154,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.22870094799381,0.253339642576796,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",-0.569063376793047,1.594634380057,"from_dataset",155,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,0.791898350622918,0.569063376793047,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.869381534593642,0.484558180909911,"from_dataset",156,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.43657080075985,0.869381534593642,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.267778638482383,0.41746728292464,"from_dataset",157,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.54770710871159,0.267778638482383,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.198627340518784,0.483240003710883,"from_dataset",158,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.43852879807481,0.198627340518784,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Vaquero (2014) 2014",0.291078527014246,0.447190221276745,"from_dataset",159,30,"Vaquero (2014)","Preschool","Middle or high","Parent",12,"N","Y",2014,1.49538786096604,0.291078527014246,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.698982423983028,0.10895699961367,"from_dataset",160,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.02951029234917,0.698982423983028,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.580932544694153,0.0888220912059902,"from_dataset",161,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.35536293708172,0.580932544694153,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.221716695277751,0.0842688795327918,"from_dataset",162,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.4448188606555,0.221716695277751,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.864900083845067,0.143589596703227,"from_dataset",163,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,2.63899466435164,0.864900083845067,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.192454807518088,0.0714846442522457,"from_dataset",164,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.74018961382597,0.192454807518088,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.14330954528801,0.0697476974095284,"from_dataset",165,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.78647472847568,0.14330954528801,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.206971647537444,0.0733303626281253,"from_dataset",166,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.69281952748888,0.206971647537444,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.216059735245565,0.110059349099684,"from_dataset",167,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.01430039172915,0.216059735245565,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.170232967904044,0.0903991615506197,"from_dataset",168,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.3259659501962,0.170232967904044,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.262198676157115,0.0925937944106433,"from_dataset",169,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.28631401752207,0.262198676157115,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.307053396692591,0.15402148979579,"from_dataset",170,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,2.54805818011078,0.307053396692591,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.0869150743630076,0.0940194517028585,"from_dataset",171,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.26130294710578,0.0869150743630076,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.541846566469903,0.0648363847522657,"from_dataset",172,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.92726859422931,0.541846566469903,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.65553297618621,0.0842921544076052,"from_dataset",173,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.44434323357156,0.65553297618621,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.0837782816080174,0.0935249572946581,"from_dataset",174,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.2699133225218,0.0837782816080174,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.0229942474569441,0.0788281985129595,"from_dataset",175,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.56171527800664,0.0229942474569441,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.0895323214956679,0.0913677100836399,"from_dataset",176,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.30829043857348,0.0895323214956679,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.204756260958271,0.117709264826338,"from_dataset",177,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,2.9147054725051,0.204756260958271,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.06483929914588,0.0759187441495638,"from_dataset",178,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.6293219249328,0.06483929914588,"CRAN",NA,NA,"CRAN"
