"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","paramcd","corr","contrast","visit","estimate","df","lowercl","uppercl","precision","abs_yi","source","repo","branch","repo_license"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",266,-0.0288526260943185,0.00684344537286477,"estimate","HGB","corCAR1","Placebo - Xanomeline High Dose","WEEK 24",-0.0288526260943185,1434,-0.222937451213379,0.165232199024742,12.0882267412313,0.0288526260943185,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",267,-0.0493064660208904,0.00970259947529489,"estimate","HGB","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0493064660208904,1434,-0.280405553253528,0.181792621211747,10.1521014261284,0.0493064660208904,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",268,0.15102606270704,0.00897651203458466,"estimate","HGB","corCAR1","Placebo - Xanomeline Low Dose","WEEK 26",0.15102606270704,1434,-0.0712578265209232,0.373309951935004,10.55470723146,0.15102606270704,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",269,0.216871967333369,0.00867490778691544,"estimate","HGB","corCAR1","Placebo - Xanomeline High Dose","WEEK 26",0.216871967333369,1434,-0.00164572810534774,0.435389662772086,10.7366196058452,0.216871967333369,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",270,0.0658459046263285,0.0121580663066305,"estimate","HGB","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",0.0658459046263285,1434,-0.192848140574179,0.324539949826836,9.06917424888151,0.0658459046263285,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",271,0.00262569713568546,0.00424556118330889,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 2",0.00262569713568546,1434,-0.150244114385295,0.155495508656666,15.3473164500464,0.00262569713568546,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",272,-0.010193633160876,0.00430449280633419,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.010193633160876,1434,-0.164120762942656,0.143733496620904,15.2418964505966,0.010193633160876,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",273,-0.0128193302965614,0.00442328947852837,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",-0.0128193302965614,1434,-0.168856067096691,0.143217406503568,15.0358269544989,0.0128193302965614,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",274,0.0614482890396543,0.0053957705476326,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 4",0.0614482890396543,1434,-0.110889657852264,0.233786235931573,13.613608699556,0.0614482890396543,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",275,-0.0684347703351691,0.00543628650958531,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.0684347703351691,1434,-0.241418535940307,0.104548995269968,13.5627835644812,0.0684347703351691,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",276,-0.129883059374823,0.00573942551202023,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-0.129883059374823,1434,-0.307624374847122,0.047858256097475,13.1997524989461,0.129883059374823,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",277,0.115525620002894,0.00510904574458662,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 6",0.115525620002894,1434,-0.0521709090490545,0.283222149054842,13.9903991235541,0.115525620002894,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",278,0.0386032418650818,0.00501580600485902,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 6",0.0386032418650818,1434,-0.127556015953494,0.204762499683658,14.1198354149674,0.0386032418650818,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",279,-0.0769223781378119,0.00544569901459411,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.0769223781378119,1434,-0.250055832909165,0.0962110766335412,13.5510573399569,0.0769223781378119,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",280,0.0887777132915475,0.00448018313649185,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 8",0.0887777132915475,1434,-0.0682593126190403,0.245814739202135,14.9400522549838,0.0887777132915475,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",281,0.0145241459056412,0.0045617945070493,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 8",0.0145241459056412,1434,-0.143936724497898,0.17298501630918,14.8058089489015,0.0145241459056412,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",282,-0.0742535673859064,0.00499988973409778,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0742535673859064,1434,-0.240148985546967,0.0916418507751545,14.1422915658446,0.0742535673859064,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",283,0.0332071614273944,0.00523876196280789,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 12",0.0332071614273944,1434,-0.136604890936468,0.203019213791257,13.8161063388144,0.0332071614273944,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",284,-0.0801996543927978,0.00525770043871004,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.0801996543927978,1434,-0.250318370833877,0.0899190620482811,13.7912007693993,0.0801996543927978,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",285,-0.113406815820192,0.00590033113742293,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-0.113406815820192,1434,-0.293622411222953,0.0668087795825687,13.0185257709139,0.113406815820192,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",286,0.11869786320592,0.00610515368190467,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 16",0.11869786320592,1434,-0.0646190258389318,0.302014752250771,12.7982827184974,0.11869786320592,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",287,0.122545561727351,0.00639794154780964,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 16",0.122545561727351,1434,-0.0651155618168881,0.31020668527159,12.5020106922591,0.122545561727351,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",288,0.00384769852143109,0.00767302114941705,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.00384769852143109,1434,-0.201664391412318,0.20935978845518,11.4160747128199,0.00384769852143109,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",289,0.0615058595012681,0.00807989142553737,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0615058595012681,1434,-0.149384603658795,0.272396322661331,11.1249287327457,0.0615058595012681,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",290,0.127976441684,0.00787291641183486,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 20",0.127976441684,1434,-0.0801954067058368,0.336148290073837,11.2702144464697,0.127976441684,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",291,0.0664705821827318,0.010307850584517,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",0.0664705821827318,1434,-0.171727486286237,0.304668650651701,9.84953987306189,0.0664705821827318,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",292,-0.0247358476904121,0.0063522906365381,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 24",-0.0247358476904121,1434,-0.211726268185473,0.162254572804649,12.546853292591,0.0247358476904121,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",293,-0.0473427954800593,0.00583944763955926,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.0473427954800593,1434,-0.226626188348544,0.131940597388426,13.0862169414234,0.0473427954800593,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",294,-0.0226069477896472,0.00794419754463156,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0226069477896472,1434,-0.231719063308841,0.186505167729547,11.2195382235329,0.0226069477896472,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",295,0.104646304555593,0.00786728724689776,"estimate","HGB","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.104646304555593,1434,-0.103451108698023,0.312743717809209,11.274245731311,0.104646304555593,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",296,0.187050629921724,0.00761051207265429,"estimate","HGB","corCompSymm","Placebo - Xanomeline High Dose","WEEK 26",0.187050629921724,1434,-0.0176226351572544,0.391723895000702,11.4628619041482,0.187050629921724,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",297,0.082404325366131,0.010185905670087,"estimate","HGB","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",0.082404325366131,1434,-0.154380574394061,0.319189225126324,9.90832344227833,0.082404325366131,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",298,-0.00123090498541592,0.00425856993893673,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 2",-0.00123090498541592,1444,-0.154333636337519,0.151871826366687,15.3238576136358,0.00123090498541592,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",299,-0.0181754104778844,0.0043187156809323,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.0181754104778844,1444,-0.172355521234025,0.136004700278257,15.2167775985652,0.0181754104778844,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",300,-0.0169445054924685,0.00444382605800361,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",-0.0169445054924685,1444,-0.173341921060537,0.1394529100756,15.0010436360264,0.0169445054924685,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",301,0.0614605710177066,0.00506007702505763,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 4",0.0614605710177066,1444,-0.105429158355015,0.228350300390428,14.0579319309618,0.0614605710177066,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",302,-0.0772823515538955,0.00511834125838413,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.0772823515538955,1444,-0.24513015638705,0.090565453279259,13.9776892395493,0.0772823515538955,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",303,-0.138742922571602,0.00539379278152325,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-0.138742922571602,1444,-0.311048039719337,0.0335621945761328,13.6161043521811,0.138742922571602,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",304,0.112916304733931,0.00512836121185733,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 6",0.112916304733931,1444,-0.0550957139338336,0.280928323401696,13.9640275386352,0.112916304733931,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",305,0.0339759366713452,0.00505565175036134,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 6",0.0339759366713452,1444,-0.132840800290997,0.200792673633688,14.0640831263111,0.0339759366713452,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",306,-0.0789403680625861,0.00548666623486197,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.0789403680625861,1444,-0.252722578719649,0.0948418425944772,13.5003717965594,0.0789403680625861,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",307,0.0825938336275166,0.00442607341952067,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 8",0.0825938336275166,1444,-0.0734908733397819,0.238678540594815,15.0310975436555,0.0825938336275166,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",308,0.00900233214977303,0.00450543263443668,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 8",0.00900233214977303,1444,-0.148475452545751,0.166480116845297,14.8981296633965,0.00900233214977303,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",309,-0.0735915014777436,0.00494784821607535,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0735915014777436,1444,-0.238620107304827,0.0914371043493401,14.2164714034888,0.0735915014777436,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",310,0.038199862469675,0.00510346048782274,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 12",0.038199862469675,1444,-0.129403769240657,0.205803494180007,13.9980526171005,0.038199862469675,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",311,-0.0792112646658556,0.00512806624370324,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.0792112646658556,1444,-0.247218451487189,0.0887959221554776,13.9644291407208,0.0792112646658556,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",312,-0.117411127135531,0.00577413355764493,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-0.117411127135531,1444,-0.295687774833284,0.0608655205622232,13.1600211569825,0.117411127135531,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",313,0.127169179012913,0.00586939361262925,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 16",0.127169179012913,1444,-0.0525720322638952,0.306910390289722,13.0527909477879,0.127169179012913,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",314,0.132544364258731,0.00621018089315385,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 16",0.132544364258731,1444,-0.0523412718681697,0.317430000385632,12.6895983086974,0.132544364258731,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",315,0.00537518524581762,0.00752678230592858,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.00537518524581762,1444,-0.198167605220034,0.20891797571167,11.526443408429,0.00537518524581762,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",316,0.0755265813567345,0.00811773453624217,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0755265813567345,1444,-0.135855645636712,0.286908808350181,11.0989674433276,0.0755265813567345,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",317,0.134414771777403,0.00798179922384984,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 20",0.134414771777403,1444,-0.0751901354982897,0.344019679053096,11.1930798090166,0.134414771777403,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",318,0.0588881904206685,0.0104545399826478,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",0.0588881904206685,1444,-0.1809970405034,0.298773421344737,9.78019549790867,0.0588881904206685,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",319,-0.0267733761990708,0.0061010644597765,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 24",-0.0267733761990708,1444,-0.210027540861431,0.156480788463289,12.8025710074367,0.0267733761990708,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",320,-0.0451937006737688,0.00567853140717212,"estimate","HGB","corSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.0451937006737688,1444,-0.221988327858138,0.1316009265106,13.2703379783805,0.0451937006737688,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",321,-0.018420324474698,0.00761817272701495,"estimate","HGB","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.018420324474698,1444,-0.223195097925479,0.186354448976083,11.4570970630924,0.018420324474698,"GitHub","CSRMLW","main","MIT"
"gh_phuse-org_CSRMLW_mixed_models_R_output_12JUL2021_pair_diff.csv","phuse-org","mixed_models/R_output/12JUL2021/pair_diff.csv","phuse-org / CSRMLW / mixed_models/R_output/12JUL2021/pair_diff.csv",322,0.108463747692822,0.0077545782938551,"estimate","HGB","corSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.108463747692822,1444,-0.0981361675976114,0.315063662983256,11.3558829499045,0.108463747692822,"GitHub","CSRMLW","main","MIT"
